date_time,value
2018-01-07 23,72.87000000011176
2018-01-08 0,72.33999999985099
2018-01-08 1,70.7199999988079
2018-01-08 2,71.85000000149013
2018-01-08 3,72.41000000014901
2018-01-08 4,71.80999999959022
2018-01-08 5,72.25
2018-01-08 6,88.0
2018-01-08 7,112.03000000026077
2018-01-08 8,110.5
2018-01-08 9,109.910000000149
2018-01-08 10,118.93999999947846
2018-01-08 11,121.0300000011921
2018-01-08 12,121.45999999903142
2018-01-08 13,117.47000000160186
2018-01-08 14,125.40999999828637
2018-01-08 15,124.03000000026077
2018-01-08 16,121.92999999970198
2018-01-08 17,115.4699999988079
2018-01-08 18,104.67000000178814
2018-01-08 19,107.76999999955295
2018-01-08 20,105.25999999977648
2018-01-08 21,91.1800000006333
2018-01-08 22,75.84999999962747
2018-01-08 23,74.87000000011176
