date_time,value
2018-02-14 19,80.0
2018-02-14 20,74.0
2018-02-14 21,37.5
2018-02-14 22,0.0
2018-02-14 23,0.0
2018-02-15 0,0.0
2018-02-15 1,0.0
2018-02-15 2,0.0
2018-02-15 3,0.0
2018-02-15 4,0.0
2018-02-15 5,0.0
2018-02-15 6,37.0
2018-02-15 7,112.0
2018-02-15 8,85.0
2018-02-15 9,80.0
2018-02-15 10,86.0
2018-02-15 11,89.0
2018-02-15 12,88.5
2018-02-15 13,95.0
2018-02-15 14,91.5
2018-02-15 15,96.5
2018-02-15 16,92.0
2018-02-15 17,86.0
2018-02-15 18,88.0
2018-02-15 19,80.0
2018-02-15 20,80.5
2018-02-15 21,40.0
2018-02-15 22,0.0
2018-02-15 23,0.0
2018-02-16 0,0.0
2018-02-16 1,0.0
2018-02-16 2,0.0
2018-02-16 3,0.0
2018-02-16 4,0.0
2018-02-16 5,0.0
2018-02-16 6,29.0
2018-02-16 7,3.0
2018-02-16 8,0.0
2018-02-16 9,0.0
2018-02-16 10,0.0
2018-02-16 11,0.0
2018-02-16 12,0.0
2018-02-16 13,0.0
2018-02-16 14,0.0
2018-02-16 15,0.0
2018-02-16 16,0.0
2018-02-16 17,0.0
2018-02-16 18,0.0
2018-02-16 19,0.0
2018-02-16 20,0.0
2018-02-16 21,0.0
2018-02-16 22,3.0
2018-02-16 23,0.0
2018-02-17 0,0.0
2018-02-17 1,0.0
2018-02-17 2,0.0
2018-02-17 3,0.0
2018-02-17 4,0.0
2018-02-17 5,0.0
2018-02-17 6,33.5
2018-02-17 7,3.0
2018-02-17 8,0.0
2018-02-17 9,0.0
2018-02-17 10,0.0
2018-02-17 11,0.0
2018-02-17 12,0.0
2018-02-17 13,0.0
2018-02-17 14,0.0
2018-02-17 15,0.0
2018-02-17 16,0.0
2018-02-17 17,0.0
2018-02-17 18,0.0
2018-02-17 19,3.0
2018-02-17 20,0.0
2018-02-17 21,0.0
2018-02-17 22,0.0
2018-02-17 23,0.0
2018-02-18 0,0.0
2018-02-18 1,0.0
2018-02-18 2,0.0
2018-02-18 3,0.0
2018-02-18 4,0.0
2018-02-18 5,0.0
2018-02-18 6,25.5
2018-02-18 7,6.0
2018-02-18 8,0.0
2018-02-18 9,0.0
2018-02-18 10,0.0
2018-02-18 11,0.0
2018-02-18 12,3.0
2018-02-18 13,0.0
2018-02-18 14,0.0
2018-02-18 15,0.0
2018-02-18 16,0.0
2018-02-18 17,3.0
2018-02-18 18,0.0
2018-02-18 19,0.0
2018-02-18 20,0.0
2018-02-18 21,0.0
2018-02-18 22,0.0
2018-02-18 23,0.0
2018-02-19 0,0.0
2018-02-19 1,0.0
2018-02-19 2,0.0
2018-02-19 3,0.0
2018-02-19 4,0.0
2018-02-19 5,0.0
2018-02-19 6,51.5
2018-02-19 7,126.0
2018-02-19 8,114.0
2018-02-19 9,114.0
2018-02-19 10,115.0
2018-02-19 11,114.0
2018-02-19 12,120.0
2018-02-19 13,115.0
2018-02-19 14,114.0
2018-02-19 15,114.0
2018-02-19 16,121.0
2018-02-19 17,114.0
2018-02-19 18,111.0
2018-02-19 19,100.5
2018-02-19 20,99.5
2018-02-19 21,49.0
2018-02-19 22,0.0
2018-02-19 23,0.0
2018-02-20 0,0.0
2018-02-20 1,0.0
2018-02-20 2,0.0
2018-02-20 3,0.0
2018-02-20 4,0.0
2018-02-20 5,0.0
2018-02-20 6,42.5
2018-02-20 7,118.5
2018-02-20 8,111.0
2018-02-20 9,99.5
2018-02-20 10,106.5
2018-02-20 11,102.5
2018-02-20 12,106.5
2018-02-20 13,108.5
2018-02-20 14,103.0
2018-02-20 15,108.5
2018-02-20 16,105.5
2018-02-20 17,97.5
2018-02-20 18,94.5
2018-02-20 19,91.0
2018-02-20 20,86.0
2018-02-20 21,45.5
2018-02-20 22,0.0
2018-02-20 23,0.0
2018-02-21 0,0.0
2018-02-21 1,0.0
2018-02-21 2,0.0
2018-02-21 3,0.0
2018-02-21 4,0.0
2018-02-21 5,0.0
2018-02-21 6,43.0
2018-02-21 7,115.0
2018-02-21 8,102.5
2018-02-21 9,97.5
2018-02-21 10,105.5
2018-02-21 11,97.5
2018-02-21 12,97.0
2018-02-21 13,91.5
2018-02-21 14,109.5
2018-02-21 15,102.5
2018-02-21 16,100.5
2018-02-21 17,99.5
2018-02-21 18,88.5
2018-02-21 19,88.5
2018-02-21 20,86.0
2018-02-21 21,40.0
2018-02-21 22,0.0
2018-02-21 23,0.0
2018-02-22 0,0.0
2018-02-22 1,0.0
2018-02-22 2,0.0
2018-02-22 3,0.0
2018-02-22 4,0.0
2018-02-22 5,0.0
2018-02-22 6,43.0
2018-02-22 7,111.0
2018-02-22 8,98.0
2018-02-22 9,88.5
2018-02-22 10,100.0
2018-02-22 11,97.5
2018-02-22 12,94.5
2018-02-22 13,99.5
2018-02-22 14,103.5
2018-02-22 15,105.5
2018-02-22 16,100.5
2018-02-22 17,94.0
2018-02-22 18,94.5
2018-02-22 19,89.0
2018-02-22 20,89.0
2018-02-22 21,42.5
2018-02-22 22,0.0
2018-02-22 23,0.0
2018-02-23 0,0.0
2018-02-23 1,0.0
2018-02-23 2,0.0
2018-02-23 3,0.0
2018-02-23 4,0.0
2018-02-23 5,0.0
2018-02-23 6,43.0
2018-02-23 7,117.5
2018-02-23 8,102.5
2018-02-23 9,96.5
2018-02-23 10,101.0
2018-02-23 11,99.5
2018-02-23 12,100.5
2018-02-23 13,97.0
2018-02-23 14,91.5
2018-02-23 15,86.0
2018-02-23 16,83.5
2018-02-23 17,77.0
2018-02-23 18,73.5
2018-02-23 19,74.5
2018-02-23 20,71.5
2018-02-23 21,37.0
2018-02-23 22,0.0
2018-02-23 23,0.0
2018-02-24 0,0.0
2018-02-24 1,0.0
2018-02-24 2,0.0
2018-02-24 3,0.0
2018-02-24 4,0.0
2018-02-24 5,0.0
2018-02-24 6,29.0
2018-02-24 7,57.0
2018-02-24 8,106.0
2018-02-24 9,83.0
2018-02-24 10,80.5
2018-02-24 11,74.5
2018-02-24 12,82.0
2018-02-24 13,89.5
2018-02-24 14,83.0
2018-02-24 15,77.0
2018-02-24 16,71.5
2018-02-24 17,65.5
2018-02-24 18,9.0
2018-02-24 19,0.0
2018-02-24 20,0.0
2018-02-24 21,0.0
2018-02-24 22,0.0
2018-02-24 23,0.0
2018-02-25 0,0.0
2018-02-25 1,0.0
2018-02-25 2,0.0
2018-02-25 3,0.0
2018-02-25 4,0.0
2018-02-25 5,0.0
2018-02-25 6,22.0
2018-02-25 7,6.0
2018-02-25 8,0.0
2018-02-25 9,0.0
2018-02-25 10,0.0
2018-02-25 11,0.0
2018-02-25 12,0.0
2018-02-25 13,0.0
2018-02-25 14,3.0
2018-02-25 15,0.0
2018-02-25 16,0.0
2018-02-25 17,0.0
2018-02-25 18,0.0
2018-02-25 19,0.0
2018-02-25 20,0.0
2018-02-25 21,0.0
2018-02-25 22,0.0
2018-02-25 23,0.0
2018-02-26 0,0.0
2018-02-26 1,0.0
2018-02-26 2,0.0
2018-02-26 3,0.0
2018-02-26 4,0.0
2018-02-26 5,0.0
2018-02-26 6,49.0
2018-02-26 7,123.0
2018-02-26 8,114.0
2018-02-26 9,109.0
2018-02-26 10,105.5
2018-02-26 11,100.0
2018-02-26 12,95.0
2018-02-26 13,97.0
2018-02-26 14,91.5
2018-02-26 15,97.5
2018-02-26 16,96.5
2018-02-26 17,91.5
2018-02-26 18,89.0
2018-02-26 19,80.0
2018-02-26 20,80.0
2018-02-26 21,40.0
2018-02-26 22,0.0
2018-02-26 23,0.0
2018-02-27 0,0.0
2018-02-27 1,0.0
2018-02-27 2,0.0
2018-02-27 3,0.0
2018-02-27 4,0.0
2018-02-27 5,0.0
2018-02-27 6,41.0
2018-02-27 7,111.0
2018-02-27 8,91.5
2018-02-27 9,83.0
2018-02-27 10,83.0
2018-02-27 11,83.0
2018-02-27 12,85.5
2018-02-27 13,83.0
2018-02-27 14,94.5
2018-02-27 15,91.5
2018-02-27 16,89.0
2018-02-27 17,85.5
2018-02-27 18,80.5
2018-02-27 19,80.0
2018-02-27 20,77.0
2018-02-27 21,40.0
2018-02-27 22,0.0
2018-02-27 23,0.0
2018-02-28 0,0.0
2018-02-28 1,0.0
2018-02-28 2,0.0
2018-02-28 3,0.0
2018-02-28 4,0.0
2018-02-28 5,0.0
2018-02-28 6,40.0
2018-02-28 7,111.0
2018-02-28 8,92.0
2018-02-28 9,82.5
2018-02-28 10,80.0
2018-02-28 11,80.0
2018-02-28 12,86.0
2018-02-28 13,86.0
2018-02-28 14,100.5
2018-02-28 15,102.5
2018-02-28 16,108.5
2018-02-28 17,98.0
2018-02-28 18,88.0
2018-02-28 19,80.0
2018-02-28 20,77.5
2018-02-28 21,40.0
2018-02-28 22,0.0
2018-02-28 23,0.0
2018-03-01 0,0.0
2018-03-01 1,0.0
2018-03-01 2,3.0
2018-03-01 3,0.0
2018-03-01 4,0.0
2018-03-01 5,0.0
2018-03-01 6,40.0
2018-03-01 7,108.0
2018-03-01 8,89.0
2018-03-01 9,86.0
2018-03-01 10,92.0
2018-03-01 11,93.5
2018-03-01 12,92.0
2018-03-01 13,94.5
2018-03-01 14,96.5
2018-03-01 15,92.0
2018-03-01 16,86.0
2018-03-01 17,89.0
2018-03-01 18,83.0
2018-03-01 19,79.0
2018-03-01 20,74.5
2018-03-01 21,40.0
2018-03-01 22,0.0
2018-03-01 23,0.0
2018-03-02 0,0.0
2018-03-02 1,0.0
2018-03-02 2,0.0
2018-03-02 3,0.0
2018-03-02 4,0.0
2018-03-02 5,0.0
2018-03-02 6,44.0
2018-03-02 7,117.0
2018-03-02 8,94.0
2018-03-02 9,86.0
2018-03-02 10,91.5
2018-03-02 11,91.0
2018-03-02 12,95.0
2018-03-02 13,91.5
2018-03-02 14,100.0
2018-03-02 15,100.5
2018-03-02 16,96.5
2018-03-02 17,98.0
2018-03-02 18,82.0
2018-03-02 19,83.0
2018-03-02 20,77.5
2018-03-02 21,46.0
2018-03-02 22,0.0
2018-03-02 23,0.0
2018-03-03 0,0.0
2018-03-03 1,0.0
2018-03-03 2,0.0
2018-03-03 3,0.0
2018-03-03 4,0.0
2018-03-03 5,0.0
2018-03-03 6,28.0
2018-03-03 7,45.5
2018-03-03 8,89.5
2018-03-03 9,85.5
2018-03-03 10,74.0
2018-03-03 11,81.0
2018-03-03 12,79.5
2018-03-03 13,79.5
2018-03-03 14,81.0
2018-03-03 15,80.0
2018-03-03 16,71.0
2018-03-03 17,72.0
2018-03-03 18,0.0
2018-03-03 19,0.0
2018-03-03 20,0.0
2018-03-03 21,0.0
2018-03-03 22,0.0
2018-03-03 23,0.0
2018-03-04 0,0.0
2018-03-04 1,3.0
2018-03-04 2,0.0
2018-03-04 3,0.0
2018-03-04 4,0.0
2018-03-04 5,0.0
2018-03-04 6,25.5
2018-03-04 7,3.0
2018-03-04 8,0.0
2018-03-04 9,0.0
2018-03-04 10,0.0
2018-03-04 11,0.0
2018-03-04 12,0.0
2018-03-04 13,0.0
2018-03-04 14,0.0
2018-03-04 15,0.0
2018-03-04 16,0.0
2018-03-04 17,0.0
2018-03-04 18,3.0
2018-03-04 19,0.0
2018-03-04 20,0.0
2018-03-04 21,0.0
2018-03-04 22,0.0
2018-03-04 23,0.0
2018-03-05 0,0.0
2018-03-05 1,0.0
2018-03-05 2,0.0
2018-03-05 3,0.0
2018-03-05 4,0.0
2018-03-05 5,0.0
2018-03-05 6,53.5
2018-03-05 7,132.0
2018-03-05 8,129.0
2018-03-05 9,120.0
2018-03-05 10,123.0
2018-03-05 11,114.0
2018-03-05 12,120.0
2018-03-05 13,114.5
2018-03-05 14,118.0
2018-03-05 15,120.0
2018-03-05 16,120.0
2018-03-05 17,120.0
2018-03-05 18,105.5
2018-03-05 19,100.5
2018-03-05 20,103.0
2018-03-05 21,48.5
2018-03-05 22,0.0
2018-03-05 23,0.0
2018-03-06 0,0.0
2018-03-06 1,0.0
2018-03-06 2,0.0
2018-03-06 3,0.0
2018-03-06 4,0.0
2018-03-06 5,0.0
2018-03-06 6,46.0
2018-03-06 7,128.0
2018-03-06 8,114.5
2018-03-06 9,109.0
2018-03-06 10,102.5
2018-03-06 11,103.5
2018-03-06 12,108.5
2018-03-06 13,108.5
2018-03-06 14,115.0
2018-03-06 15,114.5
2018-03-06 16,111.0
2018-03-06 17,111.5
2018-03-06 18,99.5
2018-03-06 19,92.0
2018-03-06 20,80.5
2018-03-06 21,43.0
2018-03-06 22,0.0
2018-03-06 23,0.0
2018-03-07 0,0.0
2018-03-07 1,0.0
2018-03-07 2,0.0
2018-03-07 3,0.0
2018-03-07 4,0.0
2018-03-07 5,0.0
2018-03-07 6,48.5
2018-03-07 7,125.5
2018-03-07 8,112.0
2018-03-07 9,97.0
2018-03-07 10,105.5
2018-03-07 11,100.5
2018-03-07 12,100.0
2018-03-07 13,89.0
2018-03-07 14,96.5
2018-03-07 15,92.0
2018-03-07 16,91.0
2018-03-07 17,86.0
2018-03-07 18,83.0
2018-03-07 19,74.5
2018-03-07 20,74.5
2018-03-07 21,31.0
2018-03-07 22,0.0
2018-03-07 23,0.0
2018-03-08 0,0.0
2018-03-08 1,0.0
2018-03-08 2,0.0
2018-03-08 3,0.0
2018-03-08 4,0.0
2018-03-08 5,3.0
2018-03-08 6,40.0
2018-03-08 7,108.5
2018-03-08 8,80.5
2018-03-08 9,83.0
2018-03-08 10,97.0
2018-03-08 11,97.5
2018-03-08 12,95.0
2018-03-08 13,96.5
2018-03-08 14,97.0
2018-03-08 15,103.5
2018-03-08 16,102.5
2018-03-08 17,95.0
2018-03-08 18,91.0
2018-03-08 19,83.0
2018-03-08 20,83.0
2018-03-08 21,46.0
2018-03-08 22,0.0
2018-03-08 23,0.0
2018-03-09 0,0.0
2018-03-09 1,0.0
2018-03-09 2,0.0
2018-03-09 3,0.0
2018-03-09 4,0.0
2018-03-09 5,0.0
2018-03-09 6,43.0
2018-03-09 7,111.5
2018-03-09 8,88.0
2018-03-09 9,86.0
2018-03-09 10,92.0
2018-03-09 11,88.5
2018-03-09 12,92.0
2018-03-09 13,93.5
2018-03-09 14,91.5
2018-03-09 15,95.0
2018-03-09 16,96.5
2018-03-09 17,92.0
2018-03-09 18,91.5
2018-03-09 19,86.0
2018-03-09 20,85.0
2018-03-09 21,43.0
2018-03-09 22,0.0
2018-03-09 23,0.0
2018-03-10 0,0.0
2018-03-10 1,0.0
2018-03-10 2,0.0
2018-03-10 3,0.0
2018-03-10 4,0.0
2018-03-10 5,0.0
2018-03-10 6,35.0
2018-03-10 7,51.5
2018-03-10 8,99.5
2018-03-10 9,80.5
2018-03-10 10,77.0
2018-03-10 11,75.0
2018-03-10 12,74.0
2018-03-10 13,73.5
2018-03-10 14,72.0
2018-03-10 15,75.0
2018-03-10 16,68.0
2018-03-10 17,66.0
2018-03-10 18,3.0
2018-03-10 19,0.0
2018-03-10 20,0.0
2018-03-10 21,0.0
2018-03-10 22,0.0
2018-03-10 23,0.0
2018-03-11 0,0.0
2018-03-11 1,0.0
2018-03-11 2,0.0
2018-03-11 3,0.0
2018-03-11 4,3.0
2018-03-11 5,0.0
2018-03-11 6,19.5
2018-03-11 7,9.0
2018-03-11 8,0.0
2018-03-11 9,0.0
2018-03-11 10,0.0
2018-03-11 11,0.0
2018-03-11 12,0.0
2018-03-11 13,0.0
2018-03-11 14,0.0
2018-03-11 15,3.0
2018-03-11 16,0.0
2018-03-11 17,0.0
2018-03-11 18,0.0
2018-03-11 19,2.0
2018-03-11 20,0.0
2018-03-11 21,0.0
2018-03-11 22,0.0
2018-03-11 23,0.0
2018-03-12 0,0.0
2018-03-12 1,0.0
2018-03-12 2,0.0
2018-03-12 3,0.0
2018-03-12 4,3.0
2018-03-12 5,0.0
2018-03-12 6,54.5
2018-03-12 7,120.0
2018-03-12 8,120.0
2018-03-12 9,115.0
2018-03-12 10,123.0
2018-03-12 11,117.0
2018-03-12 12,114.0
2018-03-12 13,115.5
2018-03-12 14,108.0
2018-03-12 15,102.5
2018-03-12 16,106.0
2018-03-12 17,100.5
2018-03-12 18,96.5
2018-03-12 19,92.0
2018-03-12 20,86.0
2018-03-12 21,40.0
2018-03-12 22,0.0
2018-03-12 23,0.0
2018-03-13 0,0.0
2018-03-13 1,0.0
2018-03-13 2,3.0
2018-03-13 3,0.0
2018-03-13 4,0.0
2018-03-13 5,0.0
2018-03-13 6,46.0
2018-03-13 7,122.0
2018-03-13 8,101.0
2018-03-13 9,94.5
2018-03-13 10,105.5
2018-03-13 11,97.0
2018-03-13 12,106.5
2018-03-13 13,102.5
2018-03-13 14,106.0
2018-03-13 15,108.5
2018-03-13 16,111.5
2018-03-13 17,105.5
2018-03-13 18,100.5
2018-03-13 19,91.5
2018-03-13 20,88.0
2018-03-13 21,43.0
2018-03-13 22,0.0
2018-03-13 23,0.0
2018-03-14 0,0.0
2018-03-14 1,0.0
2018-03-14 2,0.0
2018-03-14 3,0.0
2018-03-14 4,0.0
2018-03-14 5,3.0
2018-03-14 6,40.0
2018-03-14 7,120.0
2018-03-14 8,103.5
2018-03-14 9,97.0
2018-03-14 10,108.5
2018-03-14 11,103.5
2018-03-14 12,102.5
2018-03-14 13,103.5
2018-03-14 14,114.0
2018-03-14 15,111.5
2018-03-14 16,103.5
2018-03-14 17,105.0
2018-03-14 18,95.0
2018-03-14 19,88.5
2018-03-14 20,83.0
2018-03-14 21,43.0
2018-03-14 22,0.0
2018-03-14 23,0.0
2018-03-15 0,0.0
2018-03-15 1,0.0
2018-03-15 2,0.0
2018-03-15 3,0.0
2018-03-15 4,0.0
2018-03-15 5,0.0
2018-03-15 6,46.0
2018-03-15 7,125.0
2018-03-15 8,103.5
2018-03-15 9,94.0
2018-03-15 10,109.5
2018-03-15 11,102.5
2018-03-15 12,108.5
2018-03-15 13,103.5
2018-03-15 14,108.5
2018-03-15 15,108.5
2018-03-15 16,106.0
2018-03-15 17,111.5
2018-03-15 18,102.5
2018-03-15 19,100.5
2018-03-15 20,97.0
2018-03-15 21,46.0
2018-03-15 22,0.0
2018-03-15 23,3.0
2018-03-16 0,0.0
2018-03-16 1,0.0
2018-03-16 2,0.0
2018-03-16 3,0.0
2018-03-16 4,0.0
2018-03-16 5,0.0
2018-03-16 6,45.5
2018-03-16 7,129.0
2018-03-16 8,114.5
2018-03-16 9,105.5
2018-03-16 10,91.5
2018-03-16 11,102.5
2018-03-16 12,106.5
2018-03-16 13,108.5
2018-03-16 14,111.5
2018-03-16 15,102.5
2018-03-16 16,103.0
2018-03-16 17,100.5
2018-03-16 18,91.0
2018-03-16 19,95.0
2018-03-16 20,89.0
2018-03-16 21,39.0
2018-03-16 22,0.0
2018-03-16 23,0.0
2018-03-17 0,0.0
2018-03-17 1,0.0
2018-03-17 2,0.0
2018-03-17 3,0.0
2018-03-17 4,0.0
2018-03-17 5,0.0
2018-03-17 6,38.0
2018-03-17 7,43.0
2018-03-17 8,91.0
2018-03-17 9,80.0
2018-03-17 10,77.5
2018-03-17 11,74.0
2018-03-17 12,78.0
2018-03-17 13,76.5
2018-03-17 14,80.0
2018-03-17 15,80.5
2018-03-17 16,77.0
2018-03-17 17,72.0
2018-03-17 18,0.0
2018-03-17 19,3.0
2018-03-17 20,0.0
2018-03-17 21,0.0
2018-03-17 22,0.0
2018-03-17 23,0.0
2018-03-18 0,0.0
2018-03-18 1,0.0
2018-03-18 2,0.0
2018-03-18 3,0.0
2018-03-18 4,0.0
2018-03-18 5,0.0
2018-03-18 6,19.5
2018-03-18 7,9.0
2018-03-18 8,0.0
2018-03-18 9,0.0
2018-03-18 10,0.0
2018-03-18 11,0.0
2018-03-18 12,0.0
2018-03-18 13,3.0
2018-03-18 14,0.0
2018-03-18 15,0.0
2018-03-18 16,0.0
2018-03-18 17,2.0
2018-03-18 18,0.0
2018-03-18 19,0.0
2018-03-18 20,0.0
2018-03-18 21,0.0
2018-03-18 22,0.0
2018-03-18 23,0.0
2018-03-19 0,0.0
2018-03-19 1,0.0
2018-03-19 2,0.0
2018-03-19 3,0.0
2018-03-19 4,0.0
2018-03-19 5,0.0
2018-03-19 6,54.5
2018-03-19 7,126.0
2018-03-19 8,126.0
2018-03-19 9,117.0
2018-03-19 10,120.0
2018-03-19 11,117.0
2018-03-19 12,120.0
2018-03-19 13,121.0
2018-03-19 14,125.0
2018-03-19 15,126.0
2018-03-19 16,120.5
2018-03-19 17,120.0
2018-03-19 18,120.5
2018-03-19 19,103.0
2018-03-19 20,93.5
2018-03-19 21,49.0
2018-03-19 22,0.0
2018-03-19 23,0.0
2018-03-20 0,0.0
2018-03-20 1,0.0
2018-03-20 2,0.0
2018-03-20 3,0.0
2018-03-20 4,0.0
2018-03-20 5,0.0
2018-03-20 6,49.0
2018-03-20 7,129.0
2018-03-20 8,111.5
2018-03-20 9,108.5
2018-03-20 10,108.5
2018-03-20 11,111.5
2018-03-20 12,108.5
2018-03-20 13,105.5
2018-03-20 14,112.5
2018-03-20 15,111.0
2018-03-20 16,111.5
2018-03-20 17,105.5
2018-03-20 18,98.0
2018-03-20 19,88.0
2018-03-20 20,89.0
2018-03-20 21,43.0
2018-03-20 22,0.0
2018-03-20 23,3.0
2018-03-21 0,0.0
2018-03-21 1,0.0
2018-03-21 2,0.0
2018-03-21 3,0.0
2018-03-21 4,0.0
2018-03-21 5,0.0
2018-03-21 6,45.5
2018-03-21 7,120.5
2018-03-21 8,99.5
2018-03-21 9,98.0
2018-03-21 10,102.5
2018-03-21 11,99.5
2018-03-21 12,111.5
2018-03-21 13,106.5
2018-03-21 14,114.5
2018-03-21 15,120.0
2018-03-21 16,114.0
2018-03-21 17,108.5
2018-03-21 18,103.5
2018-03-21 19,103.0
2018-03-21 20,97.5
2018-03-21 21,48.0
2018-03-21 22,0.0
2018-03-21 23,0.0
2018-03-22 0,0.0
2018-03-22 1,3.0
2018-03-22 2,0.0
2018-03-22 3,0.0
2018-03-22 4,0.0
2018-03-22 5,0.0
2018-03-22 6,45.5
2018-03-22 7,129.5
2018-03-22 8,108.5
2018-03-22 9,105.5
2018-03-22 10,114.0
2018-03-22 11,106.5
2018-03-22 12,111.5
2018-03-22 13,111.0
2018-03-22 14,109.5
2018-03-22 15,111.5
2018-03-22 16,114.0
2018-03-22 17,108.5
2018-03-22 18,106.5
2018-03-22 19,96.5
2018-03-22 20,95.0
2018-03-22 21,48.5
2018-03-22 22,0.0
2018-03-22 23,0.0
2018-03-23 0,0.0
2018-03-23 1,0.0
2018-03-23 2,0.0
2018-03-23 3,0.0
2018-03-23 4,0.0
2018-03-23 5,0.0
2018-03-23 6,48.0
2018-03-23 7,126.0
2018-03-23 8,114.5
2018-03-23 9,103.5
2018-03-23 10,99.5
2018-03-23 11,100.5
2018-03-23 12,99.5
2018-03-23 13,105.5
2018-03-23 14,106.5
2018-03-23 15,105.5
2018-03-23 16,106.5
2018-03-23 17,105.5
2018-03-23 18,94.5
2018-03-23 19,91.0
2018-03-23 20,89.0
2018-03-23 21,43.0
2018-03-23 22,0.0
2018-03-23 23,0.0
2018-03-24 0,0.0
2018-03-24 1,0.0
2018-03-24 2,0.0
2018-03-24 3,0.0
2018-03-24 4,0.0
2018-03-24 5,0.0
2018-03-24 6,34.0
2018-03-24 7,45.5
2018-03-24 8,94.5
2018-03-24 9,88.5
2018-03-24 10,84.0
2018-03-24 11,85.5
2018-03-24 12,80.0
2018-03-24 13,82.5
2018-03-24 14,75.0
2018-03-24 15,65.0
2018-03-24 16,78.0
2018-03-24 17,74.0
2018-03-24 18,0.0
2018-03-24 19,0.0
2018-03-24 20,3.0
2018-03-24 21,0.0
2018-03-24 22,0.0
2018-03-24 23,0.0
2018-03-25 0,0.0
2018-03-25 1,0.0
2018-03-25 2,0.0
2018-03-25 3,0.0
2018-03-25 4,0.0
2018-03-25 5,0.0
2018-03-25 6,26.0
2018-03-25 7,5.0
2018-03-25 8,0.0
2018-03-25 9,0.0
2018-03-25 10,0.0
2018-03-25 11,0.0
2018-03-25 12,0.0
2018-03-25 13,0.0
2018-03-25 14,3.0
2018-03-25 15,0.0
2018-03-25 16,0.0
2018-03-25 17,0.0
2018-03-25 18,0.0
2018-03-25 19,0.0
2018-03-25 20,0.0
2018-03-25 21,0.0
2018-03-25 22,0.0
2018-03-25 23,3.0
2018-03-26 0,0.0
2018-03-26 1,0.0
2018-03-26 2,0.0
2018-03-26 3,0.0
2018-03-26 4,0.0
2018-03-26 5,3.0
2018-03-26 6,51.5
2018-03-26 7,134.0
2018-03-26 8,117.0
2018-03-26 9,121.0
2018-03-26 10,117.0
2018-03-26 11,123.0
2018-03-26 12,126.0
2018-03-26 13,125.0
2018-03-26 14,117.5
2018-03-26 15,114.5
2018-03-26 16,105.5
2018-03-26 17,103.5
2018-03-26 18,97.0
2018-03-26 19,89.0
2018-03-26 20,83.0
2018-03-26 21,40.0
2018-03-26 22,0.0
2018-03-26 23,0.0
2018-03-27 0,0.0
2018-03-27 1,0.0
2018-03-27 2,0.0
2018-03-27 3,3.0
2018-03-27 4,0.0
2018-03-27 5,0.0
2018-03-27 6,43.0
2018-03-27 7,114.0
2018-03-27 8,97.0
2018-03-27 9,95.0
2018-03-27 10,89.0
2018-03-27 11,97.0
2018-03-27 12,85.0
2018-03-27 13,89.0
2018-03-27 14,86.0
2018-03-27 15,86.0
2018-03-27 16,80.0
2018-03-27 17,80.5
2018-03-27 18,77.0
2018-03-27 19,74.5
2018-03-27 20,71.0
2018-03-27 21,31.5
2018-03-27 22,0.0
2018-03-27 23,0.0
2018-03-28 0,0.0
2018-03-28 1,0.0
2018-03-28 2,0.0
2018-03-28 3,3.0
2018-03-28 4,0.0
2018-03-28 5,0.0
2018-03-28 6,40.0
2018-03-28 7,93.5
2018-03-28 8,80.5
2018-03-28 9,83.0
2018-03-28 10,91.5
2018-03-28 11,83.0
2018-03-28 12,98.0
2018-03-28 13,105.0
2018-03-28 14,108.5
2018-03-28 15,112.0
2018-03-28 16,105.5
2018-03-28 17,103.5
2018-03-28 18,94.0
2018-03-28 19,85.5
2018-03-28 20,83.0
2018-03-28 21,40.0
2018-03-28 22,0.0
2018-03-28 23,0.0
2018-03-29 0,0.0
2018-03-29 1,0.0
2018-03-29 2,0.0
2018-03-29 3,0.0
2018-03-29 4,0.0
2018-03-29 5,3.0
2018-03-29 6,46.0
2018-03-29 7,111.0
2018-03-29 8,95.0
2018-03-29 9,88.5
2018-03-29 10,91.0
2018-03-29 11,92.0
2018-03-29 12,89.0
2018-03-29 13,100.0
2018-03-29 14,102.5
2018-03-29 15,92.0
2018-03-29 16,94.0
2018-03-29 17,91.5
2018-03-29 18,83.0
2018-03-29 19,77.5
2018-03-29 20,80.0
2018-03-29 21,37.0
2018-03-29 22,0.0
2018-03-29 23,0.0
2018-03-30 0,0.0
2018-03-30 1,0.0
2018-03-30 2,0.0
2018-03-30 3,0.0
2018-03-30 4,3.0
2018-03-30 5,0.0
2018-03-30 6,29.0
2018-03-30 7,5.0
2018-03-30 8,0.0
2018-03-30 9,0.0
2018-03-30 10,0.0
2018-03-30 11,0.0
2018-03-30 12,0.0
2018-03-30 13,0.0
2018-03-30 14,0.0
2018-03-30 15,0.0
2018-03-30 16,0.0
2018-03-30 17,0.0
2018-03-30 18,0.0
2018-03-30 19,0.0
2018-03-30 20,0.0
2018-03-30 21,0.0
2018-03-30 22,0.0
2018-03-30 23,0.0
2018-03-31 0,0.0
2018-03-31 1,0.0
2018-03-31 2,0.0
2018-03-31 3,0.0
2018-03-31 4,3.0
2018-03-31 5,0.0
2018-03-31 6,38.0
2018-03-31 7,53.5
2018-03-31 8,106.0
2018-03-31 9,103.0
2018-03-31 10,97.0
2018-03-31 11,92.0
2018-03-31 12,88.5
2018-03-31 13,85.5
2018-03-31 14,88.5
