date_time,value
2018-02-21 18,160.0
2018-02-21 19,130.0
2018-02-21 20,131.0
2018-02-21 21,59.0
2018-02-21 22,35.0
2018-02-21 23,17.0
2018-02-22 0,13.0
2018-02-22 1,8.0
2018-02-22 2,10.0
2018-02-22 3,8.0
2018-02-22 4,8.0
2018-02-22 5,7.0
2018-02-22 6,8.0
2018-02-22 7,22.0
2018-02-22 8,59.0
2018-02-22 9,117.0
2018-02-22 10,145.0
2018-02-22 11,188.0
2018-02-22 12,158.0
2018-02-22 13,180.0
2018-02-22 14,187.0
2018-02-22 15,195.0
2018-02-22 16,167.0
2018-02-22 17,175.0
2018-02-22 18,110.0
2018-02-22 19,63.0
2018-02-22 20,57.0
2018-02-22 21,55.0
2018-02-22 22,33.0
2018-02-22 23,23.0
2018-02-23 0,11.0
2018-02-23 1,14.0
2018-02-23 2,13.0
2018-02-23 3,13.0
2018-02-23 4,10.0
2018-02-23 5,11.0
2018-02-23 6,14.0
2018-02-23 7,39.0
2018-02-23 8,81.0
2018-02-23 9,127.0
2018-02-23 10,160.0
2018-02-23 11,192.0
2018-02-23 12,166.0
2018-02-23 13,179.0
2018-02-23 14,167.0
2018-02-23 15,274.0
2018-02-23 16,211.0
2018-02-23 17,181.0
2018-02-23 18,170.0
2018-02-23 19,145.0
2018-02-23 20,111.0
2018-02-23 21,98.0
2018-02-23 22,35.0
2018-02-23 23,20.0
2018-02-24 0,21.0
2018-02-24 1,19.0
2018-02-24 2,16.0
2018-02-24 3,13.0
2018-02-24 4,11.0
2018-02-24 5,30.0
2018-02-24 6,52.0
2018-02-24 7,48.0
2018-02-24 8,45.0
2018-02-24 9,57.0
2018-02-24 10,79.0
2018-02-24 11,81.0
2018-02-24 12,73.0
2018-02-24 13,75.0
2018-02-24 14,108.0
2018-02-24 15,64.0
2018-02-24 16,70.0
2018-02-24 17,68.0
2018-02-24 18,43.0
2018-02-24 19,40.0
2018-02-24 20,41.0
2018-02-24 21,30.0
2018-02-24 22,27.0
2018-02-24 23,24.0
2018-02-25 0,16.0
2018-02-25 1,17.0
2018-02-25 2,9.0
2018-02-25 3,9.0
2018-02-25 4,8.0
2018-02-25 5,8.0
2018-02-25 6,8.0
2018-02-25 7,11.0
2018-02-25 8,15.0
2018-02-25 9,19.0
2018-02-25 10,25.0
2018-02-25 11,19.0
2018-02-25 12,23.0
2018-02-25 13,19.0
2018-02-25 14,26.0
2018-02-25 15,27.0
2018-02-25 16,27.0
2018-02-25 17,24.0
2018-02-25 18,23.0
2018-02-25 19,18.0
2018-02-25 20,24.0
2018-02-25 21,23.0
2018-02-25 22,22.0
2018-02-25 23,17.0
2018-02-26 0,13.0
2018-02-26 1,11.0
2018-02-26 2,5.0
2018-02-26 3,6.0
2018-02-26 4,7.0
2018-02-26 5,9.0
2018-02-26 6,8.0
2018-02-26 7,21.0
2018-02-26 8,51.0
2018-02-26 9,62.0
2018-02-26 10,93.0
2018-02-26 11,97.0
2018-02-26 12,93.0
2018-02-26 13,104.0
2018-02-26 14,99.0
2018-02-26 15,105.0
2018-02-26 16,106.0
2018-02-26 17,97.0
2018-02-26 18,79.0
2018-02-26 19,50.0
2018-02-26 20,43.0
2018-02-26 21,39.0
2018-02-26 22,32.0
2018-02-26 23,14.0
2018-02-27 0,12.0
2018-02-27 1,15.0
2018-02-27 2,11.0
2018-02-27 3,11.0
2018-02-27 4,10.0
2018-02-27 5,10.0
2018-02-27 6,13.0
2018-02-27 7,22.0
2018-02-27 8,44.0
2018-02-27 9,59.0
2018-02-27 10,85.0
2018-02-27 11,102.0
2018-02-27 12,111.0
2018-02-27 13,115.0
2018-02-27 14,118.0
2018-02-27 15,129.0
2018-02-27 16,115.0
2018-02-27 17,111.0
2018-02-27 18,78.0
2018-02-27 19,48.0
2018-02-27 20,42.0
2018-02-27 21,40.0
2018-02-27 22,36.0
2018-02-27 23,22.0
2018-02-28 0,14.0
2018-02-28 1,13.0
2018-02-28 2,13.0
2018-02-28 3,12.0
2018-02-28 4,11.0
2018-02-28 5,11.0
2018-02-28 6,13.0
2018-02-28 7,24.0
2018-02-28 8,43.0
2018-02-28 9,66.0
2018-02-28 10,75.0
2018-02-28 11,84.0
2018-02-28 12,95.0
2018-02-28 13,109.0
2018-02-28 14,126.0
2018-02-28 15,155.0
2018-02-28 16,119.0
2018-02-28 17,99.0
2018-02-28 18,88.0
2018-02-28 19,36.0
2018-02-28 20,29.0
2018-02-28 21,24.0
2018-02-28 22,24.0
2018-02-28 23,19.0
2018-03-01 0,13.0
2018-03-01 1,8.0
2018-03-01 2,8.0
2018-03-01 3,9.0
2018-03-01 4,8.0
2018-03-01 5,7.0
2018-03-01 6,10.0
2018-03-01 7,20.0
2018-03-01 8,47.0
2018-03-01 9,77.0
2018-03-01 10,97.0
2018-03-01 11,123.0
2018-03-01 12,119.0
2018-03-01 13,130.0
2018-03-01 14,139.0
2018-03-01 15,146.0
2018-03-01 16,119.0
2018-03-01 17,101.0
2018-03-01 18,75.0
2018-03-01 19,41.0
2018-03-01 20,36.0
2018-03-01 21,35.0
2018-03-01 22,25.0
2018-03-01 23,19.0
2018-03-02 0,12.0
2018-03-02 1,12.0
2018-03-02 2,14.0
2018-03-02 3,12.0
2018-03-02 4,10.0
2018-03-02 5,12.0
2018-03-02 6,12.0
2018-03-02 7,28.0
2018-03-02 8,51.0
2018-03-02 9,73.0
2018-03-02 10,92.0
2018-03-02 11,104.0
2018-03-02 12,98.0
2018-03-02 13,104.0
2018-03-02 14,128.0
2018-03-02 15,108.0
2018-03-02 16,107.0
2018-03-02 17,99.0
2018-03-02 18,53.0
2018-03-02 19,33.0
2018-03-02 20,32.0
2018-03-02 21,28.0
2018-03-02 22,26.0
2018-03-02 23,22.0
2018-03-03 0,15.0
2018-03-03 1,14.0
2018-03-03 2,11.0
2018-03-03 3,12.0
2018-03-03 4,13.0
2018-03-03 5,10.0
2018-03-03 6,10.0
2018-03-03 7,25.0
2018-03-03 8,30.0
2018-03-03 9,51.0
2018-03-03 10,49.0
2018-03-03 11,51.0
2018-03-03 12,43.0
2018-03-03 13,48.0
2018-03-03 14,46.0
2018-03-03 15,43.0
2018-03-03 16,48.0
2018-03-03 17,46.0
2018-03-03 18,34.0
2018-03-03 19,21.0
2018-03-03 20,17.0
2018-03-03 21,21.0
2018-03-03 22,18.0
2018-03-03 23,15.0
2018-03-04 0,14.0
2018-03-04 1,11.0
2018-03-04 2,11.0
2018-03-04 3,11.0
2018-03-04 4,10.0
2018-03-04 5,10.0
2018-03-04 6,7.0
2018-03-04 7,11.0
2018-03-04 8,14.0
2018-03-04 9,17.0
2018-03-04 10,21.0
2018-03-04 11,25.0
2018-03-04 12,31.0
2018-03-04 13,29.0
2018-03-04 14,33.0
2018-03-04 15,32.0
2018-03-04 16,27.0
2018-03-04 17,33.0
2018-03-04 18,25.0
2018-03-04 19,22.0
2018-03-04 20,23.0
2018-03-04 21,25.0
2018-03-04 22,22.0
2018-03-04 23,14.0
2018-03-05 0,10.0
2018-03-05 1,12.0
2018-03-05 2,12.0
2018-03-05 3,10.0
2018-03-05 4,7.0
2018-03-05 5,8.0
2018-03-05 6,12.0
2018-03-05 7,22.0
2018-03-05 8,63.0
2018-03-05 9,110.0
2018-03-05 10,130.0
2018-03-05 11,167.0
2018-03-05 12,136.0
2018-03-05 13,166.0
2018-03-05 14,188.0
2018-03-05 15,204.0
2018-03-05 16,185.0
2018-03-05 17,179.0
2018-03-05 18,151.0
2018-03-05 19,130.0
2018-03-05 20,132.0
2018-03-05 21,69.0
2018-03-05 22,43.0
2018-03-05 23,21.0
2018-03-06 0,16.0
2018-03-06 1,9.0
2018-03-06 2,10.0
2018-03-06 3,8.0
2018-03-06 4,10.0
2018-03-06 5,10.0
2018-03-06 6,13.0
2018-03-06 7,29.0
2018-03-06 8,79.0
2018-03-06 9,127.0
2018-03-06 10,163.0
2018-03-06 11,183.0
2018-03-06 12,137.0
2018-03-06 13,171.0
2018-03-06 14,202.0
2018-03-06 15,487.0
2018-03-06 16,498.0
2018-03-06 17,414.0
2018-03-06 18,355.0
2018-03-06 19,188.0
2018-03-06 20,125.0
2018-03-06 21,117.0
2018-03-06 22,81.0
2018-03-06 23,52.0
2018-03-07 0,33.0
2018-03-07 1,24.0
2018-03-07 2,17.0
2018-03-07 3,16.0
2018-03-07 4,19.0
2018-03-07 5,18.0
2018-03-07 6,20.0
2018-03-07 7,114.0
2018-03-07 8,187.0
2018-03-07 9,408.0
2018-03-07 10,504.0
2018-03-07 11,467.0
2018-03-07 12,352.0
2018-03-07 13,473.0
2018-03-07 14,532.0
2018-03-07 15,497.0
2018-03-07 16,430.0
2018-03-07 17,422.0
2018-03-07 18,398.0
2018-03-07 19,316.0
2018-03-07 20,276.0
2018-03-07 21,155.0
2018-03-07 22,54.0
2018-03-07 23,33.0
2018-03-08 0,30.0
2018-03-08 1,32.0
2018-03-08 2,20.0
2018-03-08 3,19.0
2018-03-08 4,20.0
2018-03-08 5,21.0
2018-03-08 6,22.0
2018-03-08 7,76.0
2018-03-08 8,164.0
2018-03-08 9,308.0
2018-03-08 10,365.0
2018-03-08 11,468.0
2018-03-08 12,379.0
2018-03-08 13,516.0
2018-03-08 14,527.0
2018-03-08 15,541.0
2018-03-08 16,467.0
2018-03-08 17,449.0
2018-03-08 18,363.0
2018-03-08 19,230.0
2018-03-08 20,155.0
2018-03-08 21,104.0
2018-03-08 22,70.0
2018-03-08 23,33.0
2018-03-09 0,24.0
2018-03-09 1,20.0
2018-03-09 2,19.0
2018-03-09 3,20.0
2018-03-09 4,17.0
2018-03-09 5,21.0
2018-03-09 6,20.0
2018-03-09 7,88.0
2018-03-09 8,215.0
2018-03-09 9,263.0
2018-03-09 10,331.0
2018-03-09 11,393.0
2018-03-09 12,435.0
2018-03-09 13,407.0
2018-03-09 14,372.0
2018-03-09 15,384.0
2018-03-09 16,350.0
2018-03-09 17,315.0
2018-03-09 18,283.0
2018-03-09 19,256.0
2018-03-09 20,192.0
2018-03-09 21,198.0
2018-03-09 22,70.0
2018-03-09 23,43.0
2018-03-10 0,20.0
2018-03-10 1,20.0
2018-03-10 2,16.0
2018-03-10 3,17.0
2018-03-10 4,13.0
2018-03-10 5,12.0
2018-03-10 6,19.0
2018-03-10 7,31.0
2018-03-10 8,60.0
2018-03-10 9,95.0
2018-03-10 10,91.0
2018-03-10 11,122.0
2018-03-10 12,120.0
2018-03-10 13,117.0
2018-03-10 14,115.0
2018-03-10 15,122.0
2018-03-10 16,112.0
2018-03-10 17,105.0
2018-03-10 18,68.0
2018-03-10 19,49.0
2018-03-10 20,41.0
2018-03-10 21,40.0
2018-03-10 22,48.0
2018-03-10 23,26.0
2018-03-11 0,21.0
2018-03-11 1,15.0
2018-03-11 2,16.0
2018-03-11 3,17.0
2018-03-11 4,14.0
2018-03-11 5,15.0
2018-03-11 6,16.0
2018-03-11 7,19.0
2018-03-11 8,33.0
2018-03-11 9,39.0
2018-03-11 10,55.0
2018-03-11 11,65.0
2018-03-11 12,61.0
2018-03-11 13,70.0
2018-03-11 14,65.0
2018-03-11 15,65.0
2018-03-11 16,61.0
2018-03-11 17,54.0
2018-03-11 18,48.0
2018-03-11 19,58.0
2018-03-11 20,51.0
2018-03-11 21,69.0
2018-03-11 22,39.0
2018-03-11 23,26.0
2018-03-12 0,20.0
2018-03-12 1,18.0
2018-03-12 2,13.0
2018-03-12 3,11.0
2018-03-12 4,16.0
2018-03-12 5,16.0
2018-03-12 6,17.0
2018-03-12 7,53.0
2018-03-12 8,128.0
2018-03-12 9,219.0
2018-03-12 10,253.0
2018-03-12 11,372.0
2018-03-12 12,391.0
2018-03-12 13,426.0
2018-03-12 14,434.0
2018-03-12 15,467.0
2018-03-12 16,468.0
2018-03-12 17,473.0
2018-03-12 18,361.0
2018-03-12 19,193.0
2018-03-12 20,142.0
2018-03-12 21,92.0
2018-03-12 22,84.0
2018-03-12 23,35.0
2018-03-13 0,26.0
2018-03-13 1,20.0
2018-03-13 2,21.0
2018-03-13 3,18.0
2018-03-13 4,18.0
2018-03-13 5,22.0
2018-03-13 6,23.0
2018-03-13 7,76.0
2018-03-13 8,156.0
2018-03-13 9,266.0
2018-03-13 10,350.0
2018-03-13 11,461.0
2018-03-13 12,384.0
2018-03-13 13,613.0
2018-03-13 14,485.0
2018-03-13 15,557.0
2018-03-13 16,519.0
2018-03-13 17,404.0
2018-03-13 18,404.0
2018-03-13 19,338.0
2018-03-13 20,285.0
2018-03-13 21,197.0
2018-03-13 22,72.0
2018-03-13 23,47.0
2018-03-14 0,29.0
2018-03-14 1,21.0
2018-03-14 2,15.0
2018-03-14 3,16.0
2018-03-14 4,15.0
2018-03-14 5,15.0
2018-03-14 6,21.0
2018-03-14 7,78.0
2018-03-14 8,243.0
2018-03-14 9,376.0
2018-03-14 10,547.0
2018-03-14 11,490.0
2018-03-14 12,408.0
2018-03-14 13,658.0
2018-03-14 14,550.0
2018-03-14 15,542.0
2018-03-14 16,522.0
2018-03-14 17,372.0
2018-03-14 18,374.0
2018-03-14 19,318.0
2018-03-14 20,290.0
2018-03-14 21,277.0
2018-03-14 22,61.0
2018-03-14 23,39.0
2018-03-15 0,30.0
2018-03-15 1,23.0
2018-03-15 2,22.0
2018-03-15 3,21.0
2018-03-15 4,21.0
2018-03-15 5,21.0
2018-03-15 6,33.0
2018-03-15 7,88.0
2018-03-15 8,157.0
2018-03-15 9,331.0
2018-03-15 10,436.0
2018-03-15 11,548.0
2018-03-15 12,437.0
2018-03-15 13,603.0
2018-03-15 14,597.0
2018-03-15 15,595.0
2018-03-15 16,561.0
2018-03-15 17,513.0
2018-03-15 18,498.0
2018-03-15 19,305.0
2018-03-15 20,256.0
2018-03-15 21,188.0
2018-03-15 22,68.0
2018-03-15 23,39.0
2018-03-16 0,35.0
2018-03-16 1,22.0
2018-03-16 2,17.0
2018-03-16 3,18.0
2018-03-16 4,19.0
2018-03-16 5,17.0
2018-03-16 6,23.0
2018-03-16 7,88.0
2018-03-16 8,205.0
2018-03-16 9,340.0
2018-03-16 10,411.0
2018-03-16 11,659.0
2018-03-16 12,458.0
2018-03-16 13,490.0
2018-03-16 14,412.0
2018-03-16 15,425.0
2018-03-16 16,362.0
2018-03-16 17,323.0
2018-03-16 18,270.0
2018-03-16 19,237.0
2018-03-16 20,223.0
2018-03-16 21,199.0
2018-03-16 22,79.0
2018-03-16 23,33.0
2018-03-17 0,26.0
2018-03-17 1,21.0
2018-03-17 2,16.0
2018-03-17 3,16.0
2018-03-17 4,15.0
2018-03-17 5,17.0
2018-03-17 6,21.0
2018-03-17 7,26.0
2018-03-17 8,73.0
2018-03-17 9,68.0
2018-03-17 10,103.0
2018-03-17 11,98.0
2018-03-17 12,99.0
2018-03-17 13,108.0
2018-03-17 14,126.0
2018-03-17 15,115.0
2018-03-17 16,126.0
2018-03-17 17,119.0
2018-03-17 18,92.0
2018-03-17 19,89.0
2018-03-17 20,88.0
2018-03-17 21,68.0
2018-03-17 22,58.0
2018-03-17 23,47.0
2018-03-18 0,32.0
2018-03-18 1,27.0
2018-03-18 2,20.0
2018-03-18 3,15.0
2018-03-18 4,13.0
2018-03-18 5,18.0
2018-03-18 6,18.0
2018-03-18 7,22.0
2018-03-18 8,25.0
2018-03-18 9,38.0
2018-03-18 10,43.0
2018-03-18 11,44.0
2018-03-18 12,54.0
2018-03-18 13,55.0
2018-03-18 14,53.0
2018-03-18 15,66.0
2018-03-18 16,69.0
2018-03-18 17,54.0
2018-03-18 18,55.0
2018-03-18 19,61.0
2018-03-18 20,37.0
2018-03-18 21,64.0
2018-03-18 22,32.0
2018-03-18 23,40.0
2018-03-19 0,21.0
2018-03-19 1,19.0
2018-03-19 2,14.0
2018-03-19 3,16.0
2018-03-19 4,14.0
2018-03-19 5,15.0
2018-03-19 6,24.0
2018-03-19 7,56.0
2018-03-19 8,137.0
2018-03-19 9,269.0
2018-03-19 10,299.0
2018-03-19 11,384.0
2018-03-19 12,386.0
2018-03-19 13,457.0
2018-03-19 14,474.0
2018-03-19 15,487.0
2018-03-19 16,464.0
2018-03-19 17,441.0
2018-03-19 18,305.0
2018-03-19 19,252.0
2018-03-19 20,195.0
2018-03-19 21,126.0
2018-03-19 22,71.0
2018-03-19 23,41.0
2018-03-20 0,32.0
2018-03-20 1,20.0
2018-03-20 2,20.0
2018-03-20 3,19.0
2018-03-20 4,22.0
2018-03-20 5,18.0
2018-03-20 6,24.0
2018-03-20 7,111.0
2018-03-20 8,199.0
2018-03-20 9,323.0
2018-03-20 10,408.0
2018-03-20 11,492.0
2018-03-20 12,395.0
2018-03-20 13,600.0
2018-03-20 14,511.0
2018-03-20 15,521.0
2018-03-20 16,451.0
2018-03-20 17,402.0
2018-03-20 18,317.0
2018-03-20 19,268.0
2018-03-20 20,278.0
2018-03-20 21,150.0
2018-03-20 22,77.0
2018-03-20 23,39.0
2018-03-21 0,27.0
2018-03-21 1,28.0
2018-03-21 2,20.0
2018-03-21 3,21.0
2018-03-21 4,19.0
2018-03-21 5,21.0
2018-03-21 6,20.0
2018-03-21 7,70.0
2018-03-21 8,166.0
2018-03-21 9,304.0
2018-03-21 10,393.0
2018-03-21 11,426.0
2018-03-21 12,421.0
2018-03-21 13,435.0
2018-03-21 14,466.0
2018-03-21 15,530.0
2018-03-21 16,448.0
2018-03-21 17,370.0
2018-03-21 18,369.0
2018-03-21 19,294.0
2018-03-21 20,265.0
2018-03-21 21,210.0
2018-03-21 22,76.0
2018-03-21 23,42.0
2018-03-22 0,27.0
2018-03-22 1,22.0
2018-03-22 2,23.0
2018-03-22 3,23.0
2018-03-22 4,24.0
2018-03-22 5,25.0
2018-03-22 6,28.0
2018-03-22 7,81.0
2018-03-22 8,199.0
2018-03-22 9,277.0
2018-03-22 10,402.0
2018-03-22 11,443.0
2018-03-22 12,406.0
2018-03-22 13,449.0
2018-03-22 14,461.0
2018-03-22 15,528.0
2018-03-22 16,461.0
2018-03-22 17,467.0
2018-03-22 18,263.0
2018-03-22 19,178.0
2018-03-22 20,108.0
2018-03-22 21,104.0
2018-03-22 22,68.0
2018-03-22 23,48.0
2018-03-23 0,31.0
2018-03-23 1,24.0
2018-03-23 2,21.0
2018-03-23 3,23.0
2018-03-23 4,20.0
2018-03-23 5,27.0
2018-03-23 6,30.0
2018-03-23 7,68.0
2018-03-23 8,187.0
2018-03-23 9,310.0
2018-03-23 10,353.0
2018-03-23 11,412.0
2018-03-23 12,345.0
2018-03-23 13,387.0
2018-03-23 14,366.0
2018-03-23 15,375.0
2018-03-23 16,335.0
2018-03-23 17,299.0
2018-03-23 18,252.0
2018-03-23 19,209.0
2018-03-23 20,185.0
2018-03-23 21,167.0
2018-03-23 22,63.0
2018-03-23 23,40.0
2018-03-24 0,25.0
2018-03-24 1,23.0
2018-03-24 2,24.0
2018-03-24 3,21.0
2018-03-24 4,25.0
2018-03-24 5,23.0
2018-03-24 6,30.0
2018-03-24 7,41.0
2018-03-24 8,65.0
2018-03-24 9,79.0
2018-03-24 10,95.0
2018-03-24 11,119.0
2018-03-24 12,98.0
2018-03-24 13,102.0
2018-03-24 14,100.0
2018-03-24 15,110.0
2018-03-24 16,97.0
2018-03-24 17,92.0
2018-03-24 18,77.0
2018-03-24 19,81.0
2018-03-24 20,71.0
2018-03-24 21,67.0
2018-03-24 22,50.0
2018-03-24 23,33.0
2018-03-25 0,26.0
2018-03-25 1,20.0
2018-03-25 2,20.0
2018-03-25 3,22.0
2018-03-25 4,19.0
2018-03-25 5,19.0
2018-03-25 6,17.0
2018-03-25 7,32.0
2018-03-25 8,72.0
2018-03-25 9,74.0
2018-03-25 10,94.0
2018-03-25 11,95.0
2018-03-25 12,58.0
2018-03-25 13,86.0
2018-03-25 14,92.0
2018-03-25 15,88.0
2018-03-25 16,90.0
2018-03-25 17,87.0
2018-03-25 18,72.0
2018-03-25 19,71.0
2018-03-25 20,61.0
2018-03-25 21,51.0
2018-03-25 22,53.0
2018-03-25 23,60.0
2018-03-26 0,20.0
2018-03-26 1,14.0
2018-03-26 2,17.0
2018-03-26 3,16.0
2018-03-26 4,17.0
2018-03-26 5,20.0
2018-03-26 6,22.0
2018-03-26 7,66.0
2018-03-26 8,145.0
2018-03-26 9,281.0
2018-03-26 10,345.0
2018-03-26 11,415.0
2018-03-26 12,407.0
2018-03-26 13,426.0
2018-03-26 14,502.0
2018-03-26 15,507.0
2018-03-26 16,504.0
2018-03-26 17,500.0
2018-03-26 18,447.0
2018-03-26 19,310.0
2018-03-26 20,266.0
2018-03-26 21,218.0
2018-03-26 22,81.0
2018-03-26 23,36.0
2018-03-27 0,27.0
2018-03-27 1,18.0
2018-03-27 2,20.0
2018-03-27 3,17.0
2018-03-27 4,15.0
2018-03-27 5,20.0
2018-03-27 6,23.0
2018-03-27 7,61.0
2018-03-27 8,212.0
2018-03-27 9,372.0
2018-03-27 10,467.0
2018-03-27 11,518.0
2018-03-27 12,483.0
2018-03-27 13,564.0
2018-03-27 14,523.0
2018-03-27 15,543.0
2018-03-27 16,524.0
2018-03-27 17,418.0
2018-03-27 18,362.0
2018-03-27 19,322.0
2018-03-27 20,224.0
2018-03-27 21,125.0
2018-03-27 22,104.0
2018-03-27 23,50.0
2018-03-28 0,34.0
2018-03-28 1,29.0
2018-03-28 2,28.0
2018-03-28 3,24.0
2018-03-28 4,26.0
2018-03-28 5,24.0
2018-03-28 6,32.0
2018-03-28 7,87.0
2018-03-28 8,283.0
2018-03-28 9,415.0
2018-03-28 10,485.0
2018-03-28 11,514.0
2018-03-28 12,522.0
2018-03-28 13,557.0
2018-03-28 14,545.0
2018-03-28 15,554.0
2018-03-28 16,517.0
2018-03-28 17,420.0
2018-03-28 18,418.0
2018-03-28 19,380.0
2018-03-28 20,333.0
2018-03-28 21,310.0
2018-03-28 22,99.0
2018-03-28 23,44.0
2018-03-29 0,29.0
2018-03-29 1,23.0
2018-03-29 2,19.0
2018-03-29 3,16.0
2018-03-29 4,19.0
2018-03-29 5,20.0
2018-03-29 6,22.0
2018-03-29 7,95.0
2018-03-29 8,184.0
2018-03-29 9,310.0
2018-03-29 10,416.0
2018-03-29 11,501.0
2018-03-29 12,495.0
2018-03-29 13,917.0
2018-03-29 14,545.0
2018-03-29 15,581.0
2018-03-29 16,476.0
2018-03-29 17,424.0
2018-03-29 18,381.0
2018-03-29 19,266.0
2018-03-29 20,209.0
2018-03-29 21,109.0
2018-03-29 22,85.0
2018-03-29 23,38.0
2018-03-30 0,30.0
2018-03-30 1,20.0
2018-03-30 2,16.0
2018-03-30 3,15.0
2018-03-30 4,14.0
2018-03-30 5,20.0
2018-03-30 6,27.0
2018-03-30 7,36.0
2018-03-30 8,46.0
2018-03-30 9,75.0
2018-03-30 10,82.0
2018-03-30 11,92.0
2018-03-30 12,95.0
2018-03-30 13,117.0
2018-03-30 14,121.0
2018-03-30 15,149.0
2018-03-30 16,132.0
2018-03-30 17,134.0
2018-03-30 18,85.0
2018-03-30 19,60.0
2018-03-30 20,51.0
2018-03-30 21,62.0
2018-03-30 22,70.0
2018-03-30 23,27.0
2018-03-31 0,24.0
2018-03-31 1,18.0
2018-03-31 2,17.0
2018-03-31 3,15.0
2018-03-31 4,17.0
2018-03-31 5,17.0
2018-03-31 6,17.0
2018-03-31 7,27.0
2018-03-31 8,45.0
2018-03-31 9,79.0
2018-03-31 10,107.0
2018-03-31 11,124.0
2018-03-31 12,146.0
2018-03-31 13,149.0
2018-03-31 14,147.0
2018-03-31 15,146.0
2018-03-31 16,151.0
2018-03-31 17,146.0
2018-03-31 18,123.0
2018-03-31 19,89.0
2018-03-31 20,89.0
2018-03-31 21,70.0
2018-03-31 22,63.0
2018-03-31 23,31.0
2018-04-01 0,24.0
2018-04-01 1,16.0
2018-04-01 2,17.0
2018-04-01 3,16.0
2018-04-01 4,14.0
2018-04-01 5,12.0
2018-04-01 6,19.0
2018-04-01 7,31.0
2018-04-01 8,38.0
2018-04-01 9,60.0
2018-04-01 10,65.0
2018-04-01 11,61.0
2018-04-01 12,73.0
2018-04-01 13,79.0
2018-04-01 14,87.0
2018-04-01 15,86.0
2018-04-01 16,86.0
2018-04-01 17,71.0
2018-04-01 18,68.0
2018-04-01 19,53.0
2018-04-01 20,52.0
2018-04-01 21,50.0
2018-04-01 22,51.0
2018-04-01 23,32.0
2018-04-02 0,25.0
2018-04-02 1,20.0
2018-04-02 2,16.0
2018-04-02 3,16.0
2018-04-02 4,13.0
2018-04-02 5,17.0
2018-04-02 6,24.0
2018-04-02 7,90.0
2018-04-02 8,175.0
2018-04-02 9,283.0
2018-04-02 10,331.0
2018-04-02 11,434.0
2018-04-02 12,396.0
2018-04-02 13,512.0
2018-04-02 14,562.0
2018-04-02 15,538.0
2018-04-02 16,505.0
2018-04-02 17,451.0
2018-04-02 18,414.0
2018-04-02 19,323.0
2018-04-02 20,277.0
2018-04-02 21,182.0
2018-04-02 22,104.0
2018-04-02 23,47.0
2018-04-03 0,36.0
2018-04-03 1,32.0
2018-04-03 2,27.0
2018-04-03 3,25.0
2018-04-03 4,25.0
2018-04-03 5,21.0
2018-04-03 6,27.0
2018-04-03 7,99.0
2018-04-03 8,255.0
2018-04-03 9,414.0
2018-04-03 10,495.0
2018-04-03 11,596.0
2018-04-03 12,505.0
2018-04-03 13,591.0
2018-04-03 14,535.0
2018-04-03 15,541.0
2018-04-03 16,517.0
2018-04-03 17,466.0
2018-04-03 18,364.0
2018-04-03 19,343.0
2018-04-03 20,276.0
2018-04-03 21,246.0
2018-04-03 22,116.0
2018-04-03 23,56.0
2018-04-04 0,43.0
2018-04-04 1,37.0
2018-04-04 2,33.0
2018-04-04 3,33.0
2018-04-04 4,31.0
2018-04-04 5,33.0
2018-04-04 6,43.0
2018-04-04 7,96.0
2018-04-04 8,222.0
2018-04-04 9,464.0
2018-04-04 10,527.0
2018-04-04 11,565.0
2018-04-04 12,499.0
2018-04-04 13,509.0
2018-04-04 14,455.0
2018-04-04 15,514.0
2018-04-04 16,451.0
2018-04-04 17,411.0
2018-04-04 18,439.0
2018-04-04 19,408.0
2018-04-04 20,345.0
2018-04-04 21,274.0
2018-04-04 22,112.0
2018-04-04 23,44.0
2018-04-05 0,34.0
2018-04-05 1,27.0
2018-04-05 2,21.0
2018-04-05 3,35.0
2018-04-05 4,41.0
2018-04-05 5,19.0
2018-04-05 6,23.0
2018-04-05 7,71.0
2018-04-05 8,189.0
2018-04-05 9,266.0
2018-04-05 10,313.0
2018-04-05 11,425.0
2018-04-05 12,432.0
2018-04-05 13,512.0
2018-04-05 14,483.0
2018-04-05 15,584.0
2018-04-05 16,492.0
2018-04-05 17,426.0
2018-04-05 18,340.0
2018-04-05 19,271.0
2018-04-05 20,213.0
2018-04-05 21,141.0
2018-04-05 22,107.0
2018-04-05 23,48.0
2018-04-06 0,32.0
2018-04-06 1,21.0
2018-04-06 2,29.0
2018-04-06 3,33.0
2018-04-06 4,23.0
2018-04-06 5,22.0
2018-04-06 6,33.0
2018-04-06 7,80.0
2018-04-06 8,256.0
2018-04-06 9,386.0
2018-04-06 10,401.0
2018-04-06 11,561.0
2018-04-06 12,495.0
2018-04-06 13,467.0
2018-04-06 14,487.0
2018-04-06 15,531.0
2018-04-06 16,437.0
2018-04-06 17,423.0
2018-04-06 18,463.0
2018-04-06 19,399.0
2018-04-06 20,192.0
2018-04-06 21,184.0
2018-04-06 22,94.0
2018-04-06 23,48.0
2018-04-07 0,38.0
2018-04-07 1,27.0
2018-04-07 2,25.0
2018-04-07 3,20.0
2018-04-07 4,20.0
2018-04-07 5,21.0
2018-04-07 6,30.0
2018-04-07 7,40.0
2018-04-07 8,74.0
2018-04-07 9,114.0
2018-04-07 10,124.0
2018-04-07 11,140.0
2018-04-07 12,151.0
2018-04-07 13,148.0
