timestep,building_wifi_count,floor_2_wifi_count,floor_3_wifi_count,floor_4_wifi_count,floor_5_wifi_count,floor_6_wifi_count
2018-04-06T08:00:00Z,0.08724100327153762,0.054901960784313725,0.03535353535353535,0.050156739811912224,0.1340782122905028,0.04
2018-04-06T09:00:00Z,0.2791712104689204,0.12941176470588237,0.16161616161616163,0.25391849529780564,0.20670391061452514,0.096
2018-04-06T10:00:00Z,0.42093784078516905,0.19607843137254902,0.20202020202020202,0.38557993730407525,0.30726256983240224,0.14
2018-04-06T11:00:00Z,0.4372955288985823,0.23137254901960785,0.21717171717171718,0.3730407523510972,0.329608938547486,0.18
2018-04-06T12:00:00Z,0.6117775354416576,0.38823529411764707,0.2676767676767677,0.5454545454545454,0.37988826815642457,0.184
2018-04-06T13:00:00Z,0.5398037077426391,0.30196078431372547,0.25757575757575757,0.48589341692789967,0.33519553072625696,0.192
2018-04-06T14:00:00Z,0.5092693565976009,0.30980392156862746,0.30808080808080807,0.4482758620689655,0.3407821229050279,0.164
2018-04-06T15:00:00Z,0.5310796074154853,0.2980392156862745,0.3838383838383838,0.4702194357366771,0.3743016759776536,0.176
2018-04-06T16:00:00Z,0.579062159214831,0.28627450980392155,0.2727272727272727,0.5454545454545454,0.3743016759776536,0.172
2018-04-06T17:00:00Z,0.4765539803707743,0.27058823529411763,0.22727272727272727,0.41379310344827586,0.37988826815642457,0.144
2018-04-06T18:00:00Z,0.4612868047982552,0.27450980392156865,0.20202020202020202,0.44200626959247646,0.2737430167597765,0.088
2018-04-06T19:00:00Z,0.504907306434024,0.27058823529411763,0.15656565656565657,0.5203761755485894,0.22905027932960895,0.084
2018-04-06T20:00:00Z,0.4351145038167939,0.20392156862745098,0.1111111111111111,0.47648902821316613,0.1787709497206704,0.044
2018-04-06T21:00:00Z,0.2093784078516903,0.043137254901960784,0.07575757575757576,0.22884012539184953,0.15083798882681565,0.032
2018-04-06T22:00:00Z,0.20065430752453653,0.07450980392156863,0.09090909090909091,0.219435736677116,0.09497206703910614,0.032
2018-04-06T23:00:00Z,0.1025081788440567,0.047058823529411764,0.045454545454545456,0.10031347962382445,0.061452513966480445,0.028
2018-04-07T00:00:00Z,0.05234460196292257,0.0196078431372549,0.045454545454545456,0.047021943573667714,0.0446927374301676,0.02
2018-04-07T01:00:00Z,0.04143947655398037,0.01568627450980392,0.010101010101010102,0.03761755485893417,0.0335195530726257,0.016
2018-04-07T02:00:00Z,0.029443838604143947,0.011764705882352941,0.010101010101010102,0.0219435736677116,0.027932960893854747,0.02
2018-04-07T03:00:00Z,0.027262813522355506,0.011764705882352941,0.010101010101010102,0.0219435736677116,0.027932960893854747,0.012
2018-04-07T04:00:00Z,0.021810250817884406,0.00392156862745098,0.010101010101010102,0.0219435736677116,0.0111731843575419,0.012
2018-04-07T05:00:00Z,0.021810250817884406,0.00784313725490196,0.005050505050505051,0.018808777429467086,0.0223463687150838,0.008
2018-04-07T06:00:00Z,0.022900763358778626,0.00784313725490196,0.005050505050505051,0.0219435736677116,0.01675977653631285,0.008
2018-04-07T07:00:00Z,0.03271537622682661,0.00784313725490196,0.015151515151515152,0.025078369905956112,0.0335195530726257,0.024
2018-04-07T08:00:00Z,0.04362050163576881,0.0196078431372549,0.015151515151515152,0.02821316614420063,0.05027932960893855,0.032
2018-04-07T09:00:00Z,0.0806979280261723,0.07058823529411765,0.030303030303030304,0.047021943573667714,0.1005586592178771,0.032
2018-04-07T10:00:00Z,0.12431842966194111,0.10980392156862745,0.04040404040404041,0.08150470219435736,0.11173184357541899,0.056
2018-04-07T11:00:00Z,0.13522355507088332,0.12549019607843137,0.08585858585858586,0.08150470219435736,0.13966480446927373,0.06
2018-04-07T12:00:00Z,0.15267175572519084,0.10980392156862745,0.11616161616161616,0.10658307210031348,0.1340782122905028,0.08
2018-04-07T13:00:00Z,0.16466739367502725,0.10980392156862745,0.12121212121212122,0.13479623824451412,0.13966480446927373,0.048
2018-04-07T14:00:00Z,0.1613958560523446,0.043137254901960784,0.1111111111111111,0.15047021943573669,0.1340782122905028,0.068
2018-04-07T15:00:00Z,0.17011995637949837,0.054901960784313725,0.1111111111111111,0.14733542319749215,0.18994413407821228,0.056
2018-04-07T16:00:00Z,0.1821155943293348,0.047058823529411764,0.09090909090909091,0.16614420062695925,0.18435754189944134,0.064
2018-04-07T17:00:00Z,0.18102508178844057,0.0784313725490196,0.10101010101010101,0.15987460815047022,0.16759776536312848,0.056
2018-04-07T18:00:00Z,0.17448200654307525,0.050980392156862744,0.1111111111111111,0.15987460815047022,0.1452513966480447,0.076
2018-04-07T19:00:00Z,0.1450381679389313,0.058823529411764705,0.10101010101010101,0.12852664576802508,0.12290502793296089,0.056
2018-04-07T20:00:00Z,0.10905125408942203,0.050980392156862744,0.0707070707070707,0.10658307210031348,0.0670391061452514,0.028
2018-04-07T21:00:00Z,0.07742639040348964,0.0392156862745098,0.08080808080808081,0.06896551724137931,0.0670391061452514,0.02
2018-04-07T22:00:00Z,0.08396946564885496,0.043137254901960784,0.025252525252525252,0.07836990595611286,0.05027932960893855,0.028
2018-04-07T23:00:00Z,0.07633587786259542,0.0392156862745098,0.030303030303030304,0.06896551724137931,0.0446927374301676,0.032
2018-04-08T00:00:00Z,0.03707742639040349,0.01568627450980392,0.015151515151515152,0.025078369905956112,0.0335195530726257,0.032
2018-04-08T01:00:00Z,0.03271537622682661,0.01568627450980392,0.005050505050505051,0.0219435736677116,0.027932960893854747,0.028
2018-04-08T02:00:00Z,0.030534351145038167,0.011764705882352941,0.005050505050505051,0.025078369905956112,0.0223463687150838,0.02
2018-04-08T03:00:00Z,0.021810250817884406,0.00392156862745098,0.005050505050505051,0.01567398119122257,0.027932960893854747,0.016
2018-04-08T04:00:00Z,0.020719738276990186,0.00392156862745098,0.005050505050505051,0.01567398119122257,0.027932960893854747,0.012
2018-04-08T05:00:00Z,0.022900763358778626,0.00784313725490196,0.005050505050505051,0.01567398119122257,0.027932960893854747,0.016
2018-04-08T06:00:00Z,0.023991275899672846,0.00392156862745098,0.005050505050505051,0.018808777429467086,0.027932960893854747,0.016
2018-04-08T07:00:00Z,0.025081788440567066,0.00392156862745098,0.005050505050505051,0.018808777429467086,0.027932960893854747,0.02
2018-04-08T08:00:00Z,0.03489640130861505,0.00784313725490196,0.005050505050505051,0.025078369905956112,0.0446927374301676,0.024
2018-04-08T09:00:00Z,0.04798255179934569,0.0196078431372549,0.015151515151515152,0.034482758620689655,0.05027932960893855,0.032
2018-04-08T10:00:00Z,0.05452562704471101,0.027450980392156862,0.020202020202020204,0.0438871473354232,0.0446927374301676,0.028
2018-04-08T11:00:00Z,0.08942202835332606,0.023529411764705882,0.045454545454545456,0.09404388714733543,0.055865921787709494,0.024
2018-04-08T12:00:00Z,0.09814612868047982,0.027450980392156862,0.045454545454545456,0.10344827586206896,0.055865921787709494,0.028
2018-04-08T13:00:00Z,0.09923664122137404,0.047058823529411764,0.05555555555555555,0.09404388714733543,0.061452513966480445,0.032
2018-04-08T14:00:00Z,0.09814612868047982,0.047058823529411764,0.045454545454545456,0.09090909090909091,0.0670391061452514,0.032
2018-04-08T15:00:00Z,0.0970556161395856,0.047058823529411764,0.04040404040404041,0.09090909090909091,0.055865921787709494,0.036
2018-04-08T16:00:00Z,0.11232279171210469,0.043137254901960784,0.04040404040404041,0.10344827586206896,0.0782122905027933,0.048
2018-04-08T17:00:00Z,0.09378407851690294,0.050980392156862744,0.03535353535353535,0.08150470219435736,0.08379888268156424,0.024
2018-04-08T18:00:00Z,0.08833151581243184,0.047058823529411764,0.030303030303030304,0.07836990595611286,0.055865921787709494,0.036
2018-04-08T19:00:00Z,0.0697928026172301,0.03529411764705882,0.020202020202020204,0.05956112852664577,0.055865921787709494,0.028
2018-04-08T20:00:00Z,0.0697928026172301,0.027450980392156862,0.04040404040404041,0.06269592476489028,0.0446927374301676,0.036
2018-04-08T21:00:00Z,0.06543075245365322,0.027450980392156862,0.050505050505050504,0.06269592476489028,0.0446927374301676,0.02
2018-04-08T22:00:00Z,0.062159214830970554,0.027450980392156862,0.03535353535353535,0.05642633228840126,0.0446927374301676,0.024
2018-04-08T23:00:00Z,0.062159214830970554,0.0196078431372549,0.03535353535353535,0.050156739811912224,0.0670391061452514,0.032
2018-04-09T00:00:00Z,0.03598691384950927,0.011764705882352941,0.015151515151515152,0.025078369905956112,0.0335195530726257,0.032
2018-04-09T01:00:00Z,0.03162486368593239,0.00784313725490196,0.005050505050505051,0.025078369905956112,0.027932960893854747,0.024
2018-04-09T02:00:00Z,0.025081788440567066,0.00784313725490196,0.005050505050505051,0.018808777429467086,0.0223463687150838,0.02
2018-04-09T03:00:00Z,0.026172300981461286,0.011764705882352941,0.005050505050505051,0.0219435736677116,0.0223463687150838,0.012
2018-04-09T04:00:00Z,0.022900763358778626,0.00784313725490196,0.005050505050505051,0.018808777429467086,0.0223463687150838,0.012
2018-04-09T05:00:00Z,0.027262813522355506,0.00392156862745098,0.005050505050505051,0.0219435736677116,0.0335195530726257,0.016
2018-04-09T06:00:00Z,0.028353326063249727,0.00784313725490196,0.010101010101010102,0.0219435736677116,0.027932960893854747,0.02
2018-04-09T07:00:00Z,0.04143947655398037,0.023529411764705882,0.010101010101010102,0.034482758620689655,0.0335195530726257,0.016
2018-04-09T08:00:00Z,0.10032715376226826,0.0392156862745098,0.04040404040404041,0.0877742946708464,0.0782122905027933,0.048
2018-04-09T09:00:00Z,0.2050163576881134,0.09803921568627451,0.15656565656565657,0.16614420062695925,0.16201117318435754,0.112
2018-04-09T10:00:00Z,0.3260632497273719,0.1607843137254902,0.24242424242424243,0.2601880877742947,0.2905027932960894,0.16
2018-04-09T11:00:00Z,0.38276990185387133,0.20784313725490197,0.2676767676767677,0.27899686520376177,0.4022346368715084,0.192
2018-04-09T12:00:00Z,0.4732824427480916,0.35294117647058826,0.29797979797979796,0.329153605015674,0.441340782122905,0.22
2018-04-09T13:00:00Z,0.4765539803707743,0.30980392156862746,0.37373737373737376,0.39184952978056425,0.3240223463687151,0.2
2018-04-09T14:00:00Z,0.48964013086150493,0.3803921568627451,0.4444444444444444,0.38557993730407525,0.3016759776536313,0.208
2018-04-09T15:00:00Z,0.5430752453653217,0.4666666666666667,0.3939393939393939,0.4012539184952978,0.35195530726256985,0.24
2018-04-09T16:00:00Z,0.5430752453653217,0.4627450980392157,0.2727272727272727,0.38557993730407525,0.4581005586592179,0.208
2018-04-09T17:00:00Z,0.47546346782988,0.27058823529411763,0.2676767676767677,0.3793103448275862,0.3743016759776536,0.232
2018-04-09T18:00:00Z,0.44274809160305345,0.26666666666666666,0.26262626262626265,0.3730407523510972,0.33519553072625696,0.16
2018-04-09T19:00:00Z,0.3871319520174482,0.21568627450980393,0.16666666666666666,0.329153605015674,0.3016759776536313,0.144
2018-04-09T20:00:00Z,0.28680479825517996,0.09803921568627451,0.13131313131313133,0.25705329153605017,0.27932960893854747,0.096
2018-04-09T21:00:00Z,0.21701199563794984,0.08627450980392157,0.09595959595959595,0.219435736677116,0.15083798882681565,0.04
2018-04-09T22:00:00Z,0.13849509269356597,0.050980392156862744,0.08080808080808081,0.13166144200626959,0.0893854748603352,0.056
2018-04-09T23:00:00Z,0.1341330425299891,0.07058823529411765,0.08080808080808081,0.11598746081504702,0.10614525139664804,0.048
2018-04-10T00:00:00Z,0.05779716466739367,0.027450980392156862,0.045454545454545456,0.050156739811912224,0.05027932960893855,0.02
2018-04-10T01:00:00Z,0.027262813522355506,0.00784313725490196,0.020202020202020204,0.018808777429467086,0.03910614525139665,0.016
2018-04-10T02:00:00Z,0.026172300981461286,0.00392156862745098,0.015151515151515152,0.0219435736677116,0.0335195530726257,0.012
2018-04-10T03:00:00Z,0.022900763358778626,0.00392156862745098,0.010101010101010102,0.01567398119122257,0.0335195530726257,0.016
2018-04-10T04:00:00Z,0.021810250817884406,0.00392156862745098,0.010101010101010102,0.01567398119122257,0.0335195530726257,0.012
2018-04-10T05:00:00Z,0.022900763358778626,0.00392156862745098,0.010101010101010102,0.01567398119122257,0.0335195530726257,0.016
2018-04-10T06:00:00Z,0.022900763358778626,0.00392156862745098,0.015151515151515152,0.01567398119122257,0.0335195530726257,0.016
2018-04-10T07:00:00Z,0.029443838604143947,0.00784313725490196,0.020202020202020204,0.025078369905956112,0.0335195530726257,0.012
2018-04-10T08:00:00Z,0.09378407851690294,0.03529411764705882,0.045454545454545456,0.08150470219435736,0.09497206703910614,0.032
2018-04-10T09:00:00Z,0.2617230098146129,0.1450980392156863,0.12626262626262627,0.22884012539184953,0.18435754189944134,0.096
2018-04-10T10:00:00Z,0.35986913849509267,0.20784313725490197,0.13131313131313133,0.30094043887147337,0.2737430167597765,0.144
2018-04-10T11:00:00Z,0.44929116684841874,0.25882352941176473,0.15151515151515152,0.38557993730407525,0.3240223463687151,0.168
2018-04-10T12:00:00Z,0.4983642311886587,0.3254901960784314,0.20707070707070707,0.4012539184952978,0.3854748603351955,0.196
2018-04-10T13:00:00Z,0.4514721919302072,0.2823529411764706,0.22727272727272727,0.3949843260188088,0.2849162011173184,0.156
2018-04-10T14:00:00Z,0.6543075245365322,0.3843137254901961,0.4090909090909091,0.54858934169279,0.4972067039106145,0.252
2018-04-10T15:00:00Z,0.5801526717557252,0.3568627450980392,0.3787878787878788,0.45454545454545453,0.4245810055865922,0.3
2018-04-10T16:00:00Z,0.5703380588876772,0.3607843137254902,0.41919191919191917,0.48589341692789967,0.40782122905027934,0.192
2018-04-10T17:00:00Z,0.5234460196292258,0.4196078431372549,0.3282828282828283,0.438871473354232,0.31843575418994413,0.144
2018-04-10T18:00:00Z,0.4569247546346783,0.4,0.20707070707070707,0.3510971786833856,0.3016759776536313,0.156
2018-04-10T19:00:00Z,0.40130861504907306,0.2549019607843137,0.18686868686868688,0.3605015673981191,0.2737430167597765,0.096
2018-04-10T20:00:00Z,0.321701199563795,0.1411764705882353,0.13131313131313133,0.329153605015674,0.19553072625698323,0.056
2018-04-10T21:00:00Z,0.29880043620501634,0.12941176470588237,0.10606060606060606,0.3166144200626959,0.15083798882681565,0.048
2018-04-10T22:00:00Z,0.2420937840785169,0.10196078431372549,0.10606060606060606,0.2445141065830721,0.1564245810055866,0.048
2018-04-10T23:00:00Z,0.08724100327153762,0.06666666666666667,0.06565656565656566,0.06896551724137931,0.055865921787709494,0.036
2018-04-11T00:00:00Z,0.04580152671755725,0.011764705882352941,0.030303030303030304,0.03761755485893417,0.05027932960893855,0.024
2018-04-11T01:00:00Z,0.028353326063249727,0.00392156862745098,0.015151515151515152,0.018808777429467086,0.0335195530726257,0.028
2018-04-11T02:00:00Z,0.021810250817884406,0.00784313725490196,0.015151515151515152,0.01567398119122257,0.0223463687150838,0.016
2018-04-11T03:00:00Z,0.020719738276990186,0.00784313725490196,0.020202020202020204,0.01567398119122257,0.0223463687150838,0.012
2018-04-11T04:00:00Z,0.018538713195201745,0.00784313725490196,0.015151515151515152,0.012539184952978056,0.0223463687150838,0.012
2018-04-11T05:00:00Z,0.018538713195201745,0.00392156862745098,0.010101010101010102,0.012539184952978056,0.027932960893854747,0.012
2018-04-11T06:00:00Z,0.015267175572519083,0.00392156862745098,0.010101010101010102,0.009404388714733543,0.027932960893854747,0.008
2018-04-11T07:00:00Z,0.03707742639040349,0.00392156862745098,0.015151515151515152,0.03134796238244514,0.03910614525139665,0.024
2018-04-11T08:00:00Z,0.0861504907306434,0.050980392156862744,0.045454545454545456,0.05956112852664577,0.09497206703910614,0.044
2018-04-11T09:00:00Z,0.3053435114503817,0.3843137254901961,0.13131313131313133,0.20376175548589343,0.16201117318435754,0.092
2018-04-11T10:00:00Z,0.40458015267175573,0.18823529411764706,0.16161616161616163,0.3510971786833856,0.3128491620111732,0.172
2018-04-11T11:00:00Z,0.49727371864776443,0.2,0.19696969696969696,0.43573667711598746,0.4301675977653631,0.2
2018-04-11T12:00:00Z,0.5212649945474372,0.3333333333333333,0.2222222222222222,0.438871473354232,0.3575418994413408,0.196
2018-04-11T13:00:00Z,0.48745910577971646,0.34901960784313724,0.29797979797979796,0.34796238244514105,0.4022346368715084,0.256
2018-04-11T14:00:00Z,0.47110141766630315,0.3803921568627451,0.29292929292929293,0.3542319749216301,0.3575418994413408,0.18
2018-04-11T15:00:00Z,0.5517993456924755,0.44313725490196076,0.3383838383838384,0.43573667711598746,0.3743016759776536,0.192
2018-04-11T16:00:00Z,0.5954198473282443,0.3215686274509804,0.35353535353535354,0.4827586206896552,0.5027932960893855,0.264
2018-04-11T17:00:00Z,0.5757906215921483,0.32941176470588235,0.21212121212121213,0.4890282131661442,0.39106145251396646,0.248
2018-04-11T18:00:00Z,0.4623773173391494,0.36470588235294116,0.20707070707070707,0.3887147335423197,0.2681564245810056,0.14
2018-04-11T19:00:00Z,0.44601962922573607,0.20392156862745098,0.18181818181818182,0.42946708463949845,0.3016759776536313,0.116
2018-04-11T20:00:00Z,0.37404580152671757,0.11372549019607843,0.1111111111111111,0.4043887147335423,0.20670391061452514,0.076
2018-04-11T21:00:00Z,0.2813522355507088,0.06274509803921569,0.10606060606060606,0.32601880877742945,0.15083798882681565,0.028
2018-04-11T22:00:00Z,0.18429661941112324,0.08627450980392157,0.07575757575757576,0.18495297805642633,0.0893854748603352,0.052
2018-04-11T23:00:00Z,0.15812431842966193,0.1803921568627451,0.09090909090909091,0.12539184952978055,0.0670391061452514,0.028
2018-04-12T00:00:00Z,0.04362050163576881,0.023529411764705882,0.04040404040404041,0.03134796238244514,0.03910614525139665,0.028
2018-04-12T01:00:00Z,0.027262813522355506,0.0196078431372549,0.020202020202020204,0.01567398119122257,0.0335195530726257,0.016
2018-04-12T02:00:00Z,0.025081788440567066,0.00784313725490196,0.025252525252525252,0.01567398119122257,0.03910614525139665,0.016
2018-04-12T03:00:00Z,0.019629225736095966,0.011764705882352941,0.015151515151515152,0.009404388714733543,0.0335195530726257,0.012
2018-04-12T04:00:00Z,0.018538713195201745,0.01568627450980392,0.015151515151515152,0.009404388714733543,0.0223463687150838,0.012
2018-04-12T05:00:00Z,0.020719738276990186,0.011764705882352941,0.015151515151515152,0.012539184952978056,0.027932960893854747,0.012
2018-04-12T06:00:00Z,0.021810250817884406,0.00784313725490196,0.015151515151515152,0.012539184952978056,0.0335195530726257,0.016
2018-04-12T07:00:00Z,0.030534351145038167,0.00784313725490196,0.025252525252525252,0.025078369905956112,0.027932960893854747,0.02
2018-04-12T08:00:00Z,0.08287895310796074,0.058823529411764705,0.050505050505050504,0.05329153605015674,0.09497206703910614,0.04
2018-04-12T09:00:00Z,0.19956379498364232,0.14901960784313725,0.16666666666666666,0.13479623824451412,0.18994413407821228,0.1
2018-04-12T10:00:00Z,0.2857142857142857,0.22745098039215686,0.23737373737373738,0.1974921630094044,0.2737430167597765,0.116
2018-04-12T11:00:00Z,0.37295528898582336,0.25098039215686274,0.2676767676767677,0.29153605015673983,0.329608938547486,0.132
2018-04-12T12:00:00Z,0.4612868047982552,0.3843137254901961,0.30808080808080807,0.34796238244514105,0.3407821229050279,0.168
2018-04-12T13:00:00Z,0.4547437295528899,0.32941176470588235,0.2828282828282828,0.329153605015674,0.41899441340782123,0.192
2018-04-12T14:00:00Z,0.5005452562704471,0.3764705882352941,0.2222222222222222,0.36990595611285265,0.4245810055865922,0.204
2018-04-12T15:00:00Z,0.49073064340239914,0.4392156862745098,0.21717171717171718,0.329153605015674,0.441340782122905,0.196
2018-04-12T16:00:00Z,0.5747001090512541,0.47058823529411764,0.25757575757575757,0.42946708463949845,0.4301675977653631,0.224
2018-04-12T17:00:00Z,0.5158124318429662,0.3607843137254902,0.2727272727272727,0.43260188087774293,0.33519553072625696,0.18
2018-04-12T18:00:00Z,0.48527808069792805,0.29411764705882354,0.23737373737373738,0.4231974921630094,0.31843575418994413,0.172
2018-04-12T19:00:00Z,0.40130861504907306,0.2,0.17676767676767677,0.38557993730407525,0.24581005586592178,0.108
2018-04-12T20:00:00Z,0.31624863685932386,0.09803921568627451,0.15151515151515152,0.329153605015674,0.16759776536312848,0.1
2018-04-12T21:00:00Z,0.2529989094874591,0.0784313725490196,0.09090909090909091,0.27586206896551724,0.09497206703910614,0.076
2018-04-12T22:00:00Z,0.16902944383860413,0.0392156862745098,0.09090909090909091,0.1786833855799373,0.09497206703910614,0.056
2018-04-12T23:00:00Z,0.12758996728462377,0.06274509803921569,0.06060606060606061,0.11598746081504702,0.11173184357541899,0.028
2018-04-13T00:00:00Z,0.07306434023991276,0.027450980392156862,0.025252525252525252,0.05956112852664577,0.08379888268156424,0.028
2018-04-13T01:00:00Z,0.03925845147219193,0.01568627450980392,0.015151515151515152,0.0219435736677116,0.0670391061452514,0.024
2018-04-13T02:00:00Z,0.029443838604143947,0.01568627450980392,0.015151515151515152,0.018808777429467086,0.03910614525139665,0.016
2018-04-13T03:00:00Z,0.020719738276990186,0.011764705882352941,0.020202020202020204,0.012539184952978056,0.0335195530726257,0.008
2018-04-13T04:00:00Z,0.028353326063249727,0.011764705882352941,0.010101010101010102,0.0219435736677116,0.0335195530726257,0.012
2018-04-13T05:00:00Z,0.025081788440567066,0.00784313725490196,0.010101010101010102,0.018808777429467086,0.0335195530726257,0.012
2018-04-13T06:00:00Z,0.022900763358778626,0.00392156862745098,0.015151515151515152,0.01567398119122257,0.0335195530726257,0.016
2018-04-13T07:00:00Z,0.03271537622682661,0.00784313725490196,0.025252525252525252,0.02821316614420063,0.0446927374301676,0.008
2018-04-13T08:00:00Z,0.07742639040348964,0.058823529411764705,0.050505050505050504,0.050156739811912224,0.0782122905027933,0.04
2018-04-13T09:00:00Z,0.27262813522355506,0.15294117647058825,0.2222222222222222,0.2413793103448276,0.19553072625698323,0.088
2018-04-13T10:00:00Z,0.4569247546346783,0.2823529411764706,0.3888888888888889,0.4200626959247649,0.2681564245810056,0.124
2018-04-13T11:00:00Z,0.6401308615049073,0.4823529411764706,0.4292929292929293,0.54858934169279,0.27932960893854747,0.256
2018-04-13T12:00:00Z,0.6826608505997819,0.4823529411764706,0.37373737373737376,0.658307210031348,0.2569832402234637,0.148
2018-04-13T13:00:00Z,0.5005452562704471,0.49019607843137253,0.21212121212121213,0.3949843260188088,0.2569832402234637,0.144
2018-04-13T14:00:00Z,0.5517993456924755,0.4627450980392157,0.2727272727272727,0.46394984326018807,0.31843575418994413,0.14
2018-04-13T15:00:00Z,0.4558342420937841,0.2627450980392157,0.2474747474747475,0.3949843260188088,0.3016759776536313,0.18
2018-04-13T16:00:00Z,0.48854961832061067,0.34901960784313724,0.25252525252525254,0.3761755485893417,0.37988826815642457,0.204
2018-04-13T17:00:00Z,0.46673936750272627,0.3058823529411765,0.20707070707070707,0.3887147335423197,0.3407821229050279,0.164
2018-04-13T18:00:00Z,0.3893129770992366,0.2784313725490196,0.19696969696969696,0.31347962382445144,0.2569832402234637,0.16
2018-04-13T19:00:00Z,0.42311886586695746,0.25098039215686274,0.1717171717171717,0.4012539184952978,0.24022346368715083,0.1
2018-04-13T20:00:00Z,0.3969465648854962,0.24705882352941178,0.1111111111111111,0.40752351097178685,0.1564245810055866,0.052
2018-04-13T21:00:00Z,0.3936750272628135,0.25098039215686274,0.10101010101010101,0.4012539184952978,0.1340782122905028,0.068
2018-04-13T22:00:00Z,0.2410032715376227,0.07450980392156863,0.09595959595959595,0.2601880877742947,0.12290502793296089,0.056
2018-04-13T23:00:00Z,0.09923664122137404,0.047058823529411764,0.05555555555555555,0.09090909090909091,0.055865921787709494,0.044
2018-04-14T00:00:00Z,0.04471101417666303,0.023529411764705882,0.030303030303030304,0.03134796238244514,0.03910614525139665,0.032
2018-04-14T01:00:00Z,0.03162486368593239,0.00784313725490196,0.020202020202020204,0.025078369905956112,0.0335195530726257,0.02
2018-04-14T02:00:00Z,0.03707742639040349,0.011764705882352941,0.015151515151515152,0.03134796238244514,0.0335195530726257,0.02
2018-04-14T03:00:00Z,0.023991275899672846,0.00784313725490196,0.015151515151515152,0.018808777429467086,0.027932960893854747,0.012
2018-04-14T04:00:00Z,0.021810250817884406,0.00784313725490196,0.020202020202020204,0.01567398119122257,0.027932960893854747,0.012
2018-04-14T05:00:00Z,0.025081788440567066,0.00784313725490196,0.015151515151515152,0.01567398119122257,0.027932960893854747,0.024
2018-04-14T06:00:00Z,0.027262813522355506,0.00784313725490196,0.015151515151515152,0.018808777429467086,0.0335195530726257,0.02
2018-04-14T07:00:00Z,0.03707742639040349,0.00392156862745098,0.020202020202020204,0.034482758620689655,0.0335195530726257,0.02
2018-04-14T08:00:00Z,0.05234460196292257,0.01568627450980392,0.030303030303030304,0.04075235109717868,0.05027932960893855,0.036
2018-04-14T09:00:00Z,0.08833151581243184,0.058823529411764705,0.050505050505050504,0.07210031347962383,0.061452513966480445,0.036
2018-04-14T10:00:00Z,0.13631406761177753,0.11372549019607843,0.050505050505050504,0.10031347962382445,0.09497206703910614,0.06
2018-04-14T11:00:00Z,0.16357688113413305,0.10980392156862745,0.08080808080808081,0.13166144200626959,0.11173184357541899,0.072
2018-04-14T12:00:00Z,0.2039258451472192,0.12549019607843137,0.09595959595959595,0.16927899686520376,0.15083798882681565,0.08
2018-04-14T13:00:00Z,0.1875681570338059,0.12156862745098039,0.10606060606060606,0.15987460815047022,0.10614525139664804,0.08
2018-04-14T14:00:00Z,0.16575790621592149,0.050980392156862744,0.12121212121212122,0.16300940438871472,0.12290502793296089,0.052
2018-04-14T15:00:00Z,0.193020719738277,0.06666666666666667,0.12626262626262627,0.18495297805642633,0.16201117318435754,0.052
2018-04-14T16:00:00Z,0.17557251908396945,0.043137254901960784,0.12626262626262627,0.16927899686520376,0.16759776536312848,0.048
2018-04-14T17:00:00Z,0.183206106870229,0.0392156862745098,0.08080808080808081,0.18181818181818182,0.17318435754189945,0.044
2018-04-14T18:00:00Z,0.18429661941112324,0.06274509803921569,0.09595959595959595,0.16614420062695925,0.18994413407821228,0.052
2018-04-14T19:00:00Z,0.13849509269356597,0.0784313725490196,0.10101010101010101,0.12225705329153605,0.10614525139664804,0.04
2018-04-14T20:00:00Z,0.12213740458015267,0.07450980392156863,0.09595959595959595,0.11285266457680251,0.0782122905027933,0.028
2018-04-14T21:00:00Z,0.08942202835332606,0.03137254901960784,0.08080808080808081,0.09404388714733543,0.05027932960893855,0.02
2018-04-14T22:00:00Z,0.07415485278080698,0.01568627450980392,0.08585858585858586,0.07523510971786834,0.0446927374301676,0.032
2018-04-14T23:00:00Z,0.0697928026172301,0.027450980392156862,0.04040404040404041,0.06583072100313479,0.0446927374301676,0.028
2018-04-15T00:00:00Z,0.04362050163576881,0.027450980392156862,0.025252525252525252,0.03134796238244514,0.0446927374301676,0.02
2018-04-15T01:00:00Z,0.023991275899672846,0.00392156862745098,0.025252525252525252,0.01567398119122257,0.0446927374301676,0.012
2018-04-15T02:00:00Z,0.023991275899672846,0.00392156862745098,0.015151515151515152,0.0219435736677116,0.0223463687150838,0.012
2018-04-15T03:00:00Z,0.020719738276990186,0.00784313725490196,0.015151515151515152,0.01567398119122257,0.0223463687150838,0.012
2018-04-15T04:00:00Z,0.022900763358778626,0.00392156862745098,0.015151515151515152,0.018808777429467086,0.0223463687150838,0.016
2018-04-15T05:00:00Z,0.018538713195201745,0.00392156862745098,0.025252525252525252,0.01567398119122257,0.0223463687150838,0.008
2018-04-15T06:00:00Z,0.022900763358778626,0.00392156862745098,0.020202020202020204,0.018808777429467086,0.0223463687150838,0.016
2018-04-15T07:00:00Z,0.022900763358778626,0.00392156862745098,0.020202020202020204,0.018808777429467086,0.0223463687150838,0.016
2018-04-15T08:00:00Z,0.030534351145038167,0.00392156862745098,0.030303030303030304,0.02821316614420063,0.0223463687150838,0.02
2018-04-15T09:00:00Z,0.04252998909487459,0.0196078431372549,0.020202020202020204,0.034482758620689655,0.03910614525139665,0.02
