date_time,value
2018-01-17 23,5.0
2018-01-18 0,5.0
2018-01-18 1,4.0
2018-01-18 2,3.0
2018-01-18 3,5.0
2018-01-18 4,5.0
2018-01-18 5,5.0
2018-01-18 6,5.0
2018-01-18 7,5.0
2018-01-18 8,10.0
2018-01-18 9,17.0
2018-01-18 10,27.0
2018-01-18 11,34.0
2018-01-18 12,33.0
2018-01-18 13,33.0
2018-01-18 14,31.0
2018-01-18 15,42.0
2018-01-18 16,41.0
2018-01-18 17,39.0
2018-01-18 18,69.0
2018-01-18 19,70.0
2018-01-18 20,65.0
2018-01-18 21,60.0
2018-01-18 22,7.0
2018-01-18 23,6.0
2018-01-19 0,3.0
2018-01-19 1,3.0
2018-01-19 2,2.0
2018-01-19 3,5.0
2018-01-19 4,2.0
2018-01-19 5,2.0
2018-01-19 6,3.0
2018-01-19 7,6.0
2018-01-19 8,14.0
2018-01-19 9,20.0
2018-01-19 10,28.0
2018-01-19 11,40.0
2018-01-19 12,35.0
2018-01-19 13,37.0
2018-01-19 14,36.0
2018-01-19 15,38.0
2018-01-19 16,35.0
2018-01-19 17,31.0
2018-01-19 18,65.0
2018-01-19 19,62.0
2018-01-19 20,59.0
2018-01-19 21,51.0
2018-01-19 22,10.0
2018-01-19 23,4.0
2018-01-20 0,5.0
2018-01-20 1,4.0
2018-01-20 2,2.0
2018-01-20 3,2.0
2018-01-20 4,3.0
2018-01-20 5,4.0
2018-01-20 6,4.0
2018-01-20 7,5.0
2018-01-20 8,4.0
2018-01-20 9,7.0
2018-01-20 10,9.0
2018-01-20 11,12.0
2018-01-20 12,14.0
2018-01-20 13,11.0
2018-01-20 14,11.0
2018-01-20 15,14.0
2018-01-20 16,10.0
2018-01-20 17,6.0
2018-01-20 18,5.0
2018-01-20 19,5.0
2018-01-20 20,3.0
2018-01-20 21,4.0
2018-01-20 22,4.0
2018-01-20 23,4.0
2018-01-21 0,3.0
2018-01-21 1,4.0
2018-01-21 2,4.0
2018-01-21 3,3.0
2018-01-21 4,3.0
2018-01-21 5,4.0
2018-01-21 6,3.0
2018-01-21 7,3.0
2018-01-21 8,4.0
2018-01-21 9,4.0
2018-01-21 10,4.0
2018-01-21 11,5.0
2018-01-21 12,7.0
2018-01-21 13,5.0
2018-01-21 14,6.0
2018-01-21 15,5.0
2018-01-21 16,7.0
2018-01-21 17,6.0
2018-01-21 18,5.0
2018-01-21 19,4.0
2018-01-21 20,7.0
2018-01-21 21,5.0
2018-01-21 22,4.0
2018-01-21 23,6.0
2018-01-22 0,3.0
2018-01-22 1,3.0
2018-01-22 2,3.0
2018-01-22 3,2.0
2018-01-22 4,3.0
2018-01-22 5,2.0
2018-01-22 6,3.0
2018-01-22 7,5.0
2018-01-22 8,17.0
2018-01-22 9,27.0
2018-01-22 10,31.0
2018-01-22 11,40.0
2018-01-22 12,32.0
2018-01-22 13,40.0
2018-01-22 14,30.0
2018-01-22 15,30.0
2018-01-22 16,30.0
2018-01-22 17,50.0
2018-01-22 18,58.0
2018-01-22 19,64.0
2018-01-22 20,53.0
2018-01-22 21,9.0
2018-01-22 22,8.0
2018-01-22 23,3.0
2018-01-23 0,3.0
2018-01-23 1,4.0
2018-01-23 2,4.0
2018-01-23 3,3.0
2018-01-23 4,2.0
2018-01-23 5,2.0
2018-01-23 6,3.0
2018-01-23 7,5.0
2018-01-23 8,13.0
2018-01-23 9,24.0
2018-01-23 10,32.0
2018-01-23 11,36.0
2018-01-23 12,28.0
2018-01-23 13,40.0
2018-01-23 14,59.0
2018-01-23 15,60.0
2018-01-23 16,58.0
2018-01-23 17,59.0
2018-01-23 18,68.0
2018-01-23 19,68.0
2018-01-23 20,65.0
2018-01-23 21,58.0
2018-01-23 22,10.0
2018-01-23 23,7.0
2018-01-24 0,4.0
2018-01-24 1,4.0
2018-01-24 2,5.0
2018-01-24 3,3.0
2018-01-24 4,3.0
2018-01-24 5,4.0
2018-01-24 6,4.0
2018-01-24 7,4.0
2018-01-24 8,10.0
2018-01-24 9,26.0
2018-01-24 10,33.0
2018-01-24 11,35.0
2018-01-24 12,34.0
2018-01-24 13,40.0
2018-01-24 14,45.0
2018-01-24 15,42.0
2018-01-24 16,38.0
2018-01-24 17,49.0
2018-01-24 18,80.0
2018-01-24 19,76.0
2018-01-24 20,70.0
2018-01-24 21,16.0
2018-01-24 22,11.0
2018-01-24 23,8.0
2018-01-25 0,5.0
2018-01-25 1,4.0
2018-01-25 2,5.0
2018-01-25 3,4.0
2018-01-25 4,3.0
2018-01-25 5,4.0
2018-01-25 6,6.0
2018-01-25 7,8.0
2018-01-25 8,13.0
2018-01-25 9,27.0
2018-01-25 10,30.0
2018-01-25 11,45.0
2018-01-25 12,34.0
2018-01-25 13,40.0
2018-01-25 14,40.0
2018-01-25 15,41.0
2018-01-25 16,46.0
2018-01-25 17,40.0
2018-01-25 18,27.0
2018-01-25 19,21.0
2018-01-25 20,15.0
2018-01-25 21,10.0
2018-01-25 22,8.0
2018-01-25 23,5.0
2018-01-26 0,3.0
2018-01-26 1,4.0
2018-01-26 2,5.0
2018-01-26 3,4.0
2018-01-26 4,4.0
2018-01-26 5,4.0
2018-01-26 6,3.0
2018-01-26 7,5.0
2018-01-26 8,14.0
2018-01-26 9,29.0
2018-01-26 10,37.0
2018-01-26 11,42.0
2018-01-26 12,34.0
2018-01-26 13,41.0
2018-01-26 14,42.0
2018-01-26 15,41.0
2018-01-26 16,34.0
2018-01-26 17,32.0
2018-01-26 18,21.0
2018-01-26 19,11.0
2018-01-26 20,7.0
2018-01-26 21,6.0
2018-01-26 22,7.0
2018-01-26 23,4.0
2018-01-27 0,4.0
2018-01-27 1,5.0
2018-01-27 2,5.0
2018-01-27 3,4.0
2018-01-27 4,3.0
2018-01-27 5,3.0
2018-01-27 6,3.0
2018-01-27 7,3.0
2018-01-27 8,5.0
2018-01-27 9,7.0
2018-01-27 10,6.0
2018-01-27 11,4.0
2018-01-27 12,7.0
2018-01-27 13,6.0
2018-01-27 14,8.0
2018-01-27 15,7.0
2018-01-27 16,5.0
2018-01-27 17,7.0
2018-01-27 18,6.0
2018-01-27 19,6.0
2018-01-27 20,3.0
2018-01-27 21,5.0
2018-01-27 22,4.0
2018-01-27 23,5.0
2018-01-28 0,4.0
2018-01-28 1,5.0
2018-01-28 2,3.0
2018-01-28 3,3.0
2018-01-28 4,3.0
2018-01-28 5,4.0
2018-01-28 6,4.0
2018-01-28 7,3.0
2018-01-28 8,6.0
2018-01-28 9,3.0
2018-01-28 10,5.0
2018-01-28 11,5.0
2018-01-28 12,5.0
2018-01-28 13,5.0
2018-01-28 14,4.0
2018-01-28 15,5.0
2018-01-28 16,4.0
2018-01-28 17,4.0
2018-01-28 18,5.0
2018-01-28 19,6.0
2018-01-28 20,5.0
2018-01-28 21,4.0
2018-01-28 22,3.0
2018-01-28 23,3.0
2018-01-29 0,2.0
2018-01-29 1,3.0
2018-01-29 2,2.0
2018-01-29 3,3.0
2018-01-29 4,2.0
2018-01-29 5,1.0
2018-01-29 6,3.0
2018-01-29 7,3.0
2018-01-29 8,7.0
2018-01-29 9,21.0
2018-01-29 10,21.0
2018-01-29 11,30.0
2018-01-29 12,23.0
2018-01-29 13,27.0
2018-01-29 14,23.0
2018-01-29 15,29.0
2018-01-29 16,34.0
2018-01-29 17,38.0
2018-01-29 18,40.0
2018-01-29 19,36.0
2018-01-29 20,27.0
2018-01-29 21,17.0
2018-01-29 22,7.0
2018-01-29 23,3.0
2018-01-30 0,3.0
2018-01-30 1,2.0
2018-01-30 2,4.0
2018-01-30 3,2.0
2018-01-30 4,2.0
2018-01-30 5,1.0
2018-01-30 6,2.0
2018-01-30 7,4.0
2018-01-30 8,10.0
2018-01-30 9,22.0
2018-01-30 10,22.0
2018-01-30 11,27.0
2018-01-30 12,35.0
2018-01-30 13,31.0
2018-01-30 14,28.0
2018-01-30 15,32.0
2018-01-30 16,34.0
2018-01-30 17,37.0
2018-01-30 18,46.0
2018-01-30 19,41.0
2018-01-30 20,42.0
2018-01-30 21,26.0
2018-01-30 22,4.0
2018-01-30 23,4.0
2018-01-31 0,2.0
2018-01-31 1,2.0
2018-01-31 2,2.0
2018-01-31 3,2.0
2018-01-31 4,3.0
2018-01-31 5,2.0
2018-01-31 6,3.0
2018-01-31 7,5.0
2018-01-31 8,9.0
2018-01-31 9,30.0
2018-01-31 10,40.0
2018-01-31 11,35.0
2018-01-31 12,22.0
2018-01-31 13,33.0
2018-01-31 14,40.0
2018-01-31 15,39.0
2018-01-31 16,43.0
2018-01-31 17,29.0
2018-01-31 18,45.0
2018-01-31 19,47.0
2018-01-31 20,47.0
2018-01-31 21,43.0
2018-01-31 22,7.0
2018-01-31 23,3.0
2018-02-01 0,3.0
2018-02-01 1,1.0
2018-02-01 2,2.0
2018-02-01 3,2.0
2018-02-01 4,2.0
2018-02-01 5,2.0
2018-02-01 6,2.0
2018-02-01 7,3.0
2018-02-01 8,6.0
2018-02-01 9,24.0
2018-02-01 10,34.0
2018-02-01 11,27.0
2018-02-01 12,23.0
2018-02-01 13,29.0
2018-02-01 14,48.0
2018-02-01 15,43.0
2018-02-01 16,35.0
2018-02-01 17,36.0
2018-02-01 18,30.0
2018-02-01 19,13.0
2018-02-01 20,9.0
2018-02-01 21,9.0
2018-02-01 22,8.0
2018-02-01 23,3.0
2018-02-02 0,2.0
2018-02-02 1,4.0
2018-02-02 2,3.0
2018-02-02 3,3.0
2018-02-02 4,3.0
2018-02-02 5,2.0
2018-02-02 6,2.0
2018-02-02 7,4.0
2018-02-02 8,8.0
2018-02-02 9,17.0
2018-02-02 10,23.0
2018-02-02 11,36.0
2018-02-02 12,32.0
2018-02-02 13,45.0
2018-02-02 14,51.0
2018-02-02 15,51.0
2018-02-02 16,41.0
2018-02-02 17,25.0
2018-02-02 18,36.0
2018-02-02 19,38.0
2018-02-02 20,29.0
2018-02-02 21,27.0
2018-02-02 22,5.0
2018-02-02 23,4.0
2018-02-03 0,3.0
2018-02-03 1,3.0
2018-02-03 2,2.0
2018-02-03 3,3.0
2018-02-03 4,2.0
2018-02-03 5,2.0
2018-02-03 6,3.0
2018-02-03 7,2.0
2018-02-03 8,3.0
2018-02-03 9,4.0
2018-02-03 10,4.0
2018-02-03 11,5.0
2018-02-03 12,7.0
2018-02-03 13,7.0
2018-02-03 14,7.0
2018-02-03 15,6.0
2018-02-03 16,5.0
2018-02-03 17,6.0
2018-02-03 18,7.0
2018-02-03 19,8.0
2018-02-03 20,7.0
2018-02-03 21,5.0
2018-02-03 22,5.0
2018-02-03 23,3.0
2018-02-04 0,4.0
2018-02-04 1,3.0
2018-02-04 2,3.0
2018-02-04 3,2.0
2018-02-04 4,1.0
2018-02-04 5,4.0
2018-02-04 6,2.0
2018-02-04 7,3.0
2018-02-04 8,2.0
2018-02-04 9,2.0
2018-02-04 10,4.0
2018-02-04 11,7.0
2018-02-04 12,7.0
2018-02-04 13,8.0
2018-02-04 14,12.0
2018-02-04 15,10.0
2018-02-04 16,6.0
2018-02-04 17,6.0
2018-02-04 18,6.0
2018-02-04 19,4.0
2018-02-04 20,4.0
2018-02-04 21,3.0
2018-02-04 22,4.0
2018-02-04 23,3.0
2018-02-05 0,1.0
2018-02-05 1,2.0
2018-02-05 2,1.0
2018-02-05 3,2.0
2018-02-05 4,1.0
2018-02-05 5,2.0
2018-02-05 6,2.0
2018-02-05 7,3.0
2018-02-05 8,8.0
2018-02-05 9,22.0
2018-02-05 10,20.0
2018-02-05 11,27.0
2018-02-05 12,23.0
2018-02-05 13,29.0
2018-02-05 14,22.0
2018-02-05 15,37.0
2018-02-05 16,42.0
2018-02-05 17,48.0
2018-02-05 18,44.0
2018-02-05 19,37.0
2018-02-05 20,29.0
2018-02-05 21,11.0
2018-02-05 22,6.0
2018-02-05 23,6.0
2018-02-06 0,3.0
2018-02-06 1,3.0
2018-02-06 2,3.0
2018-02-06 3,3.0
2018-02-06 4,4.0
2018-02-06 5,3.0
2018-02-06 6,2.0
2018-02-06 7,7.0
2018-02-06 8,19.0
2018-02-06 9,27.0
2018-02-06 10,39.0
2018-02-06 11,32.0
2018-02-06 12,42.0
2018-02-06 13,45.0
2018-02-06 14,40.0
2018-02-06 15,37.0
2018-02-06 16,44.0
2018-02-06 17,23.0
2018-02-06 18,48.0
2018-02-06 19,42.0
2018-02-06 20,41.0
2018-02-06 21,42.0
2018-02-06 22,7.0
2018-02-06 23,5.0
2018-02-07 0,5.0
2018-02-07 1,5.0
2018-02-07 2,4.0
2018-02-07 3,4.0
2018-02-07 4,3.0
2018-02-07 5,4.0
2018-02-07 6,3.0
2018-02-07 7,6.0
2018-02-07 8,10.0
2018-02-07 9,21.0
2018-02-07 10,21.0
2018-02-07 11,28.0
2018-02-07 12,18.0
2018-02-07 13,21.0
2018-02-07 14,28.0
2018-02-07 15,30.0
2018-02-07 16,39.0
2018-02-07 17,24.0
2018-02-07 18,47.0
2018-02-07 19,51.0
2018-02-07 20,42.0
2018-02-07 21,31.0
2018-02-07 22,11.0
2018-02-07 23,4.0
2018-02-08 0,4.0
2018-02-08 1,4.0
2018-02-08 2,3.0
2018-02-08 3,1.0
2018-02-08 4,2.0
2018-02-08 5,2.0
2018-02-08 6,2.0
2018-02-08 7,5.0
2018-02-08 8,8.0
2018-02-08 9,18.0
2018-02-08 10,24.0
2018-02-08 11,30.0
2018-02-08 12,26.0
2018-02-08 13,29.0
2018-02-08 14,34.0
2018-02-08 15,34.0
2018-02-08 16,28.0
2018-02-08 17,31.0
2018-02-08 18,21.0
2018-02-08 19,11.0
2018-02-08 20,10.0
2018-02-08 21,9.0
2018-02-08 22,7.0
2018-02-08 23,5.0
2018-02-09 0,5.0
2018-02-09 1,3.0
2018-02-09 2,1.0
2018-02-09 3,3.0
2018-02-09 4,2.0
2018-02-09 5,2.0
2018-02-09 6,2.0
2018-02-09 7,4.0
2018-02-09 8,9.0
2018-02-09 9,18.0
2018-02-09 10,22.0
2018-02-09 11,23.0
2018-02-09 12,27.0
2018-02-09 13,29.0
2018-02-09 14,30.0
2018-02-09 15,26.0
2018-02-09 16,23.0
2018-02-09 17,26.0
2018-02-09 18,54.0
2018-02-09 19,51.0
2018-02-09 20,48.0
2018-02-09 21,35.0
2018-02-09 22,9.0
2018-02-09 23,5.0
2018-02-10 0,3.0
2018-02-10 1,4.0
2018-02-10 2,1.0
2018-02-10 3,2.0
2018-02-10 4,2.0
2018-02-10 5,2.0
2018-02-10 6,3.0
2018-02-10 7,3.0
2018-02-10 8,5.0
2018-02-10 9,5.0
2018-02-10 10,6.0
2018-02-10 11,8.0
2018-02-10 12,7.0
2018-02-10 13,7.0
2018-02-10 14,6.0
2018-02-10 15,9.0
2018-02-10 16,11.0
2018-02-10 17,11.0
2018-02-10 18,6.0
2018-02-10 19,3.0
2018-02-10 20,3.0
2018-02-10 21,2.0
2018-02-10 22,2.0
2018-02-10 23,2.0
2018-02-11 0,2.0
2018-02-11 1,1.0
2018-02-11 2,2.0
2018-02-11 3,1.0
2018-02-11 4,2.0
2018-02-11 5,1.0
2018-02-11 6,1.0
2018-02-11 7,2.0
2018-02-11 8,3.0
2018-02-11 9,3.0
2018-02-11 10,2.0
2018-02-11 11,4.0
2018-02-11 12,5.0
2018-02-11 13,6.0
2018-02-11 14,6.0
2018-02-11 15,7.0
2018-02-11 16,6.0
2018-02-11 17,7.0
2018-02-11 18,5.0
2018-02-11 19,6.0
2018-02-11 20,4.0
2018-02-11 21,4.0
2018-02-11 22,4.0
2018-02-11 23,4.0
2018-02-12 0,2.0
2018-02-12 1,3.0
2018-02-12 2,2.0
2018-02-12 3,2.0
2018-02-12 4,2.0
2018-02-12 5,2.0
2018-02-12 6,2.0
2018-02-12 7,3.0
2018-02-12 8,7.0
2018-02-12 9,15.0
2018-02-12 10,18.0
2018-02-12 11,25.0
2018-02-12 12,16.0
2018-02-12 13,29.0
2018-02-12 14,42.0
2018-02-12 15,44.0
2018-02-12 16,38.0
2018-02-12 17,36.0
2018-02-12 18,33.0
2018-02-12 19,37.0
2018-02-12 20,30.0
2018-02-12 21,11.0
2018-02-12 22,5.0
2018-02-12 23,3.0
2018-02-13 0,2.0
2018-02-13 1,1.0
2018-02-13 2,2.0
2018-02-13 3,2.0
2018-02-13 4,2.0
2018-02-13 5,2.0
2018-02-13 6,3.0
2018-02-13 7,5.0
2018-02-13 8,14.0
2018-02-13 9,18.0
2018-02-13 10,26.0
2018-02-13 11,40.0
2018-02-13 12,31.0
2018-02-13 13,31.0
2018-02-13 14,25.0
2018-02-13 15,30.0
2018-02-13 16,36.0
2018-02-13 17,23.0
2018-02-13 18,41.0
2018-02-13 19,38.0
2018-02-13 20,45.0
2018-02-13 21,28.0
2018-02-13 22,5.0
2018-02-13 23,3.0
2018-02-14 0,2.0
2018-02-14 1,2.0
2018-02-14 2,1.0
2018-02-14 3,2.0
2018-02-14 4,2.0
2018-02-14 5,1.0
2018-02-14 6,2.0
2018-02-14 7,3.0
2018-02-14 8,8.0
2018-02-14 9,23.0
2018-02-14 10,39.0
2018-02-14 11,42.0
2018-02-14 12,40.0
2018-02-14 13,39.0
2018-02-14 14,27.0
2018-02-14 15,27.0
2018-02-14 16,33.0
2018-02-14 17,33.0
2018-02-14 18,42.0
2018-02-14 19,45.0
2018-02-14 20,41.0
2018-02-14 21,5.0
2018-02-14 22,4.0
2018-02-14 23,2.0
2018-02-15 0,5.0
2018-02-15 1,4.0
2018-02-15 2,2.0
2018-02-15 3,2.0
2018-02-15 4,3.0
2018-02-15 5,3.0
2018-02-15 6,3.0
2018-02-15 7,7.0
2018-02-15 8,8.0
2018-02-15 9,19.0
2018-02-15 10,35.0
2018-02-15 11,29.0
2018-02-15 12,18.0
2018-02-15 13,22.0
2018-02-15 14,36.0
2018-02-15 15,26.0
2018-02-15 16,14.0
2018-02-15 17,8.0
2018-02-15 18,6.0
2018-02-15 19,5.0
2018-02-15 20,4.0
2018-02-15 21,4.0
2018-02-15 22,4.0
2018-02-15 23,5.0
2018-02-16 0,2.0
2018-02-16 1,1.0
2018-02-16 2,1.0
2018-02-16 3,2.0
2018-02-16 4,3.0
2018-02-16 5,1.0
2018-02-16 6,2.0
2018-02-16 7,2.0
2018-02-16 8,2.0
2018-02-16 9,3.0
2018-02-16 10,3.0
2018-02-16 11,4.0
2018-02-16 12,3.0
2018-02-16 13,3.0
2018-02-16 14,4.0
2018-02-16 15,6.0
2018-02-16 16,3.0
2018-02-16 17,4.0
2018-02-16 18,3.0
2018-02-16 19,3.0
2018-02-16 20,3.0
2018-02-16 21,3.0
2018-02-16 22,4.0
2018-02-16 23,3.0
2018-02-17 0,3.0
2018-02-17 1,2.0
2018-02-17 2,2.0
2018-02-17 3,2.0
2018-02-17 4,2.0
2018-02-17 5,2.0
2018-02-17 6,2.0
2018-02-17 7,2.0
2018-02-17 8,3.0
2018-02-17 9,3.0
2018-02-17 10,2.0
2018-02-17 11,4.0
2018-02-17 12,2.0
2018-02-17 13,3.0
2018-02-17 14,4.0
2018-02-17 15,2.0
2018-02-17 16,3.0
2018-02-17 17,3.0
2018-02-17 18,4.0
2018-02-17 19,3.0
2018-02-17 20,3.0
2018-02-17 21,4.0
2018-02-17 22,4.0
2018-02-17 23,3.0
2018-02-18 0,2.0
2018-02-18 1,3.0
2018-02-18 2,2.0
2018-02-18 3,2.0
2018-02-18 4,1.0
2018-02-18 5,2.0
2018-02-18 6,2.0
2018-02-18 7,2.0
2018-02-18 8,3.0
2018-02-18 9,4.0
2018-02-18 10,3.0
2018-02-18 11,4.0
2018-02-18 12,3.0
2018-02-18 13,4.0
2018-02-18 14,4.0
2018-02-18 15,4.0
2018-02-18 16,5.0
2018-02-18 17,4.0
2018-02-18 18,5.0
2018-02-18 19,4.0
2018-02-18 20,5.0
2018-02-18 21,3.0
2018-02-18 22,4.0
2018-02-18 23,4.0
2018-02-19 0,3.0
2018-02-19 1,2.0
2018-02-19 2,3.0
2018-02-19 3,2.0
2018-02-19 4,2.0
2018-02-19 5,1.0
2018-02-19 6,2.0
2018-02-19 7,6.0
2018-02-19 8,9.0
2018-02-19 9,15.0
2018-02-19 10,22.0
2018-02-19 11,29.0
2018-02-19 12,23.0
2018-02-19 13,29.0
2018-02-19 14,29.0
2018-02-19 15,33.0
2018-02-19 16,43.0
2018-02-19 17,42.0
2018-02-19 18,35.0
2018-02-19 19,33.0
2018-02-19 20,32.0
2018-02-19 21,14.0
2018-02-19 22,8.0
2018-02-19 23,3.0
2018-02-20 0,3.0
2018-02-20 1,2.0
2018-02-20 2,3.0
2018-02-20 3,2.0
2018-02-20 4,2.0
2018-02-20 5,2.0
2018-02-20 6,2.0
2018-02-20 7,7.0
2018-02-20 8,12.0
2018-02-20 9,20.0
2018-02-20 10,29.0
2018-02-20 11,31.0
2018-02-20 12,37.0
2018-02-20 13,35.0
2018-02-20 14,34.0
2018-02-20 15,29.0
2018-02-20 16,31.0
2018-02-20 17,31.0
2018-02-20 18,41.0
2018-02-20 19,43.0
2018-02-20 20,34.0
2018-02-20 21,28.0
2018-02-20 22,4.0
2018-02-20 23,3.0
2018-02-21 0,2.0
2018-02-21 1,3.0
2018-02-21 2,3.0
2018-02-21 3,1.0
2018-02-21 4,3.0
2018-02-21 5,3.0
2018-02-21 6,3.0
2018-02-21 7,4.0
2018-02-21 8,10.0
2018-02-21 9,20.0
2018-02-21 10,28.0
2018-02-21 11,33.0
2018-02-21 12,21.0
2018-02-21 13,30.0
2018-02-21 14,31.0
2018-02-21 15,41.0
2018-02-21 16,33.0
2018-02-21 17,28.0
2018-02-21 18,50.0
