date_time,value
2018-02-21 19,19.0
2018-02-21 20,26.0
2018-02-21 21,18.0
2018-02-21 22,14.0
2018-02-21 23,6.0
2018-02-22 0,3.0
2018-02-22 1,2.0
2018-02-22 2,3.0
2018-02-22 3,1.0
2018-02-22 4,1.0
2018-02-22 5,1.0
2018-02-22 6,3.0
2018-02-22 7,10.0
2018-02-22 8,32.0
2018-02-22 9,59.0
2018-02-22 10,77.0
2018-02-22 11,106.0
2018-02-22 12,79.0
2018-02-22 13,90.0
2018-02-22 14,89.0
2018-02-22 15,93.0
2018-02-22 16,73.0
2018-02-22 17,80.0
2018-02-22 18,45.0
2018-02-22 19,33.0
2018-02-22 20,25.0
2018-02-22 21,26.0
2018-02-22 22,15.0
2018-02-22 23,10.0
2018-02-23 0,4.0
2018-02-23 1,3.0
2018-02-23 2,4.0
2018-02-23 3,3.0
2018-02-23 4,3.0
2018-02-23 5,2.0
2018-02-23 6,5.0
2018-02-23 7,20.0
2018-02-23 8,44.0
2018-02-23 9,73.0
2018-02-23 10,95.0
2018-02-23 11,98.0
2018-02-23 12,90.0
2018-02-23 13,101.0
2018-02-23 14,46.0
2018-02-23 15,100.0
2018-02-23 16,71.0
2018-02-23 17,56.0
2018-02-23 18,37.0
2018-02-23 19,28.0
2018-02-23 20,15.0
2018-02-23 21,22.0
2018-02-23 22,21.0
2018-02-23 23,13.0
2018-02-24 0,11.0
2018-02-24 1,11.0
2018-02-24 2,9.0
2018-02-24 3,6.0
2018-02-24 4,6.0
2018-02-24 5,21.0
2018-02-24 6,35.0
2018-02-24 7,31.0
2018-02-24 8,26.0
2018-02-24 9,28.0
2018-02-24 10,43.0
2018-02-24 11,39.0
2018-02-24 12,36.0
2018-02-24 13,44.0
2018-02-24 14,63.0
2018-02-24 15,36.0
2018-02-24 16,41.0
2018-02-24 17,40.0
2018-02-24 18,26.0
2018-02-24 19,25.0
2018-02-24 20,23.0
2018-02-24 21,19.0
2018-02-24 22,19.0
2018-02-24 23,12.0
2018-02-25 0,8.0
2018-02-25 1,9.0
2018-02-25 2,3.0
2018-02-25 3,2.0
2018-02-25 4,2.0
2018-02-25 5,2.0
2018-02-25 6,2.0
2018-02-25 7,3.0
2018-02-25 8,3.0
2018-02-25 9,9.0
2018-02-25 10,9.0
2018-02-25 11,6.0
2018-02-25 12,9.0
2018-02-25 13,7.0
2018-02-25 14,13.0
2018-02-25 15,11.0
2018-02-25 16,11.0
2018-02-25 17,10.0
2018-02-25 18,9.0
2018-02-25 19,7.0
2018-02-25 20,6.0
2018-02-25 21,7.0
2018-02-25 22,7.0
2018-02-25 23,6.0
2018-02-26 0,4.0
2018-02-26 1,3.0
2018-02-26 2,1.0
2018-02-26 3,2.0
2018-02-26 4,3.0
2018-02-26 5,3.0
2018-02-26 6,2.0
2018-02-26 7,9.0
2018-02-26 8,26.0
2018-02-26 9,31.0
2018-02-26 10,33.0
2018-02-26 11,32.0
2018-02-26 12,31.0
2018-02-26 13,39.0
2018-02-26 14,29.0
2018-02-26 15,33.0
2018-02-26 16,34.0
2018-02-26 17,30.0
2018-02-26 18,26.0
2018-02-26 19,14.0
2018-02-26 20,9.0
2018-02-26 21,14.0
2018-02-26 22,12.0
2018-02-26 23,5.0
2018-02-27 0,4.0
2018-02-27 1,5.0
2018-02-27 2,2.0
2018-02-27 3,4.0
2018-02-27 4,4.0
2018-02-27 5,3.0
2018-02-27 6,4.0
2018-02-27 7,10.0
2018-02-27 8,23.0
2018-02-27 9,25.0
2018-02-27 10,34.0
2018-02-27 11,38.0
2018-02-27 12,31.0
2018-02-27 13,31.0
2018-02-27 14,31.0
2018-02-27 15,41.0
2018-02-27 16,35.0
2018-02-27 17,32.0
2018-02-27 18,24.0
2018-02-27 19,20.0
2018-02-27 20,18.0
2018-02-27 21,17.0
2018-02-27 22,12.0
2018-02-27 23,4.0
2018-02-28 0,3.0
2018-02-28 1,3.0
2018-02-28 2,2.0
2018-02-28 3,2.0
2018-02-28 4,2.0
2018-02-28 5,2.0
2018-02-28 6,3.0
2018-02-28 7,9.0
2018-02-28 8,19.0
2018-02-28 9,28.0
2018-02-28 10,26.0
2018-02-28 11,32.0
2018-02-28 12,35.0
2018-02-28 13,37.0
2018-02-28 14,50.0
2018-02-28 15,54.0
2018-02-28 16,37.0
2018-02-28 17,29.0
2018-02-28 18,33.0
2018-02-28 19,15.0
2018-02-28 20,10.0
2018-02-28 21,10.0
2018-02-28 22,6.0
2018-02-28 23,5.0
2018-03-01 0,4.0
2018-03-01 1,1.0
2018-03-01 2,1.0
2018-03-01 3,1.0
2018-03-01 4,2.0
2018-03-01 5,1.0
2018-03-01 6,4.0
2018-03-01 7,10.0
2018-03-01 8,21.0
2018-03-01 9,33.0
2018-03-01 10,31.0
2018-03-01 11,32.0
2018-03-01 12,36.0
2018-03-01 13,42.0
2018-03-01 14,41.0
2018-03-01 15,37.0
2018-03-01 16,30.0
2018-03-01 17,27.0
2018-03-01 18,20.0
2018-03-01 19,12.0
2018-03-01 20,13.0
2018-03-01 21,11.0
2018-03-01 22,8.0
2018-03-01 23,4.0
2018-03-02 0,3.0
2018-03-02 1,4.0
2018-03-02 2,3.0
2018-03-02 3,1.0
2018-03-02 4,1.0
2018-03-02 5,3.0
2018-03-02 6,2.0
2018-03-02 7,11.0
2018-03-02 8,21.0
2018-03-02 9,24.0
2018-03-02 10,27.0
2018-03-02 11,39.0
2018-03-02 12,33.0
2018-03-02 13,24.0
2018-03-02 14,32.0
2018-03-02 15,22.0
2018-03-02 16,20.0
2018-03-02 17,32.0
2018-03-02 18,11.0
2018-03-02 19,11.0
2018-03-02 20,10.0
2018-03-02 21,6.0
2018-03-02 22,7.0
2018-03-02 23,5.0
2018-03-03 0,4.0
2018-03-03 1,2.0
2018-03-03 2,2.0
2018-03-03 3,2.0
2018-03-03 4,1.0
2018-03-03 5,2.0
2018-03-03 6,1.0
2018-03-03 7,12.0
2018-03-03 8,13.0
2018-03-03 9,29.0
2018-03-03 10,24.0
2018-03-03 11,24.0
2018-03-03 12,11.0
2018-03-03 13,14.0
2018-03-03 14,17.0
2018-03-03 15,13.0
2018-03-03 16,16.0
2018-03-03 17,17.0
2018-03-03 18,14.0
2018-03-03 19,9.0
2018-03-03 20,5.0
2018-03-03 21,6.0
2018-03-03 22,5.0
2018-03-03 23,4.0
2018-03-04 0,2.0
2018-03-04 1,3.0
2018-03-04 2,2.0
2018-03-04 3,2.0
2018-03-04 4,1.0
2018-03-04 5,1.0
2018-03-04 6,1.0
2018-03-04 7,3.0
2018-03-04 8,5.0
2018-03-04 9,6.0
2018-03-04 10,6.0
2018-03-04 11,8.0
2018-03-04 12,11.0
2018-03-04 13,6.0
2018-03-04 14,12.0
2018-03-04 15,7.0
2018-03-04 16,8.0
2018-03-04 17,13.0
2018-03-04 18,8.0
2018-03-04 19,7.0
2018-03-04 20,8.0
2018-03-04 21,11.0
2018-03-04 22,8.0
2018-03-04 23,4.0
2018-03-05 0,1.0
2018-03-05 1,2.0
2018-03-05 2,5.0
2018-03-05 3,2.0
2018-03-05 4,1.0
2018-03-05 5,2.0
2018-03-05 6,3.0
2018-03-05 7,7.0
2018-03-05 8,29.0
2018-03-05 9,36.0
2018-03-05 10,53.0
2018-03-05 11,72.0
2018-03-05 12,41.0
2018-03-05 13,52.0
2018-03-05 14,47.0
2018-03-05 15,63.0
2018-03-05 16,57.0
2018-03-05 17,65.0
2018-03-05 18,40.0
2018-03-05 19,46.0
2018-03-05 20,45.0
2018-03-05 21,36.0
2018-03-05 22,18.0
2018-03-05 23,7.0
2018-03-06 0,6.0
2018-03-06 1,1.0
2018-03-06 2,3.0
2018-03-06 3,3.0
2018-03-06 4,3.0
2018-03-06 5,2.0
2018-03-06 6,5.0
2018-03-06 7,8.0
2018-03-06 8,25.0
2018-03-06 9,50.0
2018-03-06 10,46.0
2018-03-06 11,66.0
2018-03-06 12,39.0
2018-03-06 13,62.0
2018-03-06 14,78.0
2018-03-06 15,85.0
2018-03-06 16,85.0
2018-03-06 17,73.0
2018-03-06 18,49.0
2018-03-06 19,36.0
2018-03-06 20,24.0
2018-03-06 21,18.0
2018-03-06 22,13.0
2018-03-06 23,7.0
2018-03-07 0,4.0
2018-03-07 1,3.0
2018-03-07 2,2.0
2018-03-07 3,1.0
2018-03-07 4,2.0
2018-03-07 5,1.0
2018-03-07 6,1.0
2018-03-07 7,38.0
2018-03-07 8,32.0
2018-03-07 9,81.0
2018-03-07 10,46.0
2018-03-07 11,73.0
2018-03-07 12,61.0
2018-03-07 13,102.0
2018-03-07 14,96.0
2018-03-07 15,104.0
2018-03-07 16,82.0
2018-03-07 17,102.0
2018-03-07 18,59.0
2018-03-07 19,23.0
2018-03-07 20,21.0
2018-03-07 21,23.0
2018-03-07 22,12.0
2018-03-07 23,4.0
2018-03-08 0,5.0
2018-03-08 1,2.0
2018-03-08 2,2.0
2018-03-08 3,1.0
2018-03-08 4,2.0
2018-03-08 5,1.0
2018-03-08 6,2.0
2018-03-08 7,21.0
2018-03-08 8,55.0
2018-03-08 9,69.0
2018-03-08 10,73.0
2018-03-08 11,90.0
2018-03-08 12,87.0
2018-03-08 13,96.0
2018-03-08 14,109.0
2018-03-08 15,114.0
2018-03-08 16,84.0
2018-03-08 17,89.0
2018-03-08 18,54.0
2018-03-08 19,58.0
2018-03-08 20,22.0
2018-03-08 21,19.0
2018-03-08 22,18.0
2018-03-08 23,3.0
2018-03-09 0,3.0
2018-03-09 1,1.0
2018-03-09 2,2.0
2018-03-09 3,3.0
2018-03-09 4,2.0
2018-03-09 5,3.0
2018-03-09 6,2.0
2018-03-09 7,12.0
2018-03-09 8,26.0
2018-03-09 9,45.0
2018-03-09 10,53.0
2018-03-09 11,69.0
2018-03-09 12,59.0
2018-03-09 13,64.0
2018-03-09 14,48.0
2018-03-09 15,93.0
2018-03-09 16,76.0
2018-03-09 17,60.0
2018-03-09 18,34.0
2018-03-09 19,21.0
2018-03-09 20,22.0
2018-03-09 21,32.0
2018-03-09 22,27.0
2018-03-09 23,9.0
2018-03-10 0,3.0
2018-03-10 1,1.0
2018-03-10 2,1.0
2018-03-10 3,3.0
2018-03-10 4,1.0
2018-03-10 5,1.0
2018-03-10 6,1.0
2018-03-10 7,5.0
2018-03-10 8,19.0
2018-03-10 9,20.0
2018-03-10 10,16.0
2018-03-10 11,19.0
2018-03-10 12,20.0
2018-03-10 13,16.0
2018-03-10 14,14.0
2018-03-10 15,14.0
2018-03-10 16,14.0
2018-03-10 17,11.0
2018-03-10 18,10.0
2018-03-10 19,8.0
2018-03-10 20,6.0
2018-03-10 21,6.0
2018-03-10 22,5.0
2018-03-10 23,3.0
2018-03-11 0,3.0
2018-03-11 1,3.0
2018-03-11 2,1.0
2018-03-11 3,2.0
2018-03-11 4,1.0
2018-03-11 5,1.0
2018-03-11 6,1.0
2018-03-11 7,1.0
2018-03-11 8,5.0
2018-03-11 9,8.0
2018-03-11 10,11.0
2018-03-11 11,12.0
2018-03-11 12,13.0
2018-03-11 13,8.0
2018-03-11 14,9.0
2018-03-11 15,6.0
2018-03-11 16,8.0
2018-03-11 17,8.0
2018-03-11 18,7.0
2018-03-11 19,9.0
2018-03-11 20,4.0
2018-03-11 21,8.0
2018-03-11 22,5.0
2018-03-11 23,3.0
2018-03-12 0,3.0
2018-03-12 1,2.0
2018-03-12 2,1.0
2018-03-12 3,1.0
2018-03-12 4,1.0
2018-03-12 5,2.0
2018-03-12 6,2.0
2018-03-12 7,14.0
2018-03-12 8,26.0
2018-03-12 9,34.0
2018-03-12 10,39.0
2018-03-12 11,67.0
2018-03-12 12,54.0
2018-03-12 13,70.0
2018-03-12 14,78.0
2018-03-12 15,72.0
2018-03-12 16,45.0
2018-03-12 17,61.0
2018-03-12 18,30.0
2018-03-12 19,21.0
2018-03-12 20,23.0
2018-03-12 21,17.0
2018-03-12 22,16.0
2018-03-12 23,3.0
2018-03-13 0,3.0
2018-03-13 1,1.0
2018-03-13 2,2.0
2018-03-13 3,2.0
2018-03-13 4,1.0
2018-03-13 5,1.0
2018-03-13 6,1.0
2018-03-13 7,17.0
2018-03-13 8,37.0
2018-03-13 9,57.0
2018-03-13 10,77.0
2018-03-13 11,83.0
2018-03-13 12,56.0
2018-03-13 13,122.0
2018-03-13 14,84.0
2018-03-13 15,89.0
2018-03-13 16,103.0
2018-03-13 17,101.0
2018-03-13 18,59.0
2018-03-13 19,32.0
2018-03-13 20,19.0
2018-03-13 21,18.0
2018-03-13 22,12.0
2018-03-13 23,12.0
2018-03-14 0,2.0
2018-03-14 1,3.0
2018-03-14 2,1.0
2018-03-14 3,1.0
2018-03-14 4,2.0
2018-03-14 5,1.0
2018-03-14 6,3.0
2018-03-14 7,15.0
2018-03-14 8,30.0
2018-03-14 9,90.0
2018-03-14 10,91.0
2018-03-14 11,74.0
2018-03-14 12,88.0
2018-03-14 13,109.0
2018-03-14 14,113.0
2018-03-14 15,104.0
2018-03-14 16,107.0
2018-03-14 17,78.0
2018-03-14 18,48.0
2018-03-14 19,18.0
2018-03-14 20,18.0
2018-03-14 21,25.0
2018-03-14 22,11.0
2018-03-14 23,4.0
2018-03-15 0,4.0
2018-03-15 1,2.0
2018-03-15 2,1.0
2018-03-15 3,1.0
2018-03-15 4,1.0
2018-03-15 5,1.0
2018-03-15 6,6.0
2018-03-15 7,20.0
2018-03-15 8,32.0
2018-03-15 9,79.0
2018-03-15 10,105.0
2018-03-15 11,124.0
2018-03-15 12,110.0
2018-03-15 13,123.0
2018-03-15 14,154.0
2018-03-15 15,155.0
2018-03-15 16,101.0
2018-03-15 17,113.0
2018-03-15 18,128.0
2018-03-15 19,80.0
2018-03-15 20,66.0
2018-03-15 21,31.0
2018-03-15 22,20.0
2018-03-15 23,5.0
2018-03-16 0,3.0
2018-03-16 1,1.0
2018-03-16 2,1.0
2018-03-16 3,1.0
2018-03-16 4,2.0
2018-03-16 5,2.0
2018-03-16 6,1.0
2018-03-16 7,17.0
2018-03-16 8,49.0
2018-03-16 9,78.0
2018-03-16 10,116.0
2018-03-16 11,111.0
2018-03-16 12,116.0
2018-03-16 13,132.0
2018-03-16 14,52.0
2018-03-16 15,81.0
2018-03-16 16,62.0
2018-03-16 17,46.0
2018-03-16 18,29.0
2018-03-16 19,22.0
2018-03-16 20,28.0
2018-03-16 21,21.0
2018-03-16 22,13.0
2018-03-16 23,5.0
2018-03-17 0,3.0
2018-03-17 1,2.0
2018-03-17 2,1.0
2018-03-17 3,1.0
2018-03-17 4,1.0
2018-03-17 5,1.0
2018-03-17 6,2.0
2018-03-17 7,4.0
2018-03-17 8,23.0
2018-03-17 9,9.0
2018-03-17 10,19.0
2018-03-17 11,19.0
2018-03-17 12,23.0
2018-03-17 13,28.0
2018-03-17 14,24.0
2018-03-17 15,22.0
2018-03-17 16,22.0
2018-03-17 17,26.0
2018-03-17 18,26.0
2018-03-17 19,25.0
2018-03-17 20,24.0
2018-03-17 21,19.0
2018-03-17 22,13.0
2018-03-17 23,11.0
2018-03-18 0,6.0
2018-03-18 1,5.0
2018-03-18 2,1.0
2018-03-18 3,2.0
2018-03-18 4,1.0
2018-03-18 5,1.0
2018-03-18 6,1.0
2018-03-18 7,2.0
2018-03-18 8,5.0
2018-03-18 9,8.0
2018-03-18 10,4.0
2018-03-18 11,6.0
2018-03-18 12,8.0
2018-03-18 13,6.0
2018-03-18 14,9.0
2018-03-18 15,7.0
2018-03-18 16,8.0
2018-03-18 17,9.0
2018-03-18 18,9.0
2018-03-18 19,9.0
2018-03-18 20,6.0
2018-03-18 21,17.0
2018-03-18 22,5.0
2018-03-18 23,3.0
2018-03-19 0,5.0
2018-03-19 1,3.0
2018-03-19 2,1.0
2018-03-19 3,1.0
2018-03-19 4,1.0
2018-03-19 5,1.0
2018-03-19 6,3.0
2018-03-19 7,10.0
2018-03-19 8,20.0
2018-03-19 9,43.0
2018-03-19 10,40.0
2018-03-19 11,88.0
2018-03-19 12,100.0
2018-03-19 13,105.0
2018-03-19 14,113.0
2018-03-19 15,123.0
2018-03-19 16,73.0
2018-03-19 17,73.0
2018-03-19 18,42.0
2018-03-19 19,36.0
2018-03-19 20,20.0
2018-03-19 21,17.0
2018-03-19 22,16.0
2018-03-19 23,3.0
2018-03-20 0,1.0
2018-03-20 1,1.0
2018-03-20 2,1.0
2018-03-20 3,2.0
2018-03-20 4,2.0
2018-03-20 5,1.0
2018-03-20 6,1.0
2018-03-20 7,17.0
2018-03-20 8,38.0
2018-03-20 9,78.0
2018-03-20 10,89.0
2018-03-20 11,93.0
2018-03-20 12,85.0
2018-03-20 13,170.0
2018-03-20 14,127.0
2018-03-20 15,126.0
2018-03-20 16,97.0
2018-03-20 17,98.0
2018-03-20 18,46.0
2018-03-20 19,28.0
2018-03-20 20,17.0
2018-03-20 21,17.0
2018-03-20 22,13.0
2018-03-20 23,4.0
2018-03-21 0,4.0
2018-03-21 1,6.0
2018-03-21 2,1.0
2018-03-21 3,2.0
2018-03-21 4,1.0
2018-03-21 5,2.0
2018-03-21 6,1.0
2018-03-21 7,7.0
2018-03-21 8,30.0
2018-03-21 9,70.0
2018-03-21 10,80.0
2018-03-21 11,97.0
2018-03-21 12,97.0
2018-03-21 13,105.0
2018-03-21 14,91.0
2018-03-21 15,122.0
2018-03-21 16,81.0
2018-03-21 17,82.0
2018-03-21 18,43.0
2018-03-21 19,21.0
2018-03-21 20,21.0
2018-03-21 21,20.0
2018-03-21 22,17.0
2018-03-21 23,7.0
2018-03-22 0,1.0
2018-03-22 1,3.0
2018-03-22 2,3.0
2018-03-22 3,1.0
2018-03-22 4,2.0
2018-03-22 5,2.0
2018-03-22 6,2.0
2018-03-22 7,26.0
2018-03-22 8,80.0
2018-03-22 9,65.0
2018-03-22 10,98.0
2018-03-22 11,90.0
2018-03-22 12,121.0
2018-03-22 13,84.0
2018-03-22 14,121.0
2018-03-22 15,123.0
2018-03-22 16,90.0
2018-03-22 17,103.0
2018-03-22 18,43.0
2018-03-22 19,31.0
2018-03-22 20,15.0
2018-03-22 21,16.0
2018-03-22 22,15.0
2018-03-22 23,11.0
2018-03-23 0,2.0
2018-03-23 1,1.0
2018-03-23 2,1.0
2018-03-23 3,1.0
2018-03-23 4,1.0
2018-03-23 5,1.0
2018-03-23 6,2.0
2018-03-23 7,10.0
2018-03-23 8,27.0
2018-03-23 9,58.0
2018-03-23 10,65.0
2018-03-23 11,90.0
2018-03-23 12,65.0
2018-03-23 13,100.0
2018-03-23 14,89.0
2018-03-23 15,83.0
2018-03-23 16,59.0
2018-03-23 17,58.0
2018-03-23 18,33.0
2018-03-23 19,17.0
2018-03-23 20,19.0
2018-03-23 21,16.0
2018-03-23 22,11.0
2018-03-23 23,6.0
2018-03-24 0,3.0
2018-03-24 1,1.0
2018-03-24 2,1.0
2018-03-24 3,1.0
2018-03-24 4,1.0
2018-03-24 5,1.0
2018-03-24 6,1.0
2018-03-24 7,4.0
2018-03-24 8,17.0
2018-03-24 9,22.0
2018-03-24 10,23.0
2018-03-24 11,36.0
2018-03-24 12,16.0
2018-03-24 13,17.0
2018-03-24 14,9.0
2018-03-24 15,15.0
2018-03-24 16,9.0
2018-03-24 17,15.0
2018-03-24 18,10.0
2018-03-24 19,11.0
2018-03-24 20,4.0
2018-03-24 21,7.0
2018-03-24 22,4.0
2018-03-24 23,4.0
2018-03-25 0,1.0
2018-03-25 1,2.0
2018-03-25 2,1.0
2018-03-25 3,1.0
2018-03-25 4,1.0
2018-03-25 5,1.0
2018-03-25 6,1.0
2018-03-25 7,1.0
2018-03-25 8,3.0
2018-03-25 9,8.0
2018-03-25 10,5.0
2018-03-25 11,7.0
2018-03-25 12,8.0
2018-03-25 13,5.0
2018-03-25 14,8.0
2018-03-25 15,9.0
2018-03-25 16,6.0
2018-03-25 17,8.0
2018-03-25 18,9.0
2018-03-25 19,8.0
2018-03-25 20,8.0
2018-03-25 21,5.0
2018-03-25 22,6.0
2018-03-25 23,10.0
2018-03-26 0,3.0
2018-03-26 1,1.0
2018-03-26 2,1.0
2018-03-26 3,1.0
2018-03-26 4,1.0
2018-03-26 5,1.0
2018-03-26 6,1.0
2018-03-26 7,13.0
2018-03-26 8,27.0
2018-03-26 9,49.0
2018-03-26 10,54.0
2018-03-26 11,85.0
2018-03-26 12,77.0
2018-03-26 13,100.0
2018-03-26 14,98.0
2018-03-26 15,92.0
2018-03-26 16,73.0
2018-03-26 17,111.0
2018-03-26 18,73.0
2018-03-26 19,32.0
2018-03-26 20,24.0
2018-03-26 21,40.0
2018-03-26 22,20.0
2018-03-26 23,5.0
2018-03-27 0,2.0
2018-03-27 1,2.0
2018-03-27 2,2.0
2018-03-27 3,2.0
2018-03-27 4,1.0
2018-03-27 5,1.0
2018-03-27 6,1.0
2018-03-27 7,9.0
2018-03-27 8,46.0
2018-03-27 9,70.0
2018-03-27 10,104.0
2018-03-27 11,112.0
2018-03-27 12,108.0
2018-03-27 13,124.0
2018-03-27 14,95.0
2018-03-27 15,95.0
2018-03-27 16,91.0
2018-03-27 17,86.0
2018-03-27 18,52.0
2018-03-27 19,30.0
2018-03-27 20,23.0
2018-03-27 21,15.0
2018-03-27 22,16.0
2018-03-27 23,4.0
2018-03-28 0,2.0
2018-03-28 1,1.0
2018-03-28 2,1.0
2018-03-28 3,1.0
2018-03-28 4,2.0
2018-03-28 5,2.0
2018-03-28 6,1.0
2018-03-28 7,16.0
2018-03-28 8,36.0
2018-03-28 9,45.0
2018-03-28 10,45.0
2018-03-28 11,89.0
2018-03-28 12,97.0
2018-03-28 13,114.0
2018-03-28 14,118.0
2018-03-28 15,133.0
2018-03-28 16,103.0
2018-03-28 17,84.0
2018-03-28 18,57.0
2018-03-28 19,40.0
2018-03-28 20,23.0
2018-03-28 21,27.0
2018-03-28 22,16.0
2018-03-28 23,5.0
2018-03-29 0,3.0
2018-03-29 1,2.0
2018-03-29 2,2.0
2018-03-29 3,1.0
2018-03-29 4,1.0
2018-03-29 5,1.0
2018-03-29 6,1.0
2018-03-29 7,13.0
2018-03-29 8,26.0
2018-03-29 9,75.0
2018-03-29 10,98.0
2018-03-29 11,99.0
2018-03-29 12,122.0
2018-03-29 13,127.0
2018-03-29 14,136.0
2018-03-29 15,141.0
2018-03-29 16,112.0
2018-03-29 17,102.0
2018-03-29 18,60.0
2018-03-29 19,26.0
2018-03-29 20,25.0
2018-03-29 21,19.0
2018-03-29 22,14.0
2018-03-29 23,6.0
2018-03-30 0,3.0
2018-03-30 1,3.0
2018-03-30 2,1.0
2018-03-30 3,1.0
2018-03-30 4,2.0
2018-03-30 5,2.0
2018-03-30 6,3.0
2018-03-30 7,3.0
2018-03-30 8,6.0
2018-03-30 9,8.0
2018-03-30 10,14.0
2018-03-30 11,10.0
2018-03-30 12,11.0
2018-03-30 13,12.0
2018-03-30 14,8.0
2018-03-30 15,10.0
2018-03-30 16,7.0
2018-03-30 17,16.0
2018-03-30 18,7.0
2018-03-30 19,5.0
2018-03-30 20,4.0
2018-03-30 21,6.0
2018-03-30 22,8.0
2018-03-30 23,4.0
2018-03-31 0,1.0
2018-03-31 1,2.0
2018-03-31 2,2.0
2018-03-31 3,1.0
2018-03-31 4,1.0
2018-03-31 5,1.0
2018-03-31 6,1.0
2018-03-31 7,2.0
2018-03-31 8,8.0
2018-03-31 9,11.0
2018-03-31 10,8.0
2018-03-31 11,10.0
2018-03-31 12,14.0
2018-03-31 13,12.0
2018-03-31 14,11.0
2018-03-31 15,11.0
2018-03-31 16,12.0
2018-03-31 17,12.0
2018-03-31 18,12.0
2018-03-31 19,11.0
2018-03-31 20,23.0
2018-03-31 21,7.0
2018-03-31 22,10.0
2018-03-31 23,3.0
2018-04-01 0,2.0
2018-04-01 1,2.0
2018-04-01 2,1.0
2018-04-01 3,1.0
2018-04-01 4,1.0
2018-04-01 5,1.0
2018-04-01 6,1.0
2018-04-01 7,2.0
2018-04-01 8,4.0
2018-04-01 9,4.0
2018-04-01 10,7.0
2018-04-01 11,7.0
2018-04-01 12,10.0
2018-04-01 13,8.0
2018-04-01 14,11.0
2018-04-01 15,7.0
2018-04-01 16,10.0
2018-04-01 17,6.0
2018-04-01 18,8.0
2018-04-01 19,8.0
2018-04-01 20,5.0
2018-04-01 21,5.0
2018-04-01 22,7.0
2018-04-01 23,5.0
2018-04-02 0,2.0
2018-04-02 1,3.0
2018-04-02 2,1.0
2018-04-02 3,1.0
2018-04-02 4,1.0
2018-04-02 5,2.0
2018-04-02 6,2.0
2018-04-02 7,11.0
2018-04-02 8,30.0
2018-04-02 9,47.0
2018-04-02 10,74.0
2018-04-02 11,113.0
2018-04-02 12,104.0
2018-04-02 13,120.0
2018-04-02 14,129.0
2018-04-02 15,121.0
2018-04-02 16,104.0
2018-04-02 17,105.0
2018-04-02 18,58.0
2018-04-02 19,41.0
2018-04-02 20,32.0
2018-04-02 21,34.0
2018-04-02 22,30.0
2018-04-02 23,14.0
2018-04-03 0,11.0
2018-04-03 1,11.0
2018-04-03 2,10.0
2018-04-03 3,9.0
2018-04-03 4,2.0
2018-04-03 5,1.0
2018-04-03 6,2.0
2018-04-03 7,13.0
2018-04-03 8,39.0
2018-04-03 9,75.0
2018-04-03 10,107.0
2018-04-03 11,138.0
2018-04-03 12,112.0
2018-04-03 13,132.0
2018-04-03 14,130.0
2018-04-03 15,133.0
2018-04-03 16,109.0
2018-04-03 17,95.0
2018-04-03 18,55.0
2018-04-03 19,56.0
2018-04-03 20,38.0
2018-04-03 21,38.0
2018-04-03 22,33.0
2018-04-03 23,19.0
2018-04-04 0,15.0
2018-04-04 1,13.0
2018-04-04 2,15.0
2018-04-04 3,13.0
2018-04-04 4,8.0
2018-04-04 5,12.0
2018-04-04 6,11.0
2018-04-04 7,12.0
2018-04-04 8,21.0
2018-04-04 9,66.0
2018-04-04 10,67.0
2018-04-04 11,98.0
2018-04-04 12,93.0
2018-04-04 13,108.0
2018-04-04 14,76.0
2018-04-04 15,77.0
2018-04-04 16,51.0
2018-04-04 17,68.0
2018-04-04 18,60.0
2018-04-04 19,35.0
2018-04-04 20,20.0
2018-04-04 21,17.0
2018-04-04 22,11.0
2018-04-04 23,4.0
2018-04-05 0,1.0
2018-04-05 1,2.0
2018-04-05 2,2.0
2018-04-05 3,4.0
2018-04-05 4,2.0
2018-04-05 5,1.0
2018-04-05 6,1.0
2018-04-05 7,8.0
2018-04-05 8,38.0
2018-04-05 9,40.0
2018-04-05 10,46.0
2018-04-05 11,90.0
2018-04-05 12,90.0
2018-04-05 13,122.0
2018-04-05 14,103.0
2018-04-05 15,100.0
2018-04-05 16,91.0
2018-04-05 17,90.0
2018-04-05 18,55.0
2018-04-05 19,28.0
2018-04-05 20,26.0
2018-04-05 21,19.0
2018-04-05 22,14.0
2018-04-05 23,5.0
2018-04-06 0,3.0
2018-04-06 1,1.0
2018-04-06 2,5.0
2018-04-06 3,2.0
2018-04-06 4,2.0
2018-04-06 5,1.0
2018-04-06 6,1.0
2018-04-06 7,14.0
2018-04-06 8,33.0
2018-04-06 9,50.0
2018-04-06 10,59.0
2018-04-06 11,99.0
2018-04-06 12,77.0
2018-04-06 13,79.0
2018-04-06 14,76.0
2018-04-06 15,73.0
2018-04-06 16,69.0
2018-04-06 17,70.0
2018-04-06 18,69.0
2018-04-06 19,52.0
2018-04-06 20,11.0
2018-04-06 21,19.0
2018-04-06 22,12.0
2018-04-06 23,5.0
2018-04-07 0,4.0
2018-04-07 1,3.0
2018-04-07 2,3.0
2018-04-07 3,1.0
2018-04-07 4,2.0
2018-04-07 5,2.0
2018-04-07 6,2.0
2018-04-07 7,5.0
2018-04-07 8,18.0
2018-04-07 9,28.0
2018-04-07 10,32.0
2018-04-07 11,28.0
2018-04-07 12,28.0
2018-04-07 13,11.0
2018-04-07 14,14.0
