date_time,value
2018-02-21 19,6.0
2018-02-21 20,4.0
2018-02-21 21,3.0
2018-02-21 22,4.0
2018-02-21 23,3.0
2018-02-22 0,2.0
2018-02-22 1,1.0
2018-02-22 2,2.0
2018-02-22 3,2.0
2018-02-22 4,2.0
2018-02-22 5,3.0
2018-02-22 6,2.0
2018-02-22 7,3.0
2018-02-22 8,3.0
2018-02-22 9,7.0
2018-02-22 10,6.0
2018-02-22 11,19.0
2018-02-22 12,21.0
2018-02-22 13,29.0
2018-02-22 14,14.0
2018-02-22 15,19.0
2018-02-22 16,14.0
2018-02-22 17,13.0
2018-02-22 18,13.0
2018-02-22 19,6.0
2018-02-22 20,8.0
2018-02-22 21,6.0
2018-02-22 22,3.0
2018-02-22 23,3.0
2018-02-23 0,2.0
2018-02-23 1,2.0
2018-02-23 2,2.0
2018-02-23 3,1.0
2018-02-23 4,2.0
2018-02-23 5,2.0
2018-02-23 6,2.0
2018-02-23 7,7.0
2018-02-23 8,8.0
2018-02-23 9,11.0
2018-02-23 10,11.0
2018-02-23 11,11.0
2018-02-23 12,15.0
2018-02-23 13,13.0
2018-02-23 14,16.0
2018-02-23 15,22.0
2018-02-23 16,42.0
2018-02-23 17,31.0
2018-02-23 18,8.0
2018-02-23 19,5.0
2018-02-23 20,4.0
2018-02-23 21,3.0
2018-02-23 22,4.0
2018-02-23 23,2.0
2018-02-24 0,2.0
2018-02-24 1,3.0
2018-02-24 2,2.0
2018-02-24 3,2.0
2018-02-24 4,2.0
2018-02-24 5,2.0
2018-02-24 6,2.0
2018-02-24 7,2.0
2018-02-24 8,4.0
2018-02-24 9,3.0
2018-02-24 10,3.0
2018-02-24 11,4.0
2018-02-24 12,5.0
2018-02-24 13,4.0
2018-02-24 14,5.0
2018-02-24 15,3.0
2018-02-24 16,3.0
2018-02-24 17,3.0
2018-02-24 18,3.0
2018-02-24 19,2.0
2018-02-24 20,2.0
2018-02-24 21,1.0
2018-02-24 22,1.0
2018-02-24 23,2.0
2018-02-25 0,1.0
2018-02-25 1,1.0
2018-02-25 2,1.0
2018-02-25 3,1.0
2018-02-25 4,1.0
2018-02-25 5,1.0
2018-02-25 6,1.0
2018-02-25 7,1.0
2018-02-25 8,2.0
2018-02-25 9,1.0
2018-02-25 10,2.0
2018-02-25 11,1.0
2018-02-25 12,1.0
2018-02-25 13,2.0
2018-02-25 14,1.0
2018-02-25 15,1.0
2018-02-25 16,2.0
2018-02-25 17,3.0
2018-02-25 18,2.0
2018-02-25 19,2.0
2018-02-25 20,2.0
2018-02-25 21,3.0
2018-02-25 22,2.0
2018-02-25 23,1.0
2018-02-26 0,1.0
2018-02-26 1,1.0
2018-02-26 2,1.0
2018-02-26 3,1.0
2018-02-26 4,1.0
2018-02-26 5,1.0
2018-02-26 6,1.0
2018-02-26 7,2.0
2018-02-26 8,3.0
2018-02-26 9,4.0
2018-02-26 10,6.0
2018-02-26 11,7.0
2018-02-26 12,11.0
2018-02-26 13,12.0
2018-02-26 14,11.0
2018-02-26 15,14.0
2018-02-26 16,9.0
2018-02-26 17,11.0
2018-02-26 18,12.0
2018-02-26 19,7.0
2018-02-26 20,5.0
2018-02-26 21,3.0
2018-02-26 22,4.0
2018-02-26 23,2.0
2018-02-27 0,2.0
2018-02-27 1,3.0
2018-02-27 2,2.0
2018-02-27 3,2.0
2018-02-27 4,1.0
2018-02-27 5,2.0
2018-02-27 6,2.0
2018-02-27 7,2.0
2018-02-27 8,3.0
2018-02-27 9,5.0
2018-02-27 10,6.0
2018-02-27 11,8.0
2018-02-27 12,13.0
2018-02-27 13,13.0
2018-02-27 14,10.0
2018-02-27 15,9.0
2018-02-27 16,9.0
2018-02-27 17,10.0
2018-02-27 18,8.0
2018-02-27 19,6.0
2018-02-27 20,6.0
2018-02-27 21,5.0
2018-02-27 22,3.0
2018-02-27 23,5.0
2018-02-28 0,4.0
2018-02-28 1,4.0
2018-02-28 2,4.0
2018-02-28 3,3.0
2018-02-28 4,3.0
2018-02-28 5,3.0
2018-02-28 6,4.0
2018-02-28 7,3.0
2018-02-28 8,6.0
2018-02-28 9,4.0
2018-02-28 10,6.0
2018-02-28 11,9.0
2018-02-28 12,8.0
2018-02-28 13,11.0
2018-02-28 14,15.0
2018-02-28 15,16.0
2018-02-28 16,14.0
2018-02-28 17,10.0
2018-02-28 18,8.0
2018-02-28 19,5.0
2018-02-28 20,4.0
2018-02-28 21,2.0
2018-02-28 22,4.0
2018-02-28 23,4.0
2018-03-01 0,2.0
2018-03-01 1,2.0
2018-03-01 2,2.0
2018-03-01 3,1.0
2018-03-01 4,1.0
2018-03-01 5,1.0
2018-03-01 6,1.0
2018-03-01 7,1.0
2018-03-01 8,4.0
2018-03-01 9,6.0
2018-03-01 10,10.0
2018-03-01 11,12.0
2018-03-01 12,9.0
2018-03-01 13,13.0
2018-03-01 14,16.0
2018-03-01 15,17.0
2018-03-01 16,16.0
2018-03-01 17,15.0
2018-03-01 18,8.0
2018-03-01 19,6.0
2018-03-01 20,4.0
2018-03-01 21,2.0
2018-03-01 22,3.0
2018-03-01 23,3.0
2018-03-02 0,1.0
2018-03-02 1,2.0
2018-03-02 2,2.0
2018-03-02 3,2.0
2018-03-02 4,1.0
2018-03-02 5,2.0
2018-03-02 6,2.0
2018-03-02 7,4.0
2018-03-02 8,5.0
2018-03-02 9,7.0
2018-03-02 10,8.0
2018-03-02 11,9.0
2018-03-02 12,11.0
2018-03-02 13,12.0
2018-03-02 14,21.0
2018-03-02 15,16.0
2018-03-02 16,14.0
2018-03-02 17,10.0
2018-03-02 18,8.0
2018-03-02 19,5.0
2018-03-02 20,5.0
2018-03-02 21,4.0
2018-03-02 22,3.0
2018-03-02 23,2.0
2018-03-03 0,1.0
2018-03-03 1,3.0
2018-03-03 2,2.0
2018-03-03 3,2.0
2018-03-03 4,2.0
2018-03-03 5,2.0
2018-03-03 6,3.0
2018-03-03 7,2.0
2018-03-03 8,2.0
2018-03-03 9,5.0
2018-03-03 10,5.0
2018-03-03 11,4.0
2018-03-03 12,5.0
2018-03-03 13,7.0
2018-03-03 14,7.0
2018-03-03 15,6.0
2018-03-03 16,7.0
2018-03-03 17,5.0
2018-03-03 18,6.0
2018-03-03 19,1.0
2018-03-03 20,3.0
2018-03-03 21,2.0
2018-03-03 22,2.0
2018-03-03 23,3.0
2018-03-04 0,2.0
2018-03-04 1,1.0
2018-03-04 2,1.0
2018-03-04 3,2.0
2018-03-04 4,1.0
2018-03-04 5,2.0
2018-03-04 6,2.0
2018-03-04 7,2.0
2018-03-04 8,2.0
2018-03-04 9,2.0
2018-03-04 10,3.0
2018-03-04 11,3.0
2018-03-04 12,2.0
2018-03-04 13,3.0
2018-03-04 14,1.0
2018-03-04 15,2.0
2018-03-04 16,2.0
2018-03-04 17,2.0
2018-03-04 18,4.0
2018-03-04 19,4.0
2018-03-04 20,3.0
2018-03-04 21,3.0
2018-03-04 22,3.0
2018-03-04 23,2.0
2018-03-05 0,1.0
2018-03-05 1,2.0
2018-03-05 2,1.0
2018-03-05 3,2.0
2018-03-05 4,1.0
2018-03-05 5,1.0
2018-03-05 6,1.0
2018-03-05 7,2.0
2018-03-05 8,6.0
2018-03-05 9,9.0
2018-03-05 10,9.0
2018-03-05 11,10.0
2018-03-05 12,15.0
2018-03-05 13,14.0
2018-03-05 14,19.0
2018-03-05 15,17.0
2018-03-05 16,24.0
2018-03-05 17,15.0
2018-03-05 18,13.0
2018-03-05 19,5.0
2018-03-05 20,8.0
2018-03-05 21,3.0
2018-03-05 22,3.0
2018-03-05 23,4.0
2018-03-06 0,2.0
2018-03-06 1,2.0
2018-03-06 2,1.0
2018-03-06 3,1.0
2018-03-06 4,1.0
2018-03-06 5,1.0
2018-03-06 6,2.0
2018-03-06 7,2.0
2018-03-06 8,7.0
2018-03-06 9,11.0
2018-03-06 10,16.0
2018-03-06 11,22.0
2018-03-06 12,10.0
2018-03-06 13,14.0
2018-03-06 14,22.0
2018-03-06 15,66.0
2018-03-06 16,73.0
2018-03-06 17,68.0
2018-03-06 18,64.0
2018-03-06 19,21.0
2018-03-06 20,16.0
2018-03-06 21,16.0
2018-03-06 22,12.0
2018-03-06 23,7.0
2018-03-07 0,5.0
2018-03-07 1,2.0
2018-03-07 2,2.0
2018-03-07 3,3.0
2018-03-07 4,3.0
2018-03-07 5,3.0
2018-03-07 6,4.0
2018-03-07 7,18.0
2018-03-07 8,27.0
2018-03-07 9,35.0
2018-03-07 10,35.0
2018-03-07 11,51.0
2018-03-07 12,40.0
2018-03-07 13,49.0
2018-03-07 14,47.0
2018-03-07 15,64.0
2018-03-07 16,69.0
2018-03-07 17,63.0
2018-03-07 18,40.0
2018-03-07 19,23.0
2018-03-07 20,25.0
2018-03-07 21,13.0
2018-03-07 22,9.0
2018-03-07 23,6.0
2018-03-08 0,3.0
2018-03-08 1,2.0
2018-03-08 2,2.0
2018-03-08 3,2.0
2018-03-08 4,2.0
2018-03-08 5,4.0
2018-03-08 6,4.0
2018-03-08 7,8.0
2018-03-08 8,24.0
2018-03-08 9,31.0
2018-03-08 10,33.0
2018-03-08 11,53.0
2018-03-08 12,40.0
2018-03-08 13,54.0
2018-03-08 14,51.0
2018-03-08 15,83.0
2018-03-08 16,68.0
2018-03-08 17,48.0
2018-03-08 18,46.0
2018-03-08 19,29.0
2018-03-08 20,21.0
2018-03-08 21,14.0
2018-03-08 22,9.0
2018-03-08 23,6.0
2018-03-09 0,5.0
2018-03-09 1,4.0
2018-03-09 2,4.0
2018-03-09 3,5.0
2018-03-09 4,5.0
2018-03-09 5,7.0
2018-03-09 6,5.0
2018-03-09 7,15.0
2018-03-09 8,26.0
2018-03-09 9,29.0
2018-03-09 10,33.0
2018-03-09 11,41.0
2018-03-09 12,47.0
2018-03-09 13,49.0
2018-03-09 14,53.0
2018-03-09 15,47.0
2018-03-09 16,57.0
2018-03-09 17,45.0
2018-03-09 18,27.0
2018-03-09 19,21.0
2018-03-09 20,13.0
2018-03-09 21,13.0
2018-03-09 22,5.0
2018-03-09 23,3.0
2018-03-10 0,3.0
2018-03-10 1,2.0
2018-03-10 2,2.0
2018-03-10 3,2.0
2018-03-10 4,2.0
2018-03-10 5,1.0
2018-03-10 6,3.0
2018-03-10 7,5.0
2018-03-10 8,11.0
2018-03-10 9,12.0
2018-03-10 10,14.0
2018-03-10 11,16.0
2018-03-10 12,14.0
2018-03-10 13,20.0
2018-03-10 14,17.0
2018-03-10 15,18.0
2018-03-10 16,20.0
2018-03-10 17,18.0
2018-03-10 18,16.0
2018-03-10 19,8.0
2018-03-10 20,5.0
2018-03-10 21,9.0
2018-03-10 22,11.0
2018-03-10 23,4.0
2018-03-11 0,4.0
2018-03-11 1,2.0
2018-03-11 2,2.0
2018-03-11 3,2.0
2018-03-11 4,2.0
2018-03-11 5,2.0
2018-03-11 6,2.0
2018-03-11 7,4.0
2018-03-11 8,6.0
2018-03-11 9,3.0
2018-03-11 10,6.0
2018-03-11 11,7.0
2018-03-11 12,6.0
2018-03-11 13,6.0
2018-03-11 14,5.0
2018-03-11 15,4.0
2018-03-11 16,7.0
2018-03-11 17,5.0
2018-03-11 18,5.0
2018-03-11 19,5.0
2018-03-11 20,7.0
2018-03-11 21,7.0
2018-03-11 22,5.0
2018-03-11 23,2.0
2018-03-12 0,3.0
2018-03-12 1,3.0
2018-03-12 2,2.0
2018-03-12 3,2.0
2018-03-12 4,2.0
2018-03-12 5,2.0
2018-03-12 6,3.0
2018-03-12 7,7.0
2018-03-12 8,23.0
2018-03-12 9,33.0
2018-03-12 10,34.0
2018-03-12 11,49.0
2018-03-12 12,42.0
2018-03-12 13,61.0
2018-03-12 14,52.0
2018-03-12 15,55.0
2018-03-12 16,51.0
2018-03-12 17,56.0
2018-03-12 18,48.0
2018-03-12 19,23.0
2018-03-12 20,17.0
2018-03-12 21,11.0
2018-03-12 22,9.0
2018-03-12 23,5.0
2018-03-13 0,6.0
2018-03-13 1,4.0
2018-03-13 2,3.0
2018-03-13 3,2.0
2018-03-13 4,3.0
2018-03-13 5,4.0
2018-03-13 6,3.0
2018-03-13 7,13.0
2018-03-13 8,21.0
2018-03-13 9,29.0
2018-03-13 10,44.0
2018-03-13 11,57.0
2018-03-13 12,53.0
2018-03-13 13,69.0
2018-03-13 14,59.0
2018-03-13 15,73.0
2018-03-13 16,63.0
2018-03-13 17,46.0
2018-03-13 18,51.0
2018-03-13 19,26.0
2018-03-13 20,16.0
2018-03-13 21,18.0
2018-03-13 22,7.0
2018-03-13 23,6.0
2018-03-14 0,5.0
2018-03-14 1,3.0
2018-03-14 2,1.0
2018-03-14 3,1.0
2018-03-14 4,2.0
2018-03-14 5,2.0
2018-03-14 6,3.0
2018-03-14 7,8.0
2018-03-14 8,26.0
2018-03-14 9,43.0
2018-03-14 10,51.0
2018-03-14 11,61.0
2018-03-14 12,73.0
2018-03-14 13,80.0
2018-03-14 14,68.0
2018-03-14 15,69.0
2018-03-14 16,53.0
2018-03-14 17,57.0
2018-03-14 18,45.0
2018-03-14 19,27.0
2018-03-14 20,17.0
2018-03-14 21,17.0
2018-03-14 22,5.0
2018-03-14 23,4.0
2018-03-15 0,2.0
2018-03-15 1,2.0
2018-03-15 2,3.0
2018-03-15 3,3.0
2018-03-15 4,5.0
2018-03-15 5,5.0
2018-03-15 6,6.0
2018-03-15 7,11.0
2018-03-15 8,25.0
2018-03-15 9,36.0
2018-03-15 10,48.0
2018-03-15 11,63.0
2018-03-15 12,55.0
2018-03-15 13,77.0
2018-03-15 14,76.0
2018-03-15 15,82.0
2018-03-15 16,62.0
2018-03-15 17,55.0
2018-03-15 18,46.0
2018-03-15 19,26.0
2018-03-15 20,19.0
2018-03-15 21,11.0
2018-03-15 22,5.0
2018-03-15 23,4.0
2018-03-16 0,6.0
2018-03-16 1,5.0
2018-03-16 2,4.0
2018-03-16 3,3.0
2018-03-16 4,4.0
2018-03-16 5,3.0
2018-03-16 6,3.0
2018-03-16 7,8.0
2018-03-16 8,20.0
2018-03-16 9,30.0
2018-03-16 10,36.0
2018-03-16 11,46.0
2018-03-16 12,40.0
2018-03-16 13,59.0
2018-03-16 14,46.0
2018-03-16 15,54.0
2018-03-16 16,64.0
2018-03-16 17,53.0
2018-03-16 18,36.0
2018-03-16 19,17.0
2018-03-16 20,13.0
2018-03-16 21,10.0
2018-03-16 22,6.0
2018-03-16 23,5.0
2018-03-17 0,4.0
2018-03-17 1,3.0
2018-03-17 2,2.0
2018-03-17 3,3.0
2018-03-17 4,2.0
2018-03-17 5,4.0
2018-03-17 6,5.0
2018-03-17 7,6.0
2018-03-17 8,13.0
2018-03-17 9,11.0
2018-03-17 10,15.0
2018-03-17 11,17.0
2018-03-17 12,13.0
2018-03-17 13,13.0
2018-03-17 14,18.0
2018-03-17 15,20.0
2018-03-17 16,21.0
2018-03-17 17,24.0
2018-03-17 18,13.0
2018-03-17 19,9.0
2018-03-17 20,8.0
2018-03-17 21,6.0
2018-03-17 22,5.0
2018-03-17 23,3.0
2018-03-18 0,2.0
2018-03-18 1,3.0
2018-03-18 2,2.0
2018-03-18 3,1.0
2018-03-18 4,1.0
2018-03-18 5,1.0
2018-03-18 6,1.0
2018-03-18 7,5.0
2018-03-18 8,4.0
2018-03-18 9,4.0
2018-03-18 10,4.0
2018-03-18 11,5.0
2018-03-18 12,4.0
2018-03-18 13,6.0
2018-03-18 14,5.0
2018-03-18 15,4.0
2018-03-18 16,7.0
2018-03-18 17,5.0
2018-03-18 18,5.0
2018-03-18 19,6.0
2018-03-18 20,4.0
2018-03-18 21,10.0
2018-03-18 22,4.0
2018-03-18 23,4.0
2018-03-19 0,3.0
2018-03-19 1,2.0
2018-03-19 2,2.0
2018-03-19 3,2.0
2018-03-19 4,2.0
2018-03-19 5,3.0
2018-03-19 6,5.0
2018-03-19 7,9.0
2018-03-19 8,16.0
2018-03-19 9,35.0
2018-03-19 10,31.0
2018-03-19 11,47.0
2018-03-19 12,48.0
2018-03-19 13,54.0
2018-03-19 14,63.0
2018-03-19 15,73.0
2018-03-19 16,77.0
2018-03-19 17,49.0
2018-03-19 18,36.0
2018-03-19 19,22.0
2018-03-19 20,16.0
2018-03-19 21,17.0
2018-03-19 22,12.0
2018-03-19 23,10.0
2018-03-20 0,7.0
2018-03-20 1,6.0
2018-03-20 2,5.0
2018-03-20 3,5.0
2018-03-20 4,5.0
2018-03-20 5,5.0
2018-03-20 6,7.0
2018-03-20 7,15.0
2018-03-20 8,23.0
2018-03-20 9,29.0
2018-03-20 10,33.0
2018-03-20 11,44.0
2018-03-20 12,42.0
2018-03-20 13,70.0
2018-03-20 14,71.0
2018-03-20 15,62.0
2018-03-20 16,48.0
2018-03-20 17,42.0
2018-03-20 18,32.0
2018-03-20 19,23.0
2018-03-20 20,23.0
2018-03-20 21,18.0
2018-03-20 22,13.0
2018-03-20 23,9.0
2018-03-21 0,7.0
2018-03-21 1,7.0
2018-03-21 2,8.0
2018-03-21 3,6.0
2018-03-21 4,6.0
2018-03-21 5,7.0
2018-03-21 6,6.0
2018-03-21 7,19.0
2018-03-21 8,27.0
2018-03-21 9,40.0
2018-03-21 10,55.0
2018-03-21 11,58.0
2018-03-21 12,72.0
2018-03-21 13,65.0
2018-03-21 14,72.0
2018-03-21 15,87.0
2018-03-21 16,67.0
2018-03-21 17,49.0
2018-03-21 18,48.0
2018-03-21 19,37.0
2018-03-21 20,19.0
2018-03-21 21,17.0
2018-03-21 22,7.0
2018-03-21 23,8.0
2018-03-22 0,5.0
2018-03-22 1,3.0
2018-03-22 2,3.0
2018-03-22 3,5.0
2018-03-22 4,5.0
2018-03-22 5,5.0
2018-03-22 6,5.0
2018-03-22 7,15.0
2018-03-22 8,23.0
2018-03-22 9,31.0
2018-03-22 10,41.0
2018-03-22 11,50.0
2018-03-22 12,52.0
2018-03-22 13,54.0
2018-03-22 14,48.0
2018-03-22 15,74.0
2018-03-22 16,59.0
2018-03-22 17,51.0
2018-03-22 18,36.0
2018-03-22 19,28.0
2018-03-22 20,15.0
2018-03-22 21,16.0
2018-03-22 22,13.0
2018-03-22 23,12.0
2018-03-23 0,10.0
2018-03-23 1,7.0
2018-03-23 2,5.0
2018-03-23 3,6.0
2018-03-23 4,5.0
2018-03-23 5,6.0
2018-03-23 6,7.0
2018-03-23 7,14.0
2018-03-23 8,26.0
2018-03-23 9,31.0
2018-03-23 10,38.0
2018-03-23 11,45.0
2018-03-23 12,38.0
2018-03-23 13,45.0
2018-03-23 14,50.0
2018-03-23 15,57.0
2018-03-23 16,63.0
2018-03-23 17,56.0
2018-03-23 18,33.0
2018-03-23 19,15.0
2018-03-23 20,15.0
2018-03-23 21,16.0
2018-03-23 22,8.0
2018-03-23 23,7.0
2018-03-24 0,6.0
2018-03-24 1,6.0
2018-03-24 2,7.0
2018-03-24 3,6.0
2018-03-24 4,6.0
2018-03-24 5,7.0
2018-03-24 6,8.0
2018-03-24 7,9.0
2018-03-24 8,13.0
2018-03-24 9,16.0
2018-03-24 10,23.0
2018-03-24 11,27.0
2018-03-24 12,27.0
2018-03-24 13,27.0
2018-03-24 14,20.0
2018-03-24 15,24.0
2018-03-24 16,23.0
2018-03-24 17,21.0
2018-03-24 18,16.0
2018-03-24 19,12.0
2018-03-24 20,17.0
2018-03-24 21,7.0
2018-03-24 22,6.0
2018-03-24 23,6.0
2018-03-25 0,4.0
2018-03-25 1,3.0
2018-03-25 2,3.0
2018-03-25 3,4.0
2018-03-25 4,3.0
2018-03-25 5,4.0
2018-03-25 6,4.0
2018-03-25 7,8.0
2018-03-25 8,24.0
2018-03-25 9,10.0
2018-03-25 10,14.0
2018-03-25 11,12.0
2018-03-25 12,7.0
2018-03-25 13,12.0
2018-03-25 14,10.0
2018-03-25 15,9.0
2018-03-25 16,11.0
2018-03-25 17,9.0
2018-03-25 18,10.0
2018-03-25 19,12.0
2018-03-25 20,7.0
2018-03-25 21,6.0
2018-03-25 22,5.0
2018-03-25 23,8.0
2018-03-26 0,3.0
2018-03-26 1,2.0
2018-03-26 2,4.0
2018-03-26 3,3.0
2018-03-26 4,2.0
2018-03-26 5,2.0
2018-03-26 6,4.0
2018-03-26 7,11.0
2018-03-26 8,25.0
2018-03-26 9,37.0
2018-03-26 10,38.0
2018-03-26 11,56.0
2018-03-26 12,45.0
2018-03-26 13,50.0
2018-03-26 14,74.0
2018-03-26 15,70.0
2018-03-26 16,79.0
2018-03-26 17,65.0
2018-03-26 18,57.0
2018-03-26 19,44.0
2018-03-26 20,26.0
2018-03-26 21,17.0
2018-03-26 22,10.0
2018-03-26 23,4.0
2018-03-27 0,5.0
2018-03-27 1,4.0
2018-03-27 2,4.0
2018-03-27 3,5.0
2018-03-27 4,4.0
2018-03-27 5,3.0
2018-03-27 6,4.0
2018-03-27 7,10.0
2018-03-27 8,21.0
2018-03-27 9,35.0
2018-03-27 10,43.0
2018-03-27 11,56.0
2018-03-27 12,56.0
2018-03-27 13,76.0
2018-03-27 14,81.0
2018-03-27 15,84.0
2018-03-27 16,75.0
2018-03-27 17,46.0
2018-03-27 18,49.0
2018-03-27 19,32.0
2018-03-27 20,19.0
2018-03-27 21,11.0
2018-03-27 22,9.0
2018-03-27 23,5.0
2018-03-28 0,5.0
2018-03-28 1,4.0
2018-03-28 2,3.0
2018-03-28 3,4.0
2018-03-28 4,4.0
2018-03-28 5,3.0
2018-03-28 6,3.0
2018-03-28 7,11.0
2018-03-28 8,27.0
2018-03-28 9,57.0
2018-03-28 10,71.0
2018-03-28 11,70.0
2018-03-28 12,71.0
2018-03-28 13,84.0
2018-03-28 14,80.0
2018-03-28 15,96.0
2018-03-28 16,90.0
2018-03-28 17,66.0
2018-03-28 18,50.0
2018-03-28 19,37.0
2018-03-28 20,29.0
2018-03-28 21,26.0
2018-03-28 22,10.0
2018-03-28 23,8.0
2018-03-29 0,5.0
2018-03-29 1,4.0
2018-03-29 2,4.0
2018-03-29 3,4.0
2018-03-29 4,6.0
2018-03-29 5,6.0
2018-03-29 6,5.0
2018-03-29 7,15.0
2018-03-29 8,32.0
2018-03-29 9,38.0
2018-03-29 10,52.0
2018-03-29 11,62.0
2018-03-29 12,63.0
2018-03-29 13,75.0
2018-03-29 14,57.0
2018-03-29 15,67.0
2018-03-29 16,71.0
2018-03-29 17,58.0
2018-03-29 18,55.0
2018-03-29 19,31.0
2018-03-29 20,23.0
2018-03-29 21,18.0
2018-03-29 22,9.0
2018-03-29 23,4.0
2018-03-30 0,3.0
2018-03-30 1,3.0
2018-03-30 2,2.0
2018-03-30 3,2.0
2018-03-30 4,1.0
2018-03-30 5,3.0
2018-03-30 6,3.0
2018-03-30 7,4.0
2018-03-30 8,7.0
2018-03-30 9,10.0
2018-03-30 10,12.0
2018-03-30 11,12.0
2018-03-30 12,15.0
2018-03-30 13,16.0
2018-03-30 14,15.0
2018-03-30 15,15.0
2018-03-30 16,17.0
2018-03-30 17,14.0
2018-03-30 18,14.0
2018-03-30 19,8.0
2018-03-30 20,9.0
2018-03-30 21,8.0
2018-03-30 22,7.0
2018-03-30 23,3.0
2018-03-31 0,3.0
2018-03-31 1,3.0
2018-03-31 2,2.0
2018-03-31 3,4.0
2018-03-31 4,3.0
2018-03-31 5,2.0
2018-03-31 6,3.0
2018-03-31 7,7.0
2018-03-31 8,6.0
2018-03-31 9,13.0
2018-03-31 10,22.0
2018-03-31 11,28.0
2018-03-31 12,34.0
2018-03-31 13,35.0
2018-03-31 14,32.0
2018-03-31 15,32.0
2018-03-31 16,28.0
2018-03-31 17,28.0
2018-03-31 18,22.0
2018-03-31 19,15.0
2018-03-31 20,3.0
2018-03-31 21,7.0
2018-03-31 22,8.0
2018-03-31 23,5.0
2018-04-01 0,4.0
2018-04-01 1,4.0
2018-04-01 2,5.0
2018-04-01 3,4.0
2018-04-01 4,3.0
2018-04-01 5,3.0
2018-04-01 6,5.0
2018-04-01 7,6.0
2018-04-01 8,6.0
2018-04-01 9,12.0
2018-04-01 10,11.0
2018-04-01 11,10.0
2018-04-01 12,14.0
2018-04-01 13,9.0
2018-04-01 14,8.0
2018-04-01 15,9.0
2018-04-01 16,10.0
2018-04-01 17,10.0
2018-04-01 18,7.0
2018-04-01 19,6.0
2018-04-01 20,8.0
2018-04-01 21,5.0
2018-04-01 22,10.0
2018-04-01 23,5.0
2018-04-02 0,3.0
2018-04-02 1,2.0
2018-04-02 2,3.0
2018-04-02 3,1.0
2018-04-02 4,1.0
2018-04-02 5,2.0
2018-04-02 6,3.0
2018-04-02 7,13.0
2018-04-02 8,31.0
2018-04-02 9,56.0
2018-04-02 10,53.0
2018-04-02 11,54.0
2018-04-02 12,49.0
2018-04-02 13,72.0
2018-04-02 14,85.0
2018-04-02 15,96.0
2018-04-02 16,77.0
2018-04-02 17,69.0
2018-04-02 18,70.0
2018-04-02 19,51.0
2018-04-02 20,41.0
2018-04-02 21,15.0
2018-04-02 22,9.0
2018-04-02 23,8.0
2018-04-03 0,6.0
2018-04-03 1,4.0
2018-04-03 2,4.0
2018-04-03 3,4.0
2018-04-03 4,4.0
2018-04-03 5,5.0
2018-04-03 6,4.0
2018-04-03 7,15.0
2018-04-03 8,38.0
2018-04-03 9,58.0
2018-04-03 10,57.0
2018-04-03 11,67.0
2018-04-03 12,67.0
2018-04-03 13,79.0
2018-04-03 14,82.0
2018-04-03 15,83.0
2018-04-03 16,73.0
2018-04-03 17,63.0
2018-04-03 18,56.0
2018-04-03 19,45.0
2018-04-03 20,32.0
2018-04-03 21,24.0
2018-04-03 22,10.0
2018-04-03 23,6.0
2018-04-04 0,6.0
2018-04-04 1,5.0
2018-04-04 2,2.0
2018-04-04 3,3.0
2018-04-04 4,2.0
2018-04-04 5,3.0
2018-04-04 6,7.0
2018-04-04 7,13.0
2018-04-04 8,33.0
2018-04-04 9,55.0
2018-04-04 10,76.0
2018-04-04 11,66.0
2018-04-04 12,70.0
2018-04-04 13,59.0
2018-04-04 14,73.0
2018-04-04 15,79.0
2018-04-04 16,80.0
2018-04-04 17,60.0
2018-04-04 18,43.0
2018-04-04 19,43.0
2018-04-04 20,31.0
2018-04-04 21,21.0
2018-04-04 22,17.0
2018-04-04 23,5.0
2018-04-05 0,3.0
2018-04-05 1,4.0
2018-04-05 2,3.0
2018-04-05 3,6.0
2018-04-05 4,10.0
2018-04-05 5,5.0
2018-04-05 6,5.0
2018-04-05 7,19.0
2018-04-05 8,26.0
2018-04-05 9,43.0
2018-04-05 10,47.0
2018-04-05 11,56.0
2018-04-05 12,60.0
2018-04-05 13,73.0
2018-04-05 14,57.0
2018-04-05 15,67.0
2018-04-05 16,55.0
2018-04-05 17,51.0
2018-04-05 18,52.0
2018-04-05 19,25.0
2018-04-05 20,22.0
2018-04-05 21,16.0
2018-04-05 22,15.0
2018-04-05 23,9.0
2018-04-06 0,4.0
2018-04-06 1,4.0
2018-04-06 2,6.0
2018-04-06 3,9.0
2018-04-06 4,7.0
2018-04-06 5,7.0
2018-04-06 6,9.0
2018-04-06 7,24.0
2018-04-06 8,37.0
2018-04-06 9,55.0
2018-04-06 10,59.0
2018-04-06 11,68.0
2018-04-06 12,60.0
2018-04-06 13,61.0
2018-04-06 14,67.0
2018-04-06 15,67.0
2018-04-06 16,68.0
2018-04-06 17,49.0
2018-04-06 18,41.0
2018-04-06 19,32.0
2018-04-06 20,27.0
2018-04-06 21,17.0
2018-04-06 22,11.0
2018-04-06 23,8.0
2018-04-07 0,6.0
2018-04-07 1,5.0
2018-04-07 2,5.0
2018-04-07 3,2.0
2018-04-07 4,4.0
2018-04-07 5,3.0
2018-04-07 6,6.0
2018-04-07 7,9.0
2018-04-07 8,18.0
2018-04-07 9,20.0
2018-04-07 10,25.0
2018-04-07 11,24.0
2018-04-07 12,25.0
2018-04-07 13,24.0
2018-04-07 14,34.0
