date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
23/5/18,2,2,2,1,1,2,2,7,11,19,29,35,27,26,27,23,25,25,20,13,10,7,6,5
24/5/18,3,2,1,1,1,1,4,4,22,22,28,32,25,29,25,35,31,24,16,14,8,8,9,4
25/5/18,2,1,2,2,1,2,4,9,19,19,22,31,28,27,36,28,24,21,24,19,9,6,6,4
26/5/18,2,2,1,1,1,1,1,3,4,7,9,8,8,9,10,10,9,8,6,5,4,3,6,4
27/5/18,2,1,1,1,1,1,1,1,3,3,6,4,3,3,4,5,4,4,3,5,3,2,5,3
28/5/18,1,2,2,1,1,1,1,8,13,15,21,22,16,19,20,24,25,20,15,13,9,7,4,4
29/5/18,2,1,1,1,1,1,1,1,4,3,4,18,18,100,23,24,22,20,17,17,4,1,3,2
30/5/18,1,1,1,1,1,1,1,3,14,15,18,21,20,23,25,27,27,24,16,13,10,6,10,2
31/5/18,1,1,1,1,1,1,2,5,18,16,19,21,21,20,18,17,19,22,13,10,9,12,9,3
1/6/18,2,1,1,1,1,3,3,3,9,16,19,23,26,18,22,30,28,18,12,8,7,9,14,6
2/6/18,3,1,1,1,1,1,1,4,4,7,6,8,10,9,10,10,7,7,7,3,4,6,4,3
3/6/18,1,1,1,1,1,1,1,1,3,4,5,2,3,3,3,4,3,3,3,4,4,4,3,2
4/6/18,1,1,1,1,1,1,1,9,12,23,27,25,24,31,29,25,27,50,16,16,11,12,10,4
5/6/18,2,1,1,1,1,2,2,11,22,31,34,32,34,30,33,33,22,22,13,16,11,9,7,5
6/6/18,5,1,1,1,1,1,2,7,14,22,25,27,29,25,23,24,23,25,18,10,9,9,7,7
7/6/18,3,3,2,3,2,2,4,9,17,22,24,26,24,26,27,29,26,20,27,19,12,12,6,5
8/6/18,3,2,2,2,2,3,3,7,18,20,21,19,22,22,24,23,19,19,18,6,4,4,5,4
9/6/18,2,2,1,1,1,1,1,3,5,5,6,16,18,15,13,14,19,12,3,3,4,4,3,3
10/6/18,3,2,3,1,1,1,3,2,5,4,6,3,4,6,4,4,6,3,3,6,6,3,3,4
11/6/18,2,2,1,1,1,1,1,4,15,20,27,24,20,27,26,25,23,24,24,12,9,6,6,5
12/6/18,1,1,1,1,1,1,1,3,12,17,24,28,23,23,31,28,22,20,14,14,10,8,5,5
13/6/18,2,2,1,2,1,1,2,5,18,24,26,29,20,25,26,24,19,19,17,12,9,8,7,2
14/6/18,2,1,1,1,1,2,2,5,11,35,20,21,26,31,32,28,30,28,27,17,6,7,6,3
15/6/18,2,2,1,1,1,1,1,1,5,6,14,25,28,24,17,18,19,15,12,26,15,3,3,2
16/6/18,2,1,2,2,2,1,1,2,4,5,5,5,6,10,8,8,9,7,6,4,3,4,6,3
17/6/18,2,1,1,1,1,1,1,1,2,4,4,2,3,5,6,6,5,8,2,4,3,3,3,4
18/6/18,1,2,1,1,1,2,2,6,19,17,23,28,26,24,25,24,22,23,20,7,6,6,9,3
19/6/18,1,2,1,1,1,2,1,4,14,16,22,31,25,26,30,29,27,25,20,14,12,14,10,2
20/6/18,2,1,1,1,1,1,2,5,14,18,31,29,25,32,32,31,32,27,20,13,10,9,13,4
21/6/18,1,2,1,1,1,1,1,7,16,21,21,27,25,23,30,25,23,19,24,22,20,14,11,6
22/6/18,1,1,2,2,1,2,4,8,14,22,30,24,25,26,29,27,29,21,16,8,7,6,7,3
23/6/18,1,2,2,1,1,1,2,3,9,5,9,9,10,12,13,16,15,11,12,8,6,4,4,3
24/6/18,1,1,2,1,1,1,2,2,2,3,4,3,2,8,7,6,6,4,4,4,2,1,6,2
25/6/18,1,1,1,1,1,1,1,5,14,25,28,34,33,41,45,41,40,35,23,18,12,12,9,2
26/6/18,1,1,1,1,1,1,1,6,16,25,23,29,32,25,31,36,28,23,18,20,9,15,15,8
27/6/18,3,2,2,2,2,2,2,10,14,21,26,51,36,29,29,27,31,61,74,19,11,7,4,4
28/6/18,2,1,1,1,1,1,2,7,15,20,23,27,29,30,30,35,28,25,23,15,12,9,10,1
29/6/18,1,1,1,1,1,1,2,8,13,22,25,29,27,32,31,28,28,26,18,10,12,9,9,1
30/6/18,1,2,2,1,1,1,1,2,4,5,7,8,8,11,13,14,12,14,9,10,5,4,9,1
1/7/18,2,1,1,1,1,2,2,2,2,4,5,5,5,8,5,9,5,6,3,3,4,3,2,4
2/7/18,2,2,1,1,1,1,1,8,15,23,30,30,24,28,37,39,32,34,22,18,11,7,6,5
3/7/18,2,1,1,1,2,2,2,8,15,30,32,34,35,31,34,36,37,31,25,14,14,9,7,3
4/7/18,1,1,1,1,1,2,2,5,17,21,25,31,39,31,32,31,29,21,25,13,13,9,11,4
5/7/18,2,6,1,1,1,2,2,5,19,25,22,29,27,29,27,25,26,21,20,17,12,12,10,7
6/7/18,1,1,4,4,1,1,2,4,16,31,33,52,38,34,34,32,30,28,19,20,9,9,5,2
7/7/18,1,1,1,1,1,1,3,3,6,8,8,12,13,20,15,13,14,17,11,12,9,9,8,6
8/7/18,1,4,3,2,2,2,1,1,4,1,3,3,3,7,5,7,8,6,9,8,10,14,15,12
9/7/18,2,1,1,1,1,1,1,9,13,24,30,29,28,26,27,27,24,21,22,23,13,8,9,3
10/7/18,2,2,2,1,1,1,3,10,19,21,28,25,28,34,26,22,25,28,20,15,15,14,10,2
11/7/18,1,1,1,1,1,1,1,6,15,19,17,29,32,38,28,29,39,30,29,22,16,14,7,1
12/7/18,1,1,1,1,1,1,2,5,15,21,56,27,20,28,36,30,24,27,22,19,16,12,8,5
13/7/18,4,2,2,1,2,2,3,8,14,20,23,28,31,29,28,24,23,25,17,18,12,12,12,6
14/7/18,2,4,1,1,1,3,3,5,8,8,15,18,13,12,20,21,20,15,15,5,6,7,7,8
15/7/18,1,2,2,2,2,1,2,1,4,4,5,7,6,5,6,4,7,4,3,4,4,2,2,2
16/7/18,1,1,1,1,1,2,2,6,13,19,30,31,28,31,28,31,28,22,19,14,16,10,6,4
17/7/18,1,1,1,1,4,4,4,10,24,24,24,32,34,39,29,32,28,28,34,23,23,13,7,5
18/7/18,3,2,1,2,2,2,3,6,19,28,25,32,34,33,30,31,30,27,24,20,13,12,9,3
19/7/18,1,1,1,1,1,2,2,6,21,25,34,29,39,29,32,29,26,24,27,18,12,15,12,5
20/7/18,6,3,1,2,1,1,3,5,20,23,29,32,31,33,52,31,33,34,25,19,15,10,16,5
21/7/18,4,2,2,1,1,3,2,4,7,12,19,20,23,17,24,17,28,15,12,9,10,9,10,3
22/7/18,4,2,2,1,1,2,2,3,4,6,9,8,10,10,11,9,11,8,4,4,6,3,4,3
23/7/18,5,2,1,2,2,3,2,13,20,29,30,37,48,34,41,39,29,28,30,20,17,13,8,8
24/7/18,4,3,4,3,2,3,4,10,20,28,32,31,36,31,30,37,32,36,25,22,22,23,12,7
25/7/18,5,4,4,4,3,4,8,8,23,26,32,31,26,30,34,35,35,32,30,19,17,10,12,9
26/7/18,4,4,3,2,4,3,5,10,21,30,33,31,35,37,39,40,32,38,31,24,17,15,14,7
27/7/18,6,5,6,5,4,5,6,38,101,98,105,33,32,32,33,35,27,29,17,13,20,12,7,5
28/7/18,4,4,3,3,2,2,2,4,6,10,11,15,17,16,20,19,18,16,8,11,9,6,6,6
29/7/18,3,2,2,1,2,1,2,2,6,11,8,10,8,8,8,7,8,10,8,10,8,6,3,5
30/7/18,2,2,1,2,2,2,4,6,15,23,23,29,24,24,35,39,40,33,24,19,21,18,22,4
31/7/18,3,2,3,2,3,2,4,11,22,25,26,26,30,27,32,32,41,47,42,23,19,20,25,18
1/8/18,2,2,2,2,1,1,4,4,30,23,27,34,30,34,36,39,29,29,24,24,14,14,14,6
2/8/18,5,3,2,3,2,3,7,14,27,26,35,32,33,32,32,33,36,25,26,13,11,12,14,5
3/8/18,3,1,1,1,1,1,3,4,20,19,30,36,26,26,27,59,38,27,21,17,13,12,14,4
4/8/18,2,1,2,1,3,3,2,2,10,9,17,20,31,18,25,23,21,19,8,11,10,7,8,6
5/8/18,3,3,1,1,1,1,2,5,5,6,9,12,9,13,9,13,13,15,10,10,10,9,7,5
6/8/18,5,1,3,1,1,3,3,11,23,35,35,35,66,39,31,29,29,31,29,23,20,14,9,7
7/8/18,2,2,1,1,1,1,2,6,22,34,41,36,32,41,43,37,37,40,23,21,17,12,7,5
8/8/18,4,3,7,1,2,2,3,9,22,45,83,100,31,29,43,48,40,39,33,29,23,14,12,7
9/8/18,1,2,1,1,1,1,1,1,7,8,8,16,25,25,21,24,23,21,20,10,9,6,4,5
10/8/18,2,1,1,1,1,1,3,8,17,24,29,30,33,37,32,31,35,35,25,26,15,10,12,6
11/8/18,4,2,5,4,3,4,3,6,8,13,11,14,18,18,20,21,16,14,13,14,12,8,8,6
12/8/18,3,2,1,1,1,3,2,5,7,7,8,11,10,12,12,11,12,12,11,13,10,9,7,8
13/8/18,4,4,2,2,3,1,2,8,32,64,67,73,70,90,78,108,96,90,36,24,24,23,20,6
14/8/18,4,4,3,2,2,3,5,21,42,62,68,92,115,103,85,90,81,55,58,34,29,29,18,8
15/8/18,7,6,4,4,5,3,5,16,37,59,61,57,61,86,73,80,71,60,43,26,25,14,16,6
16/8/18,4,7,4,4,4,4,5,10,65,101,103,101,83,95,80,77,48,59,43,42,26,27,15,10
17/8/18,5,4,2,2,3,3,6,20,49,92,98,110,44,58,57,73,73,64,34,28,21,15,8,6
18/8/18,2,3,2,2,3,2,2,3,10,9,14,12,22,40,54,43,28,24,18,10,8,8,10,5
19/8/18,4,4,3,3,1,1,1,1,4,8,11,11,15,11,16,12,11,6,7,8,9,7,8,5
20/8/18,4,3,3,3,1,1,2,9,33,66,70,75,79,94,90,124,88,95,54,31,26,28,17,10
21/8/18,5,4,3,4,3,3,5,14,43,84,85,114,94,121,111,99,84,69,42,28,27,26,15,6
22/8/18,5,4,3,4,3,3,2,4,6,6,12,13,13,11,13,15,17,15,14,13,11,7,8,6
23/8/18,4,4,3,3,2,2,2,8,67,101,121,120,82,92,83,74,50,45,38,30,28,22,16,7
24/8/18,3,4,3,3,3,4,3,16,73,112,84,99,67,78,62,77,64,60,42,31,18,24,10,6
25/8/18,2,1,1,2,3,3,3,5,16,22,22,26,24,20,21,33,26,24,19,17,22,20,16,17
26/8/18,13,12,4,2,1,2,2,3,6,5,11,21,12,13,10,10,8,11,10,9,9,8,7,6
27/8/18,3,2,2,1,3,2,2,18,44,63,63,94,85,100,106,92,60,40,51,33,27,31,15,4
28/8/18,2,3,2,1,2,2,3,15,55,75,73,121,105,143,127,124,112,101,51,31,31,30,17,8
29/8/18,8,4,4,3,5,3,6,27,85,91,81,94,90,117,103,121,84,84,63,39,31,22,16,9
30/8/18,4,3,6,2,3,2,6,26,76,89,79,101,101,103,92,78,53,83,54,38,30,28,8,6
