date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
20/3/18,7,6,5,5,5,5,7,15,23,29,33,44,42,70,71,62,48,42,32,23,23,18,13,9
21/3/18,7,7,8,6,6,7,6,19,27,40,55,58,72,65,72,87,67,49,48,37,19,17,7,8
22/3/18,5,3,3,5,5,5,5,15,23,31,41,50,52,54,48,74,59,51,36,28,15,16,13,12
23/3/18,10,7,5,6,5,6,7,14,26,31,38,45,38,45,50,57,63,56,33,15,15,16,8,7
24/3/18,6,6,7,6,6,7,8,9,13,16,23,27,27,27,20,24,23,21,16,12,17,7,6,6
25/3/18,4,3,3,4,3,4,4,8,24,10,14,12,7,12,10,9,11,9,10,12,7,6,5,8
26/3/18,3,2,4,3,2,2,4,11,25,37,38,56,45,50,74,70,79,65,57,44,26,17,10,4
27/3/18,5,4,4,5,4,3,4,10,21,35,43,56,56,76,81,84,75,46,49,32,19,11,9,5
28/3/18,5,4,3,4,4,3,3,11,27,57,71,70,71,84,80,96,90,66,50,37,29,26,10,8
29/3/18,5,4,4,4,6,6,5,15,32,38,52,62,63,75,57,67,71,58,55,31,23,18,9,4
30/3/18,3,3,2,2,1,3,3,4,7,10,12,12,15,16,15,15,17,14,14,8,9,8,7,3
31/3/18,3,3,2,4,3,2,3,7,6,13,22,28,34,35,32,32,28,28,22,15,3,7,8,5
1/4/18,4,4,5,4,3,3,5,6,6,12,11,10,14,9,8,9,10,10,7,6,8,5,10,5
2/4/18,3,2,3,1,1,2,3,13,31,56,53,54,49,72,85,96,77,69,70,51,41,15,9,8
3/4/18,6,4,4,4,4,5,4,15,38,58,57,67,67,79,82,83,73,63,56,45,32,24,10,6
4/4/18,6,5,2,3,2,3,7,13,33,55,76,66,70,59,73,79,80,60,43,43,31,21,17,5
5/4/18,3,4,3,6,10,5,5,19,26,43,47,56,60,73,57,67,55,51,52,25,22,16,15,9
6/4/18,4,4,6,9,7,7,9,24,37,55,59,68,60,61,67,67,68,49,41,32,27,17,11,8
7/4/18,6,5,5,2,4,3,6,9,18,20,25,24,25,24,34,33,30,26,22,12,12,9,8,6
8/4/18,5,4,5,5,5,5,5,8,9,8,10,10,11,12,10,14,15,10,10,8,8,8,12,6
9/4/18,5,4,4,4,6,5,6,14,29,52,72,79,58,54,63,82,67,60,54,50,27,16,19,9
10/4/18,7,6,6,6,6,6,6,17,33,49,58,69,51,89,76,73,57,54,49,35,27,28,10,9
11/4/18,6,4,4,4,5,5,7,17,29,56,77,64,72,64,67,90,70,48,54,37,27,16,12,7
12/4/18,6,7,6,4,5,6,5,17,34,49,59,61,75,76,79,77,60,57,44,30,17,17,20,15
13/4/18,12,7,6,6,6,6,8,14,35,48,50,46,46,57,54,68,61,46,43,28,24,22,10,7
14/4/18,6,6,5,5,5,6,6,9,11,17,20,27,19,22,29,30,31,34,19,14,9,8,8,8
15/4/18,8,4,4,4,4,4,4,4,7,8,9,11,8,8,10,12,12,14,10,11,7,9,6,6
16/4/18,6,5,4,4,3,3,7,14,30,49,64,74,59,80,84,84,81,56,71,41,26,16,12,6
17/4/18,5,5,6,5,4,4,5,14,32,43,50,65,59,76,78,69,59,55,46,29,27,26,20,14
18/4/18,12,5,3,4,4,5,4,11,38,54,61,65,84,74,81,93,90,70,55,36,28,21,17,8
19/4/18,6,7,5,5,5,4,8,11,23,34,47,68,73,88,68,71,62,64,48,33,20,22,16,10
20/4/18,6,4,7,5,5,5,5,17,28,42,44,53,47,58,73,76,71,70,46,27,24,23,18,8
21/4/18,6,4,5,5,4,5,6,7,13,18,20,23,21,16,29,28,26,28,13,13,11,9,7,7
22/4/18,5,6,5,5,5,5,4,6,8,9,9,9,10,10,9,13,11,9,9,8,6,6,8,7
23/4/18,6,3,4,5,5,5,5,13,24,36,50,51,59,46,52,59,64,48,45,25,25,19,11,11
24/4/18,8,6,5,5,4,7,6,15,26,41,47,54,48,50,57,57,53,55,46,26,39,16,16,11
25/4/18,10,6,6,5,7,7,7,10,27,34,46,51,56,52,65,55,35,48,43,29,31,17,18,10
26/4/18,10,5,5,4,5,6,6,14,26,42,50,56,44,62,88,83,74,70,48,23,18,17,11,10
27/4/18,7,5,5,6,5,2,3,13,29,42,48,51,49,48,61,57,56,46,33,28,30,13,11,9
28/4/18,8,4,5,6,5,6,6,10,11,11,15,26,28,28,28,36,27,25,18,9,8,9,8,7
29/4/18,8,5,7,3,3,4,3,5,9,8,11,9,7,8,9,10,10,10,11,8,7,8,10,7
30/4/18,5,5,4,3,3,3,5,9,23,31,45,46,53,51,95,179,160,45,41,22,16,19,13,6
1/5/18,4,5,2,4,4,3,5,7,8,22,11,11,17,20,20,22,22,18,18,16,18,8,10,6
2/5/18,4,4,3,3,3,3,5,9,23,37,47,50,57,44,45,48,51,46,47,28,21,12,14,7
3/5/18,5,4,5,3,4,5,4,16,28,35,34,45,40,51,49,72,55,49,32,28,14,16,15,9
4/5/18,7,4,4,3,3,3,5,15,20,35,50,46,37,36,44,47,49,48,37,19,11,11,5,6
5/5/18,5,4,4,4,4,4,6,8,12,13,16,23,26,19,19,23,19,18,14,9,10,9,9,7
6/5/18,7,7,4,4,2,4,4,6,6,7,9,8,11,12,11,15,9,10,15,7,7,8,8,10
7/5/18,6,5,3,2,4,4,6,11,24,32,33,49,43,45,56,60,58,56,41,32,23,16,12,8
8/5/18,6,6,4,5,6,5,6,16,33,45,47,38,43,45,42,51,55,47,31,23,17,11,9,7
9/5/18,4,4,4,4,3,4,4,13,26,39,43,55,49,49,51,45,38,37,31,20,15,11,9,9
10/5/18,9,8,5,6,4,4,8,14,20,27,31,51,44,45,34,59,53,42,38,28,16,11,11,7
11/5/18,6,6,4,5,5,6,7,13,21,34,33,40,40,36,38,42,38,38,28,21,10,16,11,7
12/5/18,4,4,3,4,3,3,5,5,11,13,27,29,30,29,34,30,24,29,13,11,15,10,8,8
13/5/18,5,5,4,4,3,3,4,5,7,9,9,9,6,7,11,7,9,13,10,11,7,8,5,6
14/5/18,6,4,4,4,4,5,5,13,21,25,33,47,34,42,41,41,40,44,35,18,19,14,11,7
15/5/18,6,6,4,5,6,6,6,15,25,31,36,44,37,36,39,42,38,43,39,22,15,14,11,7
16/5/18,7,5,4,6,5,4,5,11,20,26,32,31,37,38,34,37,32,37,35,28,21,13,9,4
17/5/18,5,5,4,5,6,5,5,17,22,30,33,39,37,39,37,44,46,44,32,36,20,17,8,6
18/5/18,4,5,6,6,5,5,8,12,28,41,38,35,35,38,52,49,39,41,34,25,20,11,16,6
19/5/18,6,5,4,5,6,6,6,7,13,17,18,19,18,21,23,23,20,17,13,13,9,9,13,9
20/5/18,7,5,4,4,4,4,5,5,9,9,9,10,9,8,9,9,7,8,7,6,5,6,7,6
21/5/18,6,5,5,4,4,4,4,13,25,37,33,34,36,34,32,36,34,29,28,18,19,17,8,6
22/5/18,6,6,9,4,5,4,7,12,23,26,34,38,41,36,38,43,46,46,38,21,13,14,13,9
23/5/18,6,7,4,5,6,8,7,18,22,26,33,29,37,36,40,39,41,36,34,19,15,15,9,8
24/5/18,5,5,5,4,5,6,7,10,25,30,40,42,36,40,51,51,43,45,25,23,16,17,11,7
25/5/18,5,5,5,4,5,5,6,12,28,24,32,30,27,36,30,36,38,35,34,21,14,12,16,7
26/5/18,8,7,6,7,8,7,6,6,13,15,19,18,17,19,14,19,16,15,14,13,13,11,9,5
27/5/18,6,5,5,5,5,6,5,6,9,8,8,10,10,10,11,9,10,10,8,10,7,8,8,8
28/5/18,6,7,6,6,6,6,6,11,22,29,35,44,42,47,45,42,42,39,41,23,17,14,15,9
29/5/18,6,6,6,5,5,5,8,6,9,9,12,15,19,21,19,15,16,15,16,16,13,6,5,7
30/5/18,7,6,5,5,4,5,5,11,18,28,27,32,33,40,31,34,39,42,40,27,18,12,8,7
31/5/18,9,7,6,5,6,6,6,16,26,27,38,39,35,38,33,41,32,27,32,25,19,20,16,6
1/6/18,7,6,6,6,7,6,6,8,24,30,27,33,29,36,33,34,37,28,18,14,11,10,11,7
2/6/18,4,4,4,5,5,5,4,5,9,9,13,13,15,16,17,17,20,21,12,12,11,8,7,9
3/6/18,6,5,6,6,6,6,7,9,8,11,10,12,15,13,13,10,12,13,8,7,9,9,9,7
4/6/18,6,6,7,6,5,6,7,11,19,27,39,40,32,37,39,47,44,38,34,22,19,20,15,12
5/6/18,7,9,8,9,7,7,9,16,24,34,32,36,35,34,33,37,37,31,33,17,11,14,10,8
6/6/18,7,7,6,6,6,7,7,10,18,25,31,33,29,33,31,31,38,36,30,25,19,14,16,17
7/6/18,8,7,7,7,6,7,7,14,32,28,34,40,35,38,37,34,33,33,42,24,14,16,8,8
8/6/18,5,6,6,7,8,6,10,21,28,28,30,31,30,31,29,32,32,30,25,16,12,11,10,8
9/6/18,9,5,4,5,5,5,6,8,9,13,16,19,39,29,25,25,21,14,10,13,7,8,8,7
10/6/18,6,5,5,6,6,5,6,6,7,7,8,13,12,9,9,11,12,11,8,10,10,10,8,6
11/6/18,5,6,4,4,5,6,5,13,32,31,35,41,34,38,30,31,33,25,25,26,17,10,8,7
12/6/18,5,6,4,5,5,6,5,9,17,22,25,34,28,29,33,39,32,27,27,22,14,13,22,6
13/6/18,5,7,5,6,6,5,4,11,17,24,32,34,31,31,28,28,32,39,33,16,16,13,9,8
14/6/18,11,6,5,5,6,7,8,20,20,26,28,31,31,30,32,33,40,39,31,21,8,9,8,7
15/6/18,6,6,4,4,4,16,5,7,7,10,10,14,13,12,18,17,17,13,10,10,12,6,6,9
16/6/18,5,4,4,4,5,5,5,9,10,10,9,10,17,21,25,27,27,19,12,13,11,8,7,7
17/6/18,6,6,5,6,5,5,6,7,8,9,9,8,8,8,10,11,14,14,14,11,11,7,8,6
18/6/18,5,5,5,5,5,5,5,10,17,20,22,28,27,29,30,35,33,29,27,21,18,13,12,9
19/6/18,6,7,7,5,5,6,5,10,21,30,32,33,39,34,30,35,33,45,29,19,27,27,17,10
20/6/18,5,5,5,5,5,6,6,7,16,22,25,28,26,36,35,37,38,35,22,16,18,13,9,7
21/6/18,4,5,4,4,4,5,5,10,14,25,34,35,34,32,29,32,34,29,35,20,15,14,11,8
22/6/18,8,7,6,6,6,6,7,10,18,25,24,33,29,36,32,33,34,28,26,14,11,9,13,7
23/6/18,6,6,7,6,6,6,7,10,12,14,15,21,21,14,21,20,21,17,16,12,9,9,8,8
24/6/18,7,7,6,6,6,6,7,8,10,11,10,7,8,10,7,10,9,8,8,10,7,6,8,7
25/6/18,6,5,6,5,5,6,5,13,20,14,27,34,33,29,33,32,31,25,30,16,15,8,8,6
26/6/18,5,6,6,5,5,5,6,11,21,20,19,19,21,26,25,27,24,19,22,19,12,14,9,6
27/6/18,6,5,5,5,5,6,6,12,19,22,21,38,23,25,26,35,33,29,34,19,12,10,9,7
28/6/18,5,5,5,5,5,4,5,10,21,21,24,25,26,31,33,36,27,27,22,19,11,13,11,6
29/6/18,5,5,4,5,4,4,5,8,12,17,22,22,23,25,27,23,23,23,19,19,7,8,9,6
30/6/18,6,5,4,4,5,4,4,6,8,12,10,10,11,14,14,13,13,15,10,10,8,10,12,4
1/7/18,6,5,6,5,4,4,5,5,7,9,7,8,8,10,10,11,8,9,7,8,6,6,6,5
2/7/18,4,4,4,4,4,4,4,10,22,29,30,30,24,24,22,23,25,27,34,15,12,9,8,8
3/7/18,5,4,4,4,4,4,5,11,15,18,27,32,29,28,24,31,32,31,30,19,15,11,10,6
4/7/18,6,5,5,5,5,5,6,9,21,28,33,36,34,36,28,31,32,31,25,14,10,10,11,8
5/7/18,5,19,5,5,5,6,6,14,21,31,31,34,32,30,31,37,35,32,34,22,11,10,13,8
6/7/18,7,6,11,5,5,6,6,12,19,22,24,29,32,39,32,37,32,31,26,17,8,8,9,7
7/7/18,8,6,5,4,4,4,4,7,11,14,21,21,25,25,21,16,16,17,14,12,12,8,6,5
8/7/18,6,5,10,7,4,4,4,5,8,8,8,9,10,8,6,7,6,7,11,5,8,7,7,6
9/7/18,4,4,5,4,4,4,5,9,19,20,21,25,26,28,32,34,29,30,35,12,10,12,9,7
10/7/18,7,9,5,5,5,5,5,13,19,27,24,33,26,28,27,30,34,32,30,23,12,10,8,8
11/7/18,4,3,4,4,4,5,6,9,21,19,22,30,35,33,34,35,31,38,35,31,19,12,15,8
12/7/18,6,5,4,4,4,5,6,11,20,30,27,32,31,32,33,38,40,35,37,27,15,13,11,12
13/7/18,8,8,8,9,9,9,7,15,23,26,28,33,29,32,35,34,32,32,28,23,16,12,14,9
14/7/18,8,6,5,5,5,6,6,10,13,12,16,17,14,13,19,23,22,16,16,11,10,10,11,7
15/7/18,6,7,6,6,6,6,8,8,9,9,10,13,10,12,13,13,14,12,13,11,9,9,9,7
16/7/18,6,6,6,6,6,7,7,16,18,29,30,35,31,39,35,38,38,33,24,14,12,7,8,13
17/7/18,6,5,4,4,4,4,5,10,20,17,24,29,29,35,32,33,32,28,29,17,12,12,13,9
18/7/18,6,6,5,5,5,6,6,7,15,23,26,25,24,25,27,31,26,24,22,15,12,11,14,6
19/7/18,5,4,4,4,4,4,4,11,18,26,30,28,23,29,29,33,36,31,28,20,13,11,16,7
20/7/18,6,6,5,6,6,6,7,12,23,23,26,24,23,39,44,34,34,33,24,19,11,12,12,9
21/7/18,7,5,5,5,5,6,5,7,10,14,16,21,21,21,35,27,23,17,10,10,7,5,7,6
22/7/18,5,4,4,4,4,5,4,7,8,9,8,8,8,8,8,10,12,10,8,6,6,6,7,6
23/7/18,4,4,5,4,4,4,6,13,23,21,27,28,26,38,39,44,31,31,39,26,11,11,8,6
24/7/18,6,4,4,4,5,4,6,14,28,33,31,32,35,40,35,42,37,31,33,23,10,12,12,6
25/7/18,7,7,5,6,5,5,8,12,22,23,26,33,28,38,37,43,40,35,28,23,23,21,17,9
26/7/18,6,6,6,6,7,9,8,12,23,23,27,30,29,30,31,31,33,28,36,22,16,14,12,7
27/7/18,5,6,7,6,6,6,7,23,26,35,34,37,26,30,33,31,34,33,22,15,9,8,12,5
28/7/18,5,4,4,4,4,5,5,7,14,15,23,20,20,21,18,22,20,17,12,8,7,6,12,7
29/7/18,4,4,4,4,5,4,4,6,8,7,10,9,9,9,9,8,7,7,8,6,6,6,5,6
30/7/18,6,4,4,5,4,4,7,12,21,29,23,27,25,33,40,38,28,33,27,13,11,14,9,10
31/7/18,8,6,6,7,6,7,7,11,23,25,30,30,27,24,37,34,57,50,31,14,10,9,10,8
1/8/18,5,5,5,5,4,4,6,9,28,27,24,25,25,28,28,35,31,32,25,25,11,13,10,8
2/8/18,4,5,4,4,5,5,8,10,25,25,29,35,38,34,39,45,41,31,25,17,19,11,9,8
3/8/18,7,6,5,5,6,5,8,12,23,29,34,31,33,29,34,48,34,35,20,18,12,11,11,9
4/8/18,5,4,4,7,6,5,4,6,13,15,21,20,22,23,23,23,18,20,13,10,7,7,6,7
5/8/18,6,6,4,5,4,4,5,5,6,6,6,8,7,10,7,8,9,9,10,8,9,6,8,6
6/8/18,5,4,3,3,4,4,5,10,20,28,30,36,36,38,44,42,30,31,37,20,12,15,9,9
7/8/18,5,5,5,5,5,5,6,9,17,32,37,43,34,43,46,43,34,34,32,18,11,7,9,5
8/8/18,4,5,9,4,5,5,5,8,18,23,42,42,31,35,34,33,41,40,31,19,15,10,8,8
9/8/18,6,6,6,6,7,6,5,6,8,13,13,12,23,21,18,15,21,23,21,9,8,7,7,7
10/8/18,7,7,7,5,6,7,7,10,22,23,33,30,27,31,35,42,38,38,29,14,14,7,10,7
11/8/18,6,6,6,6,6,6,8,6,10,21,23,17,13,14,19,19,23,24,16,9,8,10,11,8
12/8/18,7,8,5,5,7,6,4,6,8,8,8,13,11,12,16,18,14,15,7,8,7,6,6,6
13/8/18,6,9,5,5,5,5,6,15,31,47,46,53,43,62,54,69,59,53,42,31,22,16,20,10
14/8/18,8,9,5,5,5,7,6,14,36,46,49,51,54,57,48,61,46,52,54,39,28,21,13,14
15/8/18,9,8,8,8,7,7,10,13,29,50,53,59,53,51,53,56,53,48,45,31,28,17,12,8
16/8/18,9,6,8,7,6,7,6,11,38,45,51,53,43,48,52,56,52,48,36,37,26,17,17,9
17/8/18,7,6,7,6,6,6,6,16,25,47,52,59,49,66,74,88,63,41,36,24,14,15,11,10
18/8/18,8,7,6,5,6,5,6,8,12,18,17,23,21,22,23,21,17,17,14,10,9,11,7,7
19/8/18,7,5,6,6,5,5,6,4,10,12,11,10,7,9,11,11,10,12,9,8,9,8,7,8
20/8/18,5,6,5,6,6,5,6,12,26,43,49,58,49,60,59,67,55,50,47,33,33,23,19,9
21/8/18,8,6,6,5,8,7,6,15,41,51,47,52,48,50,50,60,49,46,32,29,28,21,13,11
22/8/18,9,7,8,8,8,9,8,8,11,13,13,14,14,14,11,14,16,13,11,10,10,10,6,6
23/8/18,6,6,6,6,6,6,8,12,30,46,53,58,46,61,62,70,94,60,46,27,23,19,19,9
24/8/18,7,7,7,7,6,7,8,16,29,47,57,58,50,63,61,56,59,41,33,20,18,24,13,10
25/8/18,8,9,8,8,7,8,7,10,13,21,22,19,23,22,26,31,28,26,16,17,8,7,9,6
26/8/18,5,5,5,4,5,5,5,6,6,7,8,18,11,11,10,8,9,10,9,8,7,9,7,7
27/8/18,5,4,5,5,5,5,5,13,22,50,57,71,58,63,54,66,59,50,48,33,27,20,15,7
28/8/18,8,7,6,7,6,5,7,23,34,56,56,77,54,81,74,76,57,60,44,32,22,18,9,10
29/8/18,8,6,6,7,7,7,6,20,44,61,55,58,66,79,73,87,92,71,54,34,33,23,12,8
30/8/18,8,8,9,8,9,9,9,18,39,54,62,66,64,87,72,78,69,54,57,31,27,31,13,9
31/8/18,6,7,8,6,6,6,8,15,27,53,66,68,57,66,73,78,74,59,51,39,16,13,14,6
1/9/18,5,6,4,4,5,4,6,4,8,18,12,22,16,18,24,23,22,21,16,10,11,8,8,5
2/9/18,4,4,4,4,5,6,4,4,6,6,6,7,8,8,6,10,9,11,8,6,10,5,6,5
3/9/18,4,3,3,4,5,4,4,14,25,37,72,70,52,61,57,70,72,45,44,35,25,22,14,7
4/9/18,6,6,6,6,4,4,7,13,24,41,49,64,57,78,67,78,65,69,61,26,26,26,11,9
5/9/18,7,7,6,6,6,8,6,17,34,55,57,66,71,74,66,89,91,70,51,34,26,16,12,9
6/9/18,6,6,7,6,6,8,9,12,23,73,89,66,62,82,55,71,70,51,49,28,19,15,17,9
7/9/18,5,7,8,5,7,7,7,16,32,37,39,45,44,66,54,65,56,35,38,24,15,17,14,9
8/9/18,7,7,7,6,6,6,7,6,9,12,14,17,15,16,19,20,23,21,14,12,9,7,9,7
9/9/18,6,5,4,4,4,5,6,5,7,6,23,27,10,13,13,11,13,13,11,18,11,11,7,7
10/9/18,5,6,5,5,5,5,9,13,30,50,58,73,51,59,64,64,61,47,40,22,16,14,14,10
11/9/18,8,7,5,5,5,5,6,18,32,42,50,49,62,93,64,64,54,50,46,34,21,18,13,8
12/9/18,8,8,8,9,8,8,9,16,29,49,56,70,60,85,64,66,70,59,37,25,17,20,10,6
13/9/18,6,5,5,6,5,5,6,19,23,33,56,63,48,73,61,72,69,52,38,29,37,17,11,8
14/9/18,6,7,8,7,6,7,6,13,21,36,43,53,53,71,71,69,61,43,40,19,15,13,11,7
15/9/18,8,7,8,7,7,7,8,9,12,13,15,17,17,19,22,22,18,23,19,12,12,7,8,5
16/9/18,6,6,6,5,6,6,6,7,7,8,9,10,9,11,10,10,12,14,10,14,9,8,9,7
17/9/18,7,7,7,6,4,5,7,11,21,42,50,55,49,44,50,65,53,50,47,22,24,13,18,12
18/9/18,9,9,8,8,5,7,8,17,30,49,56,75,71,92,71,73,65,60,46,28,25,21,11,14
19/9/18,11,12,11,9,9,10,9,16,31,46,53,60,77,105,72,76,75,62,43,29,24,17,10,11
20/9/18,9,10,10,9,9,8,7,12,30,46,60,77,60,94,73,74,65,55,42,31,24,15,13,9
21/9/18,8,10,8,7,7,6,8,19,28,47,49,54,44,54,57,69,53,47,28,20,16,16,10,7
