date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
21/4/18,11,7,7,7,10,7,10,12,16,22,23,30,25,30,33,35,31,44,22,18,19,12,15,9
22/4/18,8,4,5,5,5,6,5,8,11,15,17,15,16,18,22,20,23,18,18,16,13,10,14,9
23/4/18,8,7,6,6,5,5,7,17,40,56,70,75,78,80,88,88,93,84,65,35,26,25,21,14
24/4/18,8,6,7,6,5,5,8,17,48,43,70,93,93,81,77,74,76,66,54,39,51,24,29,14
25/4/18,7,5,3,5,7,6,8,16,45,60,110,146,107,100,153,140,144,154,119,115,116,23,24,9
26/4/18,5,5,6,4,5,6,7,18,30,42,60,74,80,82,94,93,87,81,55,46,45,21,21,14
27/4/18,9,7,6,6,5,3,8,21,52,47,50,64,83,65,85,82,58,57,35,26,27,26,23,15
28/4/18,10,13,5,4,5,7,9,8,17,16,24,34,37,29,26,39,32,28,22,20,17,15,16,6
29/4/18,7,18,12,8,8,4,11,4,6,9,20,18,12,15,14,17,14,16,15,15,16,13,11,7
30/4/18,5,5,4,4,5,6,6,21,32,57,75,87,94,82,80,101,107,75,68,56,34,27,26,12
1/5/18,10,6,7,5,5,5,8,9,14,27,18,25,28,27,30,39,29,28,18,23,42,20,15,10
2/5/18,10,8,7,7,7,6,11,26,45,68,66,121,126,68,122,114,128,117,212,39,35,26,25,11
3/5/18,11,5,6,7,7,7,9,21,35,49,77,72,77,75,75,76,92,75,60,36,27,28,26,8
4/5/18,6,4,6,4,5,4,7,27,37,47,64,75,70,73,74,84,85,75,50,30,20,20,19,10
5/5/18,6,3,4,4,4,4,4,9,18,19,21,25,24,23,26,28,21,23,18,17,27,18,12,7
6/5/18,12,11,4,4,4,6,6,7,8,13,15,12,14,12,21,18,17,17,18,10,9,11,10,9
7/5/18,4,4,3,4,3,3,5,21,46,48,51,60,72,69,77,155,155,140,59,54,29,18,31,10
8/5/18,4,4,4,3,3,5,6,24,37,53,138,173,67,71,70,62,63,62,45,35,28,20,18,11
9/5/18,9,7,6,5,5,5,5,23,42,44,51,61,64,64,73,70,86,79,55,32,24,16,15,10
10/5/18,6,5,4,5,5,6,4,11,27,43,77,169,161,187,69,156,159,192,126,247,35,25,24,9
11/5/18,6,4,5,3,4,4,7,17,33,46,53,72,68,71,88,82,81,79,44,29,23,33,22,9
12/5/18,7,8,6,6,7,6,7,19,17,19,23,36,38,37,41,40,36,50,28,22,18,15,14,9
13/5/18,8,7,7,5,7,8,8,9,10,9,11,10,15,10,25,29,19,14,15,17,16,19,10,8
14/5/18,6,7,7,7,6,5,8,18,34,48,132,108,129,108,130,113,123,133,56,34,31,23,22,11
15/5/18,6,6,6,5,6,7,8,13,24,44,37,53,72,51,53,59,64,52,52,29,20,21,18,8
16/5/18,6,6,7,7,5,9,9,19,33,49,46,67,59,62,67,62,54,58,43,29,18,23,18,11
17/5/18,7,6,6,6,7,8,9,26,33,34,50,52,49,55,68,69,64,57,43,32,22,19,17,8
18/5/18,8,6,5,6,5,5,6,16,30,46,57,59,64,54,121,60,80,49,37,31,21,20,16,9
19/5/18,7,8,8,8,6,9,11,12,15,20,24,22,26,27,25,24,30,34,24,21,16,13,12,9
20/5/18,6,6,7,6,7,7,7,8,11,11,10,13,13,15,16,16,13,13,11,10,8,15,10,6
21/5/18,6,4,5,4,4,4,5,13,35,40,51,62,60,54,62,77,66,62,44,33,19,18,18,11
22/5/18,7,7,6,4,5,7,9,17,25,35,42,50,68,74,69,70,64,61,52,34,24,27,21,10
23/5/18,5,6,5,7,6,7,8,17,29,41,56,60,58,54,60,56,55,44,41,32,25,27,18,8
24/5/18,6,9,9,8,7,9,10,17,30,49,55,63,55,63,71,64,70,70,50,29,22,15,16,11
25/5/18,9,8,6,4,4,4,6,13,42,33,76,102,100,88,113,100,101,105,111,117,20,18,12,10
26/5/18,7,6,8,6,6,7,6,10,15,16,21,25,21,25,27,28,23,20,17,15,13,13,10,6
27/5/18,8,5,7,6,6,4,6,5,9,7,11,13,11,13,13,15,15,17,12,8,8,7,7,5
28/5/18,4,4,3,4,4,5,4,16,28,33,45,47,49,55,59,55,56,50,44,31,18,18,15,11
29/5/18,10,10,9,9,8,9,8,6,11,14,15,116,117,118,124,148,130,137,122,121,16,14,12,8
30/5/18,7,7,6,5,8,7,6,11,31,33,44,58,54,61,52,58,49,56,45,34,26,18,19,12
31/5/18,8,7,7,6,7,6,8,18,31,46,48,60,58,68,60,69,77,78,46,38,43,31,26,14
1/6/18,12,8,8,7,9,8,8,24,28,42,48,58,60,60,57,62,67,58,35,29,24,25,17,7
2/6/18,6,8,13,7,5,5,6,10,11,10,15,16,18,21,24,25,25,24,18,23,14,13,9,9
3/6/18,7,8,8,6,7,5,8,6,9,9,13,11,12,16,20,20,15,15,14,13,13,13,8,7
4/6/18,5,5,4,4,4,4,6,12,25,39,51,61,75,71,64,59,57,57,80,36,25,30,16,10
5/6/18,6,5,5,7,7,6,9,13,33,40,47,58,58,55,53,60,44,40,38,24,17,24,13,10
6/6/18,7,7,5,5,6,7,6,14,29,34,40,54,62,77,64,70,58,55,37,25,26,25,26,13
7/6/18,7,7,6,5,6,6,9,16,29,48,49,54,51,57,53,61,55,56,52,32,25,43,19,13
8/6/18,9,9,8,11,8,10,10,16,37,37,44,42,42,47,49,54,54,54,42,26,20,15,13,17
9/6/18,9,6,6,5,7,6,8,14,13,13,18,123,133,129,124,108,115,84,21,16,12,13,11,9
10/6/18,5,5,5,5,5,7,5,9,10,13,14,15,12,15,13,15,20,14,18,13,17,11,7,7
11/6/18,7,7,6,6,6,8,9,22,36,32,42,47,49,58,45,53,52,55,48,37,23,21,19,9
12/6/18,9,9,10,7,7,7,8,15,29,43,55,53,51,55,48,48,59,58,55,27,31,25,26,9
13/6/18,6,5,6,5,5,5,9,16,28,33,38,36,38,48,50,62,56,56,40,31,22,19,13,7
14/6/18,4,4,4,4,5,4,8,14,26,68,40,48,95,111,117,134,126,151,145,43,31,24,15,10
15/6/18,5,6,5,4,5,6,5,7,8,13,120,117,101,123,142,121,128,96,78,122,95,10,7,7
16/6/18,7,5,5,5,6,4,6,7,13,14,26,31,23,23,25,28,35,27,24,22,18,19,16,9
17/6/18,4,6,7,8,6,6,5,7,7,10,12,17,15,15,15,15,22,13,15,12,9,7,7,6
18/6/18,5,4,5,6,8,5,5,18,29,33,45,47,45,49,51,54,43,41,39,30,23,20,17,13
19/6/18,4,4,4,4,4,6,6,11,24,31,40,43,45,51,54,53,60,71,46,32,29,25,26,16
20/6/18,7,6,4,4,4,4,5,12,30,32,90,92,92,93,102,94,90,90,37,28,21,16,22,10
21/6/18,8,6,4,6,6,5,5,15,26,40,50,54,56,52,51,58,49,43,53,26,22,17,19,9
22/6/18,4,5,5,5,5,4,6,19,34,32,46,53,49,52,50,53,53,48,30,26,17,20,25,11
23/6/18,9,6,5,5,4,5,6,6,10,18,19,24,23,26,21,23,23,21,18,17,11,17,11,5
24/6/18,5,4,3,4,3,3,4,6,8,8,8,8,12,12,12,14,17,14,13,7,6,7,6,6
25/6/18,4,4,4,4,4,4,5,14,28,34,47,85,95,106,107,97,99,92,44,34,23,21,18,10
26/6/18,5,6,5,6,5,4,4,12,31,39,46,45,46,38,47,45,43,45,36,27,16,14,11,9
27/6/18,7,4,5,6,4,5,6,13,27,32,40,153,152,47,46,51,40,64,77,76,26,18,12,10
28/6/18,8,6,8,8,10,6,8,16,30,35,41,47,50,54,50,54,37,49,43,30,22,18,24,10
29/6/18,6,7,4,6,4,4,5,13,23,32,31,41,37,36,43,45,42,43,27,26,19,12,8,8
30/6/18,6,5,5,5,6,6,6,14,14,12,12,16,17,18,19,19,19,23,22,17,15,17,48,4
1/7/18,5,6,4,5,4,4,5,7,9,8,12,9,11,16,13,15,10,11,11,7,10,9,6,6
2/7/18,3,3,3,4,4,4,5,16,25,27,29,39,46,47,51,63,46,50,48,21,22,15,16,7
3/7/18,4,5,5,5,5,5,5,9,26,33,36,41,48,48,51,51,63,59,46,25,19,17,9,7
4/7/18,7,5,4,5,5,6,6,23,33,45,39,54,61,62,50,53,50,48,47,22,19,14,17,16
5/7/18,7,19,5,5,5,4,6,14,32,37,39,45,51,55,54,58,62,59,60,36,24,19,19,12
6/7/18,10,9,14,9,8,8,10,21,37,98,114,73,136,103,100,110,99,126,121,105,27,20,16,11
7/7/18,9,9,8,7,8,7,8,16,21,23,17,21,21,30,25,26,25,22,16,16,14,13,13,13
8/7/18,10,15,31,13,9,9,8,8,10,14,11,11,11,10,11,14,10,11,13,8,11,11,12,11
9/7/18,10,7,8,8,6,7,9,15,33,35,39,49,51,47,57,51,54,48,45,25,16,16,14,11
10/7/18,8,6,7,6,5,4,6,19,37,44,45,66,51,57,50,54,56,55,49,30,18,13,13,9
11/7/18,8,8,7,8,6,7,9,17,28,41,35,95,86,96,87,97,101,93,40,24,14,15,12,8
12/7/18,6,6,7,7,7,6,8,16,30,52,49,52,51,53,49,65,64,48,39,32,27,22,19,10
13/7/18,11,8,6,6,6,7,8,14,32,27,43,50,45,51,52,56,58,55,38,30,19,20,22,10
14/7/18,8,7,8,8,8,7,7,12,14,15,19,25,26,25,31,29,46,22,20,18,16,17,15,10
15/7/18,7,9,7,6,7,8,9,9,18,15,18,20,22,19,22,24,26,21,18,18,15,13,11,9
16/7/18,8,6,5,5,6,7,8,14,23,44,58,68,72,68,70,69,63,50,49,26,26,16,14,13
17/7/18,7,8,8,10,8,8,9,21,29,35,47,64,56,61,60,61,59,59,46,31,22,23,18,19
18/7/18,11,8,8,8,8,8,8,16,30,36,46,50,65,69,65,64,69,59,48,34,22,21,16,15
19/7/18,12,10,9,10,9,7,6,16,28,36,55,54,55,57,67,67,64,48,46,40,27,21,26,14
20/7/18,10,10,12,8,9,8,10,18,41,44,50,59,49,103,140,53,55,44,43,25,18,16,19,11
21/7/18,8,9,8,8,6,8,8,11,14,19,21,19,21,25,29,26,42,21,20,15,10,11,9,9
22/7/18,10,5,6,7,7,8,8,8,12,14,15,16,14,14,15,18,17,15,14,13,18,14,11,13
23/7/18,10,10,10,8,7,8,8,26,43,46,50,60,65,69,81,86,84,76,60,34,28,22,15,16
24/7/18,13,14,12,9,9,8,10,19,32,50,46,70,67,76,81,83,77,73,55,37,20,18,17,15
25/7/18,11,9,9,9,9,7,11,17,38,50,48,63,64,60,59,64,66,64,43,33,20,17,11,12
26/7/18,5,6,7,6,5,5,9,18,37,65,55,89,102,117,121,111,107,106,76,31,18,18,10,10
27/7/18,7,9,8,10,9,9,8,67,53,117,132,56,56,65,69,73,69,65,33,29,20,15,12,10
28/7/18,8,8,10,9,9,9,5,11,13,18,18,23,26,28,24,27,21,20,22,17,11,11,14,13
29/7/18,9,8,6,7,7,6,5,8,14,12,11,13,11,14,13,14,14,17,13,10,13,11,10,11
30/7/18,6,7,6,11,6,8,9,13,35,51,56,62,56,56,58,64,53,47,43,30,25,21,19,12
31/7/18,7,7,8,7,7,7,7,17,38,48,49,54,49,47,53,61,66,61,45,24,20,19,23,14
1/8/18,8,7,8,5,5,6,6,16,40,42,41,55,66,75,66,65,55,60,44,36,28,32,21,15
2/8/18,10,7,7,7,8,9,7,15,41,46,60,48,62,65,76,71,77,60,41,25,22,18,20,9
3/8/18,11,8,7,6,7,7,8,13,33,40,59,64,62,62,65,125,84,78,63,26,17,16,19,14
4/8/18,10,7,6,7,8,10,5,7,11,16,12,16,16,28,24,23,21,17,16,16,11,9,11,8
5/8/18,8,6,8,7,6,6,7,8,13,16,16,21,16,22,22,20,23,18,13,18,17,14,10,10
6/8/18,8,10,7,6,5,6,10,14,39,60,66,66,74,66,74,73,69,58,47,37,25,22,30,16
7/8/18,9,9,10,7,7,9,10,12,29,52,52,71,61,77,68,79,90,93,51,26,17,21,16,10
8/8/18,11,9,13,7,7,7,12,16,43,51,67,65,54,58,63,69,79,61,48,32,18,15,14,12
9/8/18,12,8,8,8,9,9,8,9,13,13,22,49,88,99,41,62,69,66,74,16,13,14,13,14
10/8/18,10,9,8,7,8,9,11,19,34,48,61,72,70,76,73,69,71,62,37,30,26,21,17,14
11/8/18,11,10,8,10,10,9,9,11,18,23,22,21,22,26,24,27,32,31,19,18,16,20,17,11
12/8/18,10,11,8,11,9,9,9,9,12,14,14,12,15,14,16,16,12,13,11,14,9,14,16,12
13/8/18,9,12,6,5,6,8,11,20,45,96,116,114,120,173,165,156,152,118,119,126,108,71,20,12
14/8/18,10,6,5,8,6,9,9,26,65,123,140,158,112,106,102,116,107,98,125,124,116,115,26,10
15/8/18,9,8,8,7,7,6,9,25,85,111,121,115,144,150,120,164,161,130,151,153,126,22,20,15
16/8/18,9,9,8,7,8,11,9,21,77,133,155,152,86,103,102,134,123,107,132,124,111,59,21,11
17/8/18,6,7,5,5,6,5,10,16,62,121,143,156,87,133,127,151,148,98,94,77,22,18,16,9
18/8/18,8,3,4,5,4,5,7,9,12,16,14,19,94,90,96,69,27,21,12,12,9,9,8,4
19/8/18,12,3,3,3,3,3,5,5,7,8,14,14,14,13,16,17,20,17,9,10,10,9,8,7
20/8/18,5,5,3,3,4,4,4,23,52,74,95,120,134,166,179,183,165,113,120,114,106,112,17,10
21/8/18,7,6,4,4,4,5,4,23,71,120,136,131,119,133,114,121,99,98,110,107,86,59,15,8
22/8/18,6,3,6,4,2,3,5,4,6,8,9,12,13,15,14,9,15,16,14,9,8,12,8,6
23/8/18,6,5,4,3,4,5,5,11,60,166,168,173,119,157,161,158,147,116,165,158,145,56,27,11
24/8/18,7,7,6,5,4,7,8,23,62,122,141,169,93,130,116,127,123,95,63,58,35,29,15,7
25/8/18,7,7,10,7,5,5,7,16,78,98,94,100,56,77,77,77,31,18,16,12,12,9,12,6
26/8/18,4,5,4,4,3,3,6,4,5,8,13,18,10,10,8,14,12,13,11,13,10,8,8,9
27/8/18,9,8,8,6,8,9,9,15,42,82,90,124,166,170,177,162,142,110,133,117,112,105,25,10
28/8/18,7,5,6,6,7,6,7,27,75,125,124,148,117,175,138,142,156,162,96,64,55,61,20,14
29/8/18,14,7,7,5,5,6,8,29,77,118,138,149,149,176,149,203,166,167,168,161,148,47,28,14
30/8/18,8,6,6,5,5,4,10,31,74,127,136,133,117,144,113,149,143,139,116,113,101,99,24,7
31/8/18,7,5,5,5,4,5,6,18,46,139,145,151,108,132,136,151,153,143,208,95,19,21,17,10
1/9/18,7,6,4,4,5,4,5,7,20,31,22,39,22,22,24,28,19,20,19,11,15,11,8,7
2/9/18,3,4,5,5,4,3,3,5,6,9,5,6,8,10,13,15,16,15,14,12,12,9,9,9
3/9/18,5,4,3,3,3,4,6,16,56,127,138,157,183,193,208,188,190,130,130,122,109,107,25,10
4/9/18,7,6,5,3,3,4,7,42,55,132,132,135,101,149,120,158,134,140,123,111,77,63,20,13
5/9/18,9,6,4,5,5,5,7,26,70,134,122,142,137,137,132,165,155,159,163,161,133,61,23,5
6/9/18,4,5,5,3,5,5,8,25,59,157,163,163,106,151,126,154,148,138,116,109,87,40,27,9
7/9/18,8,8,8,6,7,7,7,17,72,135,164,167,115,122,127,132,137,86,75,37,19,20,18,11
8/9/18,7,8,5,5,5,6,5,10,12,18,20,25,27,29,37,32,30,28,23,17,21,17,15,10
9/9/18,6,7,4,4,4,5,4,7,12,13,27,28,17,14,17,19,22,18,19,32,18,17,11,11
10/9/18,8,9,9,8,6,5,12,26,57,122,143,129,135,170,184,199,160,114,75,79,79,59,26,9
11/9/18,8,7,8,6,7,7,11,26,56,135,130,131,130,167,142,144,154,177,131,122,108,53,18,16
12/9/18,9,10,8,8,7,9,7,17,79,140,127,126,132,138,115,138,160,157,94,56,47,48,27,12
13/9/18,9,7,5,5,5,7,8,21,59,113,129,161,138,160,154,169,167,147,155,127,151,55,25,13
14/9/18,9,7,6,6,7,6,7,34,56,146,174,178,118,147,169,161,143,105,71,50,50,31,30,8
15/9/18,4,4,4,4,4,4,5,6,10,21,17,20,23,29,32,29,27,27,19,19,13,11,8,7
16/9/18,6,5,6,5,3,4,5,5,7,9,10,11,21,20,16,18,18,24,29,14,12,12,9,10
17/9/18,7,6,5,6,7,6,8,27,54,125,149,151,153,170,199,210,187,128,118,96,78,64,38,18
18/9/18,8,7,4,4,3,5,6,21,50,85,104,114,101,128,130,147,131,147,109,105,91,67,13,10
19/9/18,8,6,5,4,6,7,9,17,34,81,84,121,153,175,131,179,158,146,107,100,92,44,18,14
20/9/18,8,7,6,6,5,5,6,10,49,97,111,135,123,164,172,193,181,169,119,117,118,47,22,11
21/9/18,10,10,5,5,6,7,7,26,69,131,147,149,98,125,136,142,147,89,44,37,26,23,17,8
