date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
8/2/18,4,3,3,4,2,1,3,12,39,78,75,115,88,89,111,138,90,102,56,42,25,21,15,5
9/2/18,3,3,2,1,1,1,3,16,50,63,90,98,86,138,63,69,61,82,53,45,29,14,12,7
10/2/18,4,3,2,2,2,2,2,3,18,26,29,32,28,13,15,14,16,21,19,7,11,15,8,5
11/2/18,1,3,1,2,1,1,2,2,2,6,6,13,9,11,13,7,11,12,11,9,12,14,5,5
12/2/18,3,2,2,3,2,1,4,12,25,36,31,78,89,94,106,111,87,92,60,67,32,32,23,7
13/2/18,5,4,3,4,2,2,5,18,33,81,96,113,97,95,88,98,69,83,49,54,24,21,10,5
14/2/18,4,2,2,2,1,2,3,16,44,68,69,107,106,131,104,110,90,82,47,31,25,26,11,6
15/2/18,3,2,1,2,1,1,5,15,28,53,41,79,58,88,76,86,59,35,20,6,5,5,5,2
16/2/18,1,1,1,1,1,1,1,3,1,4,4,6,5,2,3,4,3,5,3,4,4,2,4,2
17/2/18,1,1,1,1,2,1,1,6,2,2,5,15,4,2,3,3,3,1,3,5,4,4,2,2
18/2/18,2,1,1,1,1,1,2,2,2,5,2,5,10,5,8,14,6,5,4,5,5,5,8,3
19/2/18,2,1,1,1,1,2,2,14,28,49,45,66,77,96,115,145,72,67,37,42,22,25,12,7
20/2/18,3,4,3,4,1,1,3,17,41,56,102,99,104,106,92,85,88,73,35,32,19,17,10,4
21/2/18,2,2,2,2,1,1,2,16,24,58,49,89,84,87,98,96,80,78,35,19,26,18,14,6
22/2/18,3,2,3,1,1,1,3,10,32,59,77,106,79,90,89,93,73,80,45,33,25,26,15,10
23/2/18,4,3,4,3,3,2,5,20,44,73,95,98,90,101,46,100,71,56,37,28,15,22,21,13
24/2/18,11,11,9,6,6,21,35,31,26,28,43,39,36,44,63,36,41,40,26,25,23,19,19,12
25/2/18,8,9,3,2,2,2,2,3,3,9,9,6,9,7,13,11,11,10,9,7,6,7,7,6
26/2/18,4,3,1,2,3,3,2,9,26,31,33,32,31,39,29,33,34,30,26,14,9,14,12,5
27/2/18,4,5,2,4,4,3,4,10,23,25,34,38,31,31,31,41,35,32,24,20,18,17,12,4
28/2/18,3,3,2,2,2,2,3,9,19,28,26,32,35,37,50,54,37,29,33,15,10,10,6,5
1/3/18,4,1,1,1,2,1,4,10,21,33,31,32,36,42,41,37,30,27,20,12,13,11,8,4
2/3/18,3,4,3,1,1,3,2,11,21,24,27,39,33,24,32,22,20,32,11,11,10,6,7,5
3/3/18,4,2,2,2,1,2,1,12,13,29,24,24,11,14,17,13,16,17,14,9,5,6,5,4
4/3/18,2,3,2,2,1,1,1,3,5,6,6,8,11,6,12,7,8,13,8,7,8,11,8,4
5/3/18,1,2,5,2,1,2,3,7,29,36,53,72,41,52,47,63,57,65,40,46,45,36,18,7
6/3/18,6,1,3,3,3,2,5,8,25,50,46,66,39,62,78,85,85,73,49,36,24,18,13,7
7/3/18,4,3,2,1,2,1,1,38,32,81,46,73,61,102,96,104,82,102,59,23,21,23,12,4
8/3/18,5,2,2,1,2,1,2,21,55,69,73,90,87,96,109,114,84,89,54,58,22,19,18,3
9/3/18,3,1,2,3,2,3,2,12,26,45,53,69,59,64,48,93,76,60,34,21,22,32,27,9
10/3/18,3,1,1,3,1,1,1,5,19,20,16,19,20,16,14,14,14,11,10,8,6,6,5,3
11/3/18,3,3,1,2,1,1,1,1,5,8,11,12,13,8,9,6,8,8,7,9,4,8,5,3
12/3/18,3,2,1,1,1,2,2,14,26,34,39,67,54,70,78,72,45,61,30,21,23,17,16,3
13/3/18,3,1,2,2,1,1,1,17,37,57,77,83,56,122,84,89,103,101,59,32,19,18,12,12
14/3/18,2,3,1,1,2,1,3,15,30,90,91,74,88,109,113,104,107,78,48,18,18,25,11,4
15/3/18,4,2,1,1,1,1,6,20,32,79,105,124,110,123,154,155,101,113,128,80,66,31,20,5
16/3/18,3,1,1,1,2,2,1,17,49,78,116,111,116,132,52,81,62,46,29,22,28,21,13,5
17/3/18,3,2,1,1,1,1,2,4,23,9,19,19,23,28,24,22,22,26,26,25,24,19,13,11
18/3/18,6,5,1,2,1,1,1,2,5,8,4,6,8,6,9,7,8,9,9,9,6,17,5,3
19/3/18,5,3,1,1,1,1,3,10,20,43,40,88,100,105,113,123,73,73,42,36,20,17,16,3
20/3/18,1,1,1,2,2,1,1,17,38,78,89,93,85,170,127,126,97,98,46,28,17,17,13,4
21/3/18,4,6,1,2,1,2,1,7,30,70,80,97,97,105,91,122,81,82,43,21,21,20,17,7
22/3/18,1,3,3,1,2,2,2,26,80,65,98,90,121,84,121,123,90,103,43,31,15,16,15,11
23/3/18,2,1,1,1,1,1,2,10,27,58,65,90,65,100,89,83,59,58,33,17,19,16,11,6
24/3/18,3,1,1,1,1,1,1,4,17,22,23,36,16,17,9,15,9,15,10,11,4,7,4,4
25/3/18,1,2,1,1,1,1,1,1,3,8,5,7,8,5,8,9,6,8,9,8,8,5,6,10
26/3/18,3,1,1,1,1,1,1,13,27,49,54,85,77,100,98,92,73,111,73,32,24,40,20,5
27/3/18,2,2,2,2,1,1,1,9,46,70,104,112,108,124,95,95,91,86,52,30,23,15,16,4
28/3/18,2,1,1,1,2,2,1,16,36,45,45,89,97,114,118,133,103,84,57,40,23,27,16,5
29/3/18,3,2,2,1,1,1,1,13,26,75,98,99,122,127,136,141,112,102,60,26,25,19,14,6
30/3/18,3,3,1,1,2,2,3,3,6,8,14,10,11,12,8,10,7,16,7,5,4,6,8,4
31/3/18,1,2,2,1,1,1,1,2,8,11,8,10,14,12,11,11,12,12,12,11,23,7,10,3
1/4/18,2,2,1,1,1,1,1,2,4,4,7,7,10,8,11,7,10,6,8,8,5,5,7,5
2/4/18,2,3,1,1,1,2,2,11,30,47,74,113,104,120,129,121,104,105,58,41,32,34,30,14
3/4/18,11,11,10,9,2,1,2,13,39,75,107,138,112,132,130,133,109,95,55,56,38,38,33,19
4/4/18,15,13,15,13,8,12,11,12,21,66,67,98,93,108,76,77,51,68,60,35,20,17,11,4
5/4/18,1,2,2,4,2,1,1,8,38,40,46,90,90,122,103,100,91,90,55,28,26,19,14,5
6/4/18,3,1,5,2,2,1,1,14,33,50,59,99,77,79,76,73,69,70,69,52,11,19,12,5
7/4/18,4,3,3,1,2,2,2,5,18,28,32,28,28,11,14,12,20,13,15,13,10,11,10,4
8/4/18,4,3,1,1,2,1,1,2,5,7,6,7,12,12,12,11,13,12,9,7,7,7,5,3
9/4/18,2,2,3,2,1,2,6,10,25,41,53,90,79,97,119,118,69,68,55,25,22,13,18,7
10/4/18,2,1,1,1,1,1,2,9,37,53,66,83,72,98,91,92,107,102,65,36,33,26,17,3
11/4/18,1,2,2,2,1,1,1,13,98,48,51,85,89,97,113,82,84,93,52,29,16,22,46,6
12/4/18,5,2,3,4,3,2,2,15,38,58,64,98,84,96,112,120,92,75,51,25,20,10,16,7
13/4/18,4,4,3,3,2,1,2,15,39,72,123,123,125,118,67,89,78,71,64,63,64,19,12,6
14/4/18,2,3,2,2,2,2,1,4,15,29,28,32,31,13,17,11,10,16,20,19,8,4,7,7
15/4/18,1,1,2,1,1,1,1,1,5,5,7,5,7,11,8,7,8,9,9,5,7,7,5,3
16/4/18,1,1,2,2,2,2,2,11,33,46,50,69,53,67,92,109,117,140,100,35,20,18,11,7
17/4/18,3,2,1,1,1,4,4,16,28,72,63,66,55,88,107,117,81,93,54,47,28,17,23,5
18/4/18,4,4,5,5,5,3,2,13,25,47,52,74,69,87,98,101,107,105,72,48,35,31,19,9
19/4/18,7,4,2,4,4,4,2,12,31,68,68,66,48,76,70,98,69,95,78,62,56,33,25,12
20/4/18,5,4,2,2,2,2,3,12,36,45,57,66,116,115,97,96,73,80,56,34,27,28,29,21
21/4/18,6,8,2,2,1,1,1,1,10,9,9,7,15,10,18,16,11,10,9,10,6,6,11,9
22/4/18,5,1,1,1,1,1,1,2,5,6,5,6,9,7,7,7,8,7,6,10,6,5,7,2
23/4/18,1,2,1,1,1,1,2,6,26,39,56,59,49,44,51,47,46,35,32,17,19,7,8,4
24/4/18,2,1,2,2,1,1,3,8,22,28,44,57,46,58,67,70,59,45,36,18,21,13,13,13
25/4/18,4,1,4,4,1,1,1,8,29,32,40,53,46,57,59,54,58,54,59,41,37,35,15,4
26/4/18,3,2,3,3,3,2,2,10,26,22,33,49,57,48,72,73,73,53,49,31,45,21,12,12
27/4/18,4,3,2,3,1,2,3,12,28,29,38,45,85,45,82,95,90,80,45,34,30,20,18,6
28/4/18,1,1,2,1,1,1,1,4,11,5,12,11,16,8,8,15,11,11,14,11,8,13,8,2
29/4/18,1,1,1,1,1,2,3,3,5,4,6,6,8,13,14,13,11,14,12,7,3,5,4,4
30/4/18,2,1,1,1,1,1,3,8,24,29,34,31,46,32,35,44,52,44,43,28,23,16,8,7
1/5/18,2,1,1,1,1,2,2,4,4,11,7,7,10,9,19,7,5,7,11,7,159,3,5,4
2/5/18,2,1,1,1,1,1,1,12,26,32,39,60,54,51,64,66,57,48,31,47,20,12,11,7
3/5/18,1,2,2,1,1,1,2,7,23,29,27,33,49,44,42,48,53,46,38,30,22,26,15,7
4/5/18,3,3,3,3,2,2,2,10,28,29,38,38,38,39,41,38,36,43,26,23,21,14,13,9
5/5/18,6,4,4,4,4,4,4,3,20,7,9,7,14,8,9,8,6,8,6,8,10,11,9,6
6/5/18,3,3,1,1,1,1,1,2,5,10,16,10,8,8,5,6,5,6,7,7,5,5,4,3
7/5/18,1,1,1,2,1,1,3,14,50,28,39,29,51,55,38,31,53,37,41,39,18,10,10,3
8/5/18,2,1,1,1,1,1,1,10,33,35,38,54,32,24,33,43,44,31,26,19,13,11,12,3
9/5/18,2,3,3,1,1,1,2,12,18,30,27,24,36,22,22,30,27,31,28,24,36,12,9,6
10/5/18,3,1,2,2,2,1,2,5,16,26,22,36,40,49,29,35,38,25,21,21,41,8,10,3
11/5/18,2,1,2,2,1,1,1,5,17,16,19,25,25,27,25,25,25,26,20,9,8,5,9,3
12/5/18,3,1,2,2,1,1,3,2,38,71,71,117,73,64,56,55,51,45,8,8,7,5,7,4
13/5/18,1,1,2,2,2,1,1,1,6,8,10,12,11,11,35,54,12,8,8,4,3,4,2,1
14/5/18,1,1,1,1,1,1,2,5,15,38,38,33,25,22,23,25,25,38,20,8,10,10,8,4
15/5/18,2,2,1,1,1,2,1,11,16,29,18,19,18,17,16,15,14,20,40,10,12,10,10,6
16/5/18,3,3,1,1,1,2,2,3,27,16,26,26,23,26,20,25,22,18,25,9,8,4,5,5
17/5/18,3,5,2,2,2,3,1,18,17,19,29,21,18,18,18,20,13,33,23,9,9,7,13,2
18/5/18,5,2,1,1,3,1,3,8,12,17,19,21,28,31,21,113,146,18,15,7,6,7,7,4
19/5/18,1,1,1,1,1,2,1,4,6,7,8,6,9,9,8,7,8,7,6,5,5,4,4,3
20/5/18,3,1,2,2,2,1,1,2,3,5,6,4,5,5,8,6,4,6,6,4,4,3,2,2
21/5/18,1,2,2,2,1,1,3,6,19,16,17,28,20,26,20,14,14,16,15,11,17,7,6,5
22/5/18,2,1,1,2,1,2,6,8,17,17,24,28,17,21,20,19,19,15,16,8,7,6,7,4
23/5/18,1,1,1,1,1,2,2,6,14,22,19,22,27,22,19,12,18,22,19,11,4,6,5,5
24/5/18,1,1,6,6,1,1,1,8,16,25,20,20,20,23,18,18,17,16,18,10,7,7,6,1
25/5/18,1,1,1,1,1,1,4,7,17,16,23,26,56,20,30,21,23,24,25,23,6,8,6,6
26/5/18,2,2,1,2,2,2,1,3,6,6,10,8,12,8,16,39,7,10,13,3,3,14,4,1
27/5/18,2,2,1,1,1,1,1,1,2,3,4,5,4,5,3,3,6,6,3,5,6,4,3,3
28/5/18,1,1,1,1,1,2,2,7,12,20,22,21,17,23,21,24,17,15,14,11,5,3,6,3
29/5/18,1,1,1,1,2,1,1,1,2,3,5,15,19,20,21,17,30,19,24,25,4,3,4,3
30/5/18,1,1,1,1,1,1,1,12,14,25,26,21,20,24,21,23,16,22,17,14,6,5,7,2
31/5/18,1,2,2,2,2,1,2,13,19,20,24,23,17,19,21,20,16,18,24,10,20,7,9,1
1/6/18,1,1,1,2,2,1,1,9,18,21,27,38,33,22,20,20,24,21,15,10,4,10,11,6
2/6/18,1,1,1,1,1,1,1,5,6,8,4,5,7,8,5,11,11,9,5,4,3,4,3,2
3/6/18,1,1,1,2,1,1,1,2,3,4,6,6,6,6,5,3,5,7,4,5,7,3,4,4
4/6/18,1,1,1,1,1,2,2,7,15,19,25,25,21,19,19,20,33,30,26,9,8,7,5,5
5/6/18,1,2,2,1,1,1,3,7,14,20,19,17,25,23,25,16,17,17,14,9,6,15,6,3
6/6/18,1,2,1,1,1,1,1,7,21,18,24,24,25,15,20,20,21,27,30,7,10,9,8,6
7/6/18,3,1,2,2,2,1,2,10,21,16,23,27,30,24,24,30,23,14,21,14,5,13,7,3
8/6/18,1,1,1,1,1,4,4,5,17,23,23,16,20,29,18,18,18,20,12,8,7,6,9,7
9/6/18,1,1,1,1,1,1,1,2,5,7,5,28,21,21,18,15,22,13,4,5,6,3,5,4
10/6/18,2,2,3,2,2,2,1,2,4,4,9,9,3,7,4,8,5,6,5,4,2,16,2,3
11/6/18,1,1,1,1,1,1,2,8,17,23,21,18,17,18,20,18,13,12,24,13,7,9,6,3
12/6/18,1,2,1,1,1,1,1,6,10,14,13,16,17,16,19,12,12,18,21,10,11,8,6,4
13/6/18,1,1,1,1,1,1,2,5,10,14,15,26,12,15,13,15,8,15,20,9,7,4,5,3
14/6/18,1,1,1,1,1,1,3,4,10,17,24,19,20,22,30,30,24,28,32,11,5,6,7,2
15/6/18,1,1,1,1,1,1,1,1,4,6,20,20,21,21,11,19,20,14,13,18,17,2,2,2
16/6/18,1,1,1,1,1,1,1,5,8,6,9,10,10,7,5,8,8,6,6,16,3,3,3,3
17/6/18,1,1,1,1,1,1,1,2,2,3,3,3,4,4,8,7,5,6,3,5,6,2,4,2
18/6/18,1,1,1,1,1,1,1,7,9,18,14,23,16,17,19,16,15,14,17,9,6,7,6,6
19/6/18,1,1,1,1,1,3,3,5,15,22,17,16,16,14,16,19,14,22,24,13,7,9,11,2
20/6/18,1,1,1,1,1,1,2,11,13,16,22,17,23,21,24,25,31,19,17,13,7,4,11,9
21/6/18,1,2,1,1,1,1,1,5,22,24,18,18,13,13,13,19,16,20,19,11,7,5,21,3
22/6/18,1,1,1,1,1,2,2,8,16,15,30,20,17,17,20,17,23,19,12,9,11,5,12,2
23/6/18,1,2,2,1,1,1,1,2,5,6,5,6,6,6,8,7,6,5,6,5,3,6,5,1
24/6/18,1,1,3,1,1,1,2,2,2,3,3,4,5,6,5,3,6,4,4,2,2,2,5,2
25/6/18,1,1,1,2,1,1,1,9,19,16,19,24,20,31,30,36,33,25,27,18,10,7,5,2
26/6/18,2,1,1,1,1,1,1,7,17,19,18,18,18,21,27,37,24,20,20,5,5,7,20,8
27/6/18,1,1,1,1,1,1,2,5,19,18,11,18,20,21,22,27,22,32,35,28,5,12,8,2
28/6/18,2,2,2,2,2,5,5,5,12,12,14,14,17,21,18,22,15,17,17,10,5,11,10,1
29/6/18,1,1,2,2,2,1,1,4,13,21,19,26,18,17,23,17,16,19,19,7,5,9,8,2
30/6/18,2,2,2,2,1,2,1,2,8,5,6,9,9,8,8,6,9,5,9,7,4,6,16,3
1/7/18,1,1,1,1,1,1,1,1,2,5,7,5,4,5,8,4,5,5,5,5,4,4,3,1
2/7/18,1,1,1,1,1,1,1,4,14,16,17,22,29,19,19,26,26,25,20,12,5,4,3,2
3/7/18,1,2,1,1,1,2,2,6,15,19,20,19,23,19,18,21,18,27,23,8,5,2,4,2
4/7/18,1,1,1,1,1,1,2,8,14,15,15,23,22,20,21,16,19,18,23,8,9,9,6,25
5/7/18,1,12,12,2,2,1,1,9,17,17,16,20,20,20,21,19,15,21,23,13,5,5,5,3
6/7/18,1,1,8,1,1,1,1,7,17,33,42,26,51,41,33,24,21,23,21,17,7,6,6,2
7/7/18,2,1,1,1,2,2,1,5,9,11,10,18,11,13,12,10,10,11,8,7,5,7,5,3
8/7/18,4,2,4,1,1,2,2,3,7,7,10,9,7,9,8,8,5,7,7,6,5,5,4,2
9/7/18,1,1,1,1,1,1,2,5,15,16,14,17,15,14,17,16,18,22,18,11,5,15,10,6
10/7/18,1,1,1,1,1,1,2,11,64,19,22,26,27,28,20,25,16,14,20,13,8,11,8,2
11/7/18,1,1,1,1,1,1,1,7,17,17,18,26,22,21,37,28,28,25,18,16,7,5,5,2
12/7/18,2,2,2,1,1,1,2,4,14,13,49,28,20,18,22,19,42,21,25,16,12,11,5,3
13/7/18,1,1,1,1,1,1,1,4,255,13,18,28,24,41,20,24,16,22,16,14,7,11,8,1
14/7/18,1,1,1,1,1,2,2,2,12,13,13,11,10,10,11,12,17,10,6,6,4,2,7,6
15/7/18,2,2,1,1,2,1,1,1,2,7,7,8,6,7,8,6,6,4,7,5,3,4,3,2
16/7/18,1,1,1,1,1,1,1,8,13,15,19,23,21,28,19,17,16,14,12,9,6,8,8,4
17/7/18,2,2,1,2,1,2,3,7,16,14,15,18,17,13,15,20,17,22,23,10,9,10,13,2
18/7/18,1,1,1,1,1,1,2,9,15,11,15,27,18,18,22,29,21,23,25,10,6,8,5,3
19/7/18,2,2,2,1,1,1,2,6,42,22,20,27,30,18,20,18,18,15,28,12,7,6,10,5
20/7/18,2,1,1,1,1,3,3,5,16,11,13,15,15,15,19,22,20,27,15,10,14,6,12,6
21/7/18,2,3,1,2,2,2,1,7,5,17,22,20,20,14,15,12,20,15,10,13,13,7,6,3
22/7/18,2,2,2,1,2,2,3,3,6,7,10,8,11,10,9,8,7,9,8,4,4,5,5,3
23/7/18,1,2,2,3,2,1,3,9,28,42,41,65,97,43,44,58,22,27,26,22,10,10,11,3
24/7/18,1,1,2,1,1,1,3,7,27,33,21,39,35,40,27,23,26,29,18,12,10,9,8,3
25/7/18,1,2,2,1,1,1,2,4,23,22,31,30,34,47,30,31,21,27,23,12,8,7,10,3
26/7/18,1,1,2,2,1,1,3,9,18,223,27,29,26,39,30,29,28,38,29,21,8,16,8,2
27/7/18,2,2,2,1,2,2,1,7,22,34,34,37,25,37,32,33,33,24,17,17,11,8,8,3
28/7/18,3,1,1,1,1,1,3,3,20,25,31,10,12,20,9,8,9,7,10,5,5,6,5,2
29/7/18,1,1,1,1,1,1,1,2,7,9,9,9,8,7,11,8,5,7,7,6,4,4,4,4
30/7/18,1,3,1,5,1,1,2,4,25,25,41,43,37,31,32,21,17,22,26,10,12,11,27,4
31/7/18,1,1,1,1,1,1,2,17,54,37,18,15,36,50,24,47,39,23,26,19,9,8,13,12
1/8/18,2,2,3,2,1,2,1,6,33,39,23,25,26,45,37,25,26,23,23,15,8,14,53,9
2/8/18,4,2,2,4,2,2,3,10,29,29,39,36,26,51,35,29,21,32,24,14,17,12,6,6
3/8/18,2,1,1,1,1,1,2,6,42,25,25,31,34,40,27,33,40,36,38,15,8,7,10,7
4/8/18,2,3,1,7,9,1,2,3,9,34,22,20,18,34,14,14,11,30,10,10,5,6,11,5
5/8/18,3,2,1,1,1,2,1,3,32,17,22,10,9,13,11,7,13,8,6,6,18,4,6,4
6/8/18,2,2,1,1,1,1,4,11,31,41,32,31,28,33,36,27,28,44,24,17,11,11,10,3
7/8/18,2,1,2,3,1,1,2,5,32,44,30,26,32,41,34,27,18,29,37,18,7,16,11,4
8/8/18,8,1,14,14,3,1,1,4,33,43,42,29,34,33,42,30,36,33,25,16,12,10,10,5
9/8/18,2,1,1,1,1,1,2,3,7,15,8,22,40,41,16,24,34,37,40,8,4,3,6,4
10/8/18,2,2,1,1,1,1,1,9,23,26,26,23,25,35,25,25,19,23,17,20,7,9,8,7
11/8/18,3,3,1,1,1,1,3,13,22,31,24,10,13,23,11,14,12,16,9,8,4,5,9,6
12/8/18,1,2,1,1,1,1,1,1,12,12,8,25,10,8,10,7,8,10,5,6,5,5,7,4
13/8/18,1,1,1,1,1,2,2,12,22,51,36,43,29,69,44,64,38,55,40,55,69,24,17,4
14/8/18,3,2,1,1,1,1,1,23,27,63,35,66,57,54,42,49,33,45,41,23,16,34,13,4
15/8/18,1,1,1,1,1,2,2,16,26,70,76,66,43,61,36,76,54,66,35,31,20,11,8,5
16/8/18,3,1,2,1,1,1,1,12,36,37,29,57,58,69,51,77,41,66,41,71,33,22,16,6
17/8/18,3,2,2,1,2,2,2,17,23,48,38,55,33,105,98,53,41,61,41,22,24,17,11,4
18/8/18,2,3,2,2,2,2,3,3,20,19,30,15,25,43,25,18,10,13,14,8,5,9,8,4
19/8/18,2,1,1,1,1,1,2,2,5,9,10,9,9,7,10,8,6,9,7,5,8,9,7,3
20/8/18,2,2,1,1,1,3,3,20,23,42,33,66,33,58,38,82,29,75,72,57,21,28,12,3
21/8/18,2,3,1,1,1,3,3,25,49,72,41,58,32,91,30,60,35,51,32,25,17,36,20,6
22/8/18,2,3,2,1,1,1,1,3,6,10,11,11,11,14,10,8,9,9,6,6,6,5,5,3
23/8/18,2,2,1,1,1,1,3,15,26,50,42,62,46,87,56,89,59,67,45,66,27,18,9,4
24/8/18,3,1,1,1,1,1,5,16,29,51,46,67,49,85,50,85,74,55,36,30,11,20,9,4
25/8/18,3,2,1,1,1,2,2,8,11,19,19,22,17,21,13,14,15,9,10,16,10,8,8,4
26/8/18,3,4,2,1,1,1,1,2,4,9,9,11,7,6,7,9,7,8,7,7,5,6,7,3
27/8/18,2,1,1,1,1,2,1,17,36,100,97,107,96,100,84,100,88,103,75,47,21,26,12,3
28/8/18,1,2,2,1,1,1,1,40,60,115,85,151,127,137,134,138,109,96,84,97,82,88,23,7
29/8/18,5,1,1,1,1,1,2,42,68,81,83,109,144,155,118,138,143,159,64,37,23,17,12,5
30/8/18,3,1,1,1,1,2,2,31,70,85,128,129,141,152,96,141,117,117,59,63,20,32,12,3
31/8/18,1,2,1,1,1,1,2,61,64,89,100,93,103,108,55,75,56,96,115,64,62,61,13,5
1/9/18,9,4,2,1,1,1,1,4,11,21,17,18,18,25,18,14,14,15,12,9,9,6,13,3
2/9/18,1,1,1,1,1,1,1,1,5,6,5,6,9,7,7,7,8,7,3,4,6,4,6,4
3/9/18,1,1,1,1,2,1,1,15,146,61,80,84,96,120,82,84,62,81,69,36,25,27,18,4
4/9/18,2,3,2,2,2,1,2,30,31,72,61,100,108,107,85,88,58,77,56,32,20,31,24,4
5/9/18,2,3,2,2,2,1,2,23,53,70,78,104,127,145,80,102,81,114,72,38,44,35,14,5
6/9/18,2,3,2,3,4,2,4,12,50,63,68,93,113,121,102,129,102,111,67,45,24,20,15,4
7/9/18,6,3,2,1,2,2,4,20,49,111,120,134,98,115,51,80,66,48,58,21,18,12,7,4
8/9/18,4,2,1,1,1,1,1,4,15,18,14,12,13,20,14,11,11,11,10,10,9,8,7,6
9/9/18,2,3,1,2,1,1,1,2,5,9,23,21,13,7,8,8,11,9,8,9,10,4,6,3
10/9/18,2,2,1,1,1,1,1,17,35,91,105,116,106,116,96,144,102,129,69,41,25,17,12,4
11/9/18,3,2,2,2,1,1,2,40,69,121,106,147,144,178,151,159,109,94,63,34,26,35,10,7
12/9/18,1,1,1,1,1,1,2,12,38,52,60,114,145,145,125,132,150,119,65,41,19,25,13,4
13/9/18,2,2,2,1,1,1,1,21,34,83,73,89,94,114,110,166,125,153,93,56,35,20,13,5
14/9/18,2,2,1,1,1,1,1,29,44,91,100,99,99,75,42,107,96,84,74,55,62,59,51,20
15/9/18,7,1,2,2,2,2,2,2,11,16,39,22,16,28,11,10,11,17,9,9,8,9,7,6
16/9/18,3,1,1,1,1,1,1,2,4,5,9,8,11,12,8,9,8,20,16,13,10,5,4,3
17/9/18,1,2,2,1,2,2,2,18,39,72,95,99,103,119,117,128,83,95,54,36,20,16,17,7
18/9/18,3,2,2,2,1,2,4,28,42,104,81,124,112,130,132,123,86,85,49,25,23,15,7,7
19/9/18,3,1,2,2,2,2,2,12,32,69,71,116,108,122,78,85,70,96,80,34,16,25,16,8
20/9/18,3,1,2,2,2,1,3,6,36,79,81,118,121,138,83,105,76,80,97,48,25,19,8,6
21/9/18,2,3,2,1,1,1,3,18,39,86,91,110,76,77,52,77,69,53,39,25,19,20,14,13
