date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
13/5/18,4,4,4,3,3,3,5,6,7,7,9,10,10,10,10,9,7,8,8,6,7,6,6,7
14/5/18,5,5,3,3,4,4,5,8,22,26,28,31,30,32,38,35,35,96,28,10,14,9,8,5
15/5/18,5,4,2,3,3,3,5,8,21,26,25,33,36,32,33,29,27,25,18,7,11,11,8,7
16/5/18,6,4,5,4,5,3,4,10,21,25,32,31,30,31,44,48,36,32,23,19,14,10,7,6
17/5/18,4,5,3,5,4,5,5,9,18,21,28,32,29,30,30,36,29,23,21,10,13,10,8,7
18/5/18,4,3,4,4,4,4,7,13,19,23,31,40,33,30,41,36,35,27,20,22,16,10,9,8
19/5/18,5,4,5,4,5,6,5,7,10,14,22,20,20,11,11,9,8,14,9,5,9,5,7,4
20/5/18,6,4,5,5,3,3,4,6,6,8,8,9,9,9,9,11,9,6,4,6,5,6,5,5
21/5/18,4,4,3,2,3,3,5,12,27,30,30,41,29,30,34,36,39,30,20,10,12,8,9,6
22/5/18,3,4,10,4,3,3,4,10,20,26,30,35,27,30,32,30,24,32,14,11,13,11,8,6
23/5/18,5,5,5,5,4,4,5,14,17,22,26,27,32,26,39,42,37,33,22,11,13,10,7,5
24/5/18,3,3,4,4,3,4,4,10,25,33,38,34,30,34,32,38,28,28,16,15,9,12,6,6
25/5/18,3,3,3,3,3,3,3,8,19,24,56,37,27,22,30,34,35,32,17,22,7,8,9,5
26/5/18,6,5,4,3,3,3,3,6,9,12,11,14,12,13,11,10,11,9,11,7,7,8,4,5
27/5/18,3,2,2,3,3,3,4,5,5,8,7,6,6,4,6,7,7,9,7,7,8,5,5,5
28/5/18,4,6,4,4,3,3,5,8,18,23,28,30,22,27,34,32,23,21,18,11,10,10,6,7
29/5/18,3,3,4,4,2,3,3,4,5,6,6,24,7,8,10,8,8,9,15,9,8,6,7,4
30/5/18,3,2,3,3,3,2,2,5,20,24,27,29,24,27,40,38,36,29,18,12,13,12,7,6
31/5/18,5,4,4,3,3,4,4,10,18,25,35,32,32,31,31,35,35,32,24,11,13,15,14,7
1/6/18,4,5,5,4,4,5,3,7,16,21,28,61,64,27,29,25,24,24,14,10,5,10,9,4
2/6/18,4,5,3,4,3,5,4,6,7,10,11,13,10,15,16,19,19,15,9,9,6,5,6,7
3/6/18,6,4,4,3,3,2,3,3,8,9,8,6,7,6,8,7,9,7,7,7,6,6,4,4
4/6/18,4,3,3,3,4,3,3,8,16,26,28,30,33,31,29,30,26,28,22,15,11,11,10,5
5/6/18,4,4,3,3,4,4,6,8,20,23,29,34,31,30,27,28,30,29,18,13,10,10,8,4
6/6/18,4,4,5,3,3,3,4,7,17,22,29,31,28,31,27,25,28,23,20,12,13,10,8,5
7/6/18,4,3,4,3,3,3,7,8,19,24,32,32,26,29,34,34,37,27,18,11,13,17,12,8
8/6/18,7,5,6,4,2,5,6,12,19,21,29,29,28,30,34,33,26,26,19,12,5,7,7,7
9/6/18,8,4,5,5,5,5,4,6,11,11,9,13,15,9,14,14,14,34,9,10,6,7,9,4
10/6/18,6,3,5,5,5,5,5,6,9,9,10,11,10,11,7,7,8,8,6,5,6,8,5,6
11/6/18,5,4,4,3,3,3,5,8,18,22,32,35,31,36,35,37,33,20,14,15,9,7,7,4
12/6/18,4,3,3,4,4,4,4,10,19,25,31,34,30,30,33,29,26,22,12,12,10,9,12,5
13/6/18,6,4,3,5,3,2,3,10,21,23,30,34,27,30,24,28,25,21,17,13,12,7,6,5
14/6/18,4,4,4,3,4,3,5,9,22,28,26,33,29,25,27,28,30,26,14,9,8,9,8,5
15/6/18,4,3,3,3,2,4,4,3,5,7,9,10,7,8,9,6,9,10,5,4,6,5,6,5
16/6/18,4,4,4,6,4,3,5,5,7,8,9,8,8,11,15,17,17,8,8,9,6,6,5,5
17/6/18,4,4,4,4,4,4,3,5,9,7,8,8,8,9,17,17,19,27,13,8,6,5,6,5
18/6/18,4,5,5,5,3,5,3,9,16,19,22,22,15,26,23,28,21,21,19,16,16,12,13,13
19/6/18,4,4,2,2,2,3,4,12,21,25,27,30,31,35,31,31,34,29,17,10,11,11,8,5
20/6/18,4,3,2,4,2,2,4,8,22,28,33,37,39,31,36,35,30,24,20,20,16,7,7,8
21/6/18,4,4,4,5,3,3,6,9,22,25,25,27,25,25,29,31,27,20,22,10,7,8,8,5
22/6/18,4,5,3,3,4,3,4,9,15,25,27,23,23,23,28,29,20,12,12,11,7,5,6,5
23/6/18,4,5,4,4,3,4,4,6,6,10,13,18,20,12,12,13,14,12,9,7,4,6,5,5
24/6/18,4,3,4,4,4,3,3,5,4,5,5,5,6,7,9,7,7,5,5,6,7,4,6,5
25/6/18,4,4,2,2,2,2,4,5,21,18,24,32,29,25,28,27,26,21,18,10,10,7,7,6
26/6/18,3,3,2,2,2,2,3,7,17,20,28,30,25,27,25,26,24,22,16,10,8,8,5,4
27/6/18,5,5,4,4,4,3,4,10,17,20,24,24,21,25,29,23,27,27,14,10,11,7,7,6
28/6/18,5,3,3,5,3,3,3,7,21,24,20,26,28,18,21,27,25,24,17,15,9,11,8,4
29/6/18,3,3,3,4,4,4,4,9,15,22,24,26,23,22,25,23,20,19,14,10,8,6,6,6
30/6/18,4,5,5,4,5,4,4,5,8,9,9,11,11,12,14,14,16,10,8,6,7,9,8,6
1/7/18,3,3,3,3,3,2,4,2,7,5,6,9,7,9,7,8,8,7,6,6,6,7,8,5
2/7/18,5,4,5,4,3,4,3,8,18,22,25,26,24,24,29,26,30,28,17,15,10,7,5,6
3/7/18,5,3,3,3,2,4,4,9,17,20,24,23,19,23,28,21,21,23,21,11,7,6,8,6
4/7/18,5,4,3,4,6,4,6,8,23,23,25,30,31,30,25,32,28,31,17,14,10,9,7,11
5/7/18,3,9,5,4,3,4,4,8,18,28,27,27,27,24,30,38,26,27,17,9,10,7,8,4
6/7/18,5,5,8,4,3,4,5,6,17,24,30,31,23,23,27,27,22,23,10,10,7,6,7,7
7/7/18,4,4,2,2,3,3,2,5,7,8,13,10,13,21,18,13,13,18,16,9,8,6,5,5
8/7/18,3,4,11,5,5,3,3,4,6,7,6,6,8,7,5,8,8,5,6,5,7,6,6,5
9/7/18,4,3,3,3,3,3,3,6,17,24,26,27,22,26,26,25,24,23,19,11,10,6,6,5
10/7/18,4,3,2,3,4,4,5,6,13,17,17,24,23,27,27,28,24,25,19,11,6,8,7,4
11/7/18,5,6,3,3,2,2,3,8,18,21,23,24,29,20,25,25,24,24,19,9,8,6,3,5
12/7/18,4,3,5,4,3,4,4,8,18,23,26,26,22,22,20,26,30,21,20,9,6,9,10,5
13/7/18,4,4,6,5,4,4,4,6,17,23,30,28,31,24,29,28,24,19,16,8,7,6,9,5
14/7/18,3,4,4,3,3,3,3,5,8,9,19,17,12,13,10,11,14,11,11,7,5,8,5,4
15/7/18,5,5,5,5,5,3,4,5,9,10,10,11,9,8,10,7,8,7,7,5,4,5,6,6
16/7/18,3,4,2,3,3,3,2,8,14,26,29,40,29,30,29,26,30,27,19,12,10,7,6,9
17/7/18,5,4,3,3,3,2,3,7,15,26,26,28,24,28,27,30,26,22,17,9,11,8,10,6
18/7/18,5,4,4,2,3,3,2,5,13,20,23,24,27,28,34,31,25,26,26,12,10,10,10,4
19/7/18,5,5,4,5,3,3,5,7,23,31,31,38,35,32,36,35,36,29,21,12,9,8,6,5
20/7/18,4,4,3,3,3,4,5,7,16,24,36,33,28,27,37,35,30,23,20,20,17,7,5,5
21/7/18,4,4,3,4,3,4,3,7,10,13,12,15,10,13,17,18,47,13,11,13,8,6,8,4
22/7/18,4,5,4,3,4,3,4,3,7,6,11,11,9,10,7,6,7,7,5,7,5,4,5,5
23/7/18,3,3,3,3,3,4,4,9,21,31,29,30,34,35,29,32,27,26,20,14,10,9,6,3
24/7/18,3,4,4,3,3,3,5,11,26,31,33,32,33,29,34,35,29,30,19,13,11,7,6,4
25/7/18,4,4,3,5,3,3,4,10,42,36,24,34,36,27,34,37,39,32,17,14,16,14,10,5
26/7/18,4,6,3,5,4,5,5,10,16,24,27,24,24,21,25,23,22,22,18,14,10,7,6,6
27/7/18,5,6,4,4,5,4,5,6,20,25,27,28,30,28,34,37,23,16,12,8,7,6,7,5
28/7/18,4,4,4,4,3,4,3,5,7,14,16,16,20,24,18,12,11,10,8,5,7,4,4,5
29/7/18,4,3,3,4,4,4,4,5,5,10,7,9,9,6,7,8,8,7,7,9,7,5,4,4
30/7/18,4,4,3,4,3,2,3,6,18,30,30,34,32,34,40,41,43,39,21,9,10,8,7,6
31/7/18,4,6,6,4,3,5,5,6,23,26,28,30,32,32,38,40,40,37,21,11,10,6,6,6
1/8/18,4,3,3,4,4,4,3,7,20,25,30,34,24,20,27,38,36,38,19,15,7,5,7,5
2/8/18,4,3,2,1,2,2,2,5,20,24,26,25,25,20,30,27,26,25,25,16,11,10,7,6
3/8/18,3,4,4,2,3,4,5,5,19,24,31,34,32,26,22,28,27,24,15,9,7,9,7,6
4/8/18,4,4,5,6,4,3,3,3,12,17,18,21,21,13,12,15,11,13,8,10,4,6,7,7
5/8/18,6,6,4,7,5,5,3,6,10,9,8,8,9,9,8,11,9,7,6,5,5,5,5,5
6/8/18,5,6,4,3,2,3,3,7,21,23,27,25,28,29,33,30,31,27,20,13,8,5,8,3
7/8/18,3,2,2,1,2,3,3,4,21,34,38,32,29,33,34,43,33,23,20,11,8,5,7,6
8/8/18,5,3,4,3,3,2,4,8,18,28,35,34,29,33,31,36,29,20,12,13,8,9,5,3
9/8/18,2,2,5,5,2,2,2,2,5,8,10,7,9,9,7,9,9,8,5,4,5,3,3,4
10/8/18,4,4,2,3,2,2,4,7,18,22,26,26,27,32,29,30,26,22,14,10,9,7,9,7
11/8/18,4,4,3,1,3,2,4,5,8,20,19,28,18,14,22,18,18,15,11,8,6,6,10,5
12/8/18,3,3,3,1,2,1,2,5,5,8,11,8,15,12,5,8,7,6,6,6,4,3,4,3
13/8/18,3,2,2,2,2,2,2,4,16,42,43,39,41,35,36,41,36,32,25,16,14,8,9,5
14/8/18,3,3,3,2,2,2,4,8,28,34,36,42,41,42,41,44,36,32,22,12,9,11,9,6
15/8/18,4,3,3,4,2,4,4,9,21,33,40,42,39,38,44,43,43,36,27,12,10,9,9,3
16/8/18,4,3,1,1,2,2,2,9,24,30,28,39,30,37,39,41,35,35,22,17,14,10,6,7
17/8/18,5,2,3,2,3,4,2,8,23,29,31,34,35,54,53,49,33,30,22,14,12,8,7,5
18/8/18,3,3,2,3,3,3,3,7,9,17,23,26,11,10,12,12,10,11,11,8,6,5,4,4
19/8/18,3,2,2,3,2,2,2,2,7,11,6,7,7,7,8,6,7,6,4,3,3,5,4,3
20/8/18,4,2,2,2,2,2,2,10,18,28,25,34,34,48,46,45,32,37,28,14,13,9,8,5
21/8/18,3,3,4,3,3,3,5,7,27,32,38,39,37,38,43,41,33,38,26,18,17,9,6,4
22/8/18,2,3,3,3,2,3,4,5,6,8,6,10,8,10,11,8,9,8,8,6,5,5,4,6
23/8/18,5,3,5,3,5,4,4,7,25,30,34,44,42,46,45,40,38,45,30,17,8,7,6,4
24/8/18,3,3,2,2,3,4,3,7,27,36,44,58,47,47,51,51,40,37,23,15,8,11,6,5
25/8/18,5,4,3,2,4,4,4,7,8,12,18,15,12,11,14,13,14,17,10,6,7,4,7,4
26/8/18,3,3,3,2,3,2,3,4,6,6,9,13,6,6,5,7,6,6,5,6,5,4,5,2
27/8/18,2,6,3,3,2,2,3,8,21,37,41,51,40,45,41,43,41,37,27,17,14,11,7,4
28/8/18,4,3,2,2,3,3,2,15,24,39,38,44,41,47,47,50,36,36,19,12,9,7,5,5
29/8/18,3,3,3,3,5,5,5,7,23,34,34,52,54,64,51,59,58,45,33,18,15,15,8,5
30/8/18,4,4,2,3,2,4,6,7,29,46,59,50,44,60,53,56,49,35,29,19,15,12,7,6
31/8/18,5,3,5,2,2,3,2,8,22,33,36,46,41,46,41,40,34,29,39,16,9,13,6,6
1/9/18,6,4,3,3,5,3,5,5,6,14,21,20,21,8,11,11,8,8,8,8,3,3,3,3
2/9/18,2,2,2,3,2,2,2,3,6,7,8,6,7,6,4,8,7,6,6,7,6,4,3,4
3/9/18,4,2,3,2,1,2,3,7,21,34,43,43,30,29,30,33,28,27,21,17,15,11,9,4
4/9/18,4,3,1,2,3,3,2,9,19,32,45,51,48,44,47,38,27,33,26,15,12,11,7,10
5/9/18,4,4,3,3,3,3,6,11,24,30,39,50,45,45,44,54,55,43,32,16,12,8,7,5
6/9/18,5,4,4,5,6,5,6,13,21,45,65,51,46,69,63,56,48,39,30,19,15,11,11,6
7/9/18,5,4,3,5,5,5,5,9,27,27,38,40,33,37,40,41,38,27,18,12,11,12,6,6
8/9/18,4,3,4,4,3,3,3,5,10,16,20,25,24,18,12,13,9,8,8,5,4,5,7,4
9/9/18,3,4,2,3,3,4,6,3,5,7,9,10,7,8,8,8,10,8,5,5,5,5,6,4
10/9/18,3,4,3,5,3,4,4,9,19,29,39,44,46,39,25,38,33,29,17,11,11,8,7,7
11/9/18,3,3,2,2,3,3,3,11,22,34,48,46,44,52,44,51,32,30,22,17,12,10,6,5
12/9/18,3,3,2,2,2,2,3,9,23,25,32,43,45,58,36,44,45,31,22,21,13,10,9,8
13/9/18,4,4,2,2,2,3,5,8,23,40,43,48,48,59,50,55,46,31,28,14,11,11,5,4
14/9/18,6,5,3,1,1,3,3,8,24,29,31,37,44,40,36,46,39,23,18,11,13,10,8,4
15/9/18,5,4,2,4,4,4,5,4,10,19,18,14,12,8,9,8,8,8,8,8,4,5,5,5
16/9/18,2,3,3,2,4,4,4,5,6,6,7,8,11,8,6,6,8,7,15,8,4,4,8,7
17/9/18,4,4,4,3,3,4,5,7,15,28,37,38,33,27,29,30,24,19,17,16,15,11,10,5
18/9/18,3,3,3,3,1,4,5,6,19,31,44,55,50,58,38,45,34,37,24,15,12,10,7,3
19/9/18,3,3,4,3,2,2,4,9,20,39,43,50,42,71,52,51,46,31,20,11,8,9,9,5
20/9/18,4,3,3,2,2,3,4,7,17,36,40,55,47,68,57,51,73,50,24,14,16,11,9,7
21/9/18,4,5,4,4,4,3,5,7,27,39,36,43,43,43,42,35,24,23,17,15,14,12,6,5
